_wq_idx,Date,Year,Irrigation,Rep,Treatment,InflowOutflow,SampleID,FF,Composite,Duplicate,Flag,NoRunoff,Volume,SampleMethod,MeasureMethod,IrrMethod,FlumeMethod,TSSMethod,Lab,Notes,Analyte,Result_mg_L,Inflow_Result_mg_L,Inflow_Flag,Inflow_Volume,Has_Inflow,MDL_Provided,RL_Provided,RLMDL_Provided_Units,RLMDL_Method,MDL_mg_L,RL_mg_L,RLMDL_Source,RLMDL_Assumed,PlantDate,HarvestDate,SeasonYear,Crop,PreviousHarvestDate,previous_crop,CumAll_STIR_toDate,Season_STIR_toDate,Season_STIR_StartDate,Season_STIR_LeftCensored,Season_STIR_BoundaryDayCarryover,Residue_PercentCover,Residue_DryMass_kg_m2,Residue_n,Result_is_nd,Result_mg_L_cens,Result_lod_mg_L,Inflow_is_nd,Inflow_Result_mg_L_cens,Inflow_lod_mg_L,analyte_abbr,cout_z,cin_z,stir_season_z,stir_cumall_z,volume_z,IRR_z,inflow_volume_z,residue_prop,residue_obs
2639,2020-07-06,2020,2,1,MT,OUT,MT1-02-OT-D,False,TRUE,True,,False,,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, TKN subtracted to ALS Holland, MI","ORIGINAL SAMPLE ID: MT2-02-OT-D. AJ and Lauryn found ISCO data starting 7/6/2020, confirming that ISCOs were installed for irr. 2 and beyond (rep 1)",ICP,,,,88356.46,False,,,,,,,ALS_pre2023,False,2020-04-28,2020-10-09,2020,grain corn,2019-08-02,winter wheat,690.82,53.30000000000007,2019-08-02,False,0.0,56.0,0.077888889,3,0,,,0,,,ICP,,,-0.875675321583473,-0.5905097667009359,,-0.8192234335968713,-0.46268490091702297,0.56,1
3749,2020-07-06,2020,2,1,MT,OUT,MT1-02-OT,False,TRUE,False,,False,,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, TKN subtracted to ALS Holland, MI","AJ and Lauryn found ISCO data starting 7/6/2020, confirming that ISCOs were installed for irr. 2 and beyond (rep 1)",TKN,1.0,0.0,,88356.46,True,,,,,,,ALS_pre2023,False,2020-04-28,2020-10-09,2020,grain corn,2019-08-02,winter wheat,690.82,53.30000000000007,2019-08-02,False,0.0,56.0,0.077888889,3,0,1.0,,1,,,TKN,-0.2712653317227406,-0.38123819194325936,-0.875675321583473,-0.5905097667009359,,-0.8192234335968713,-0.46268490091702297,0.56,1
3750,2020-07-06,2020,2,1,MT,OUT,MT1-02-OT-D,False,TRUE,True,,False,,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, TKN subtracted to ALS Holland, MI","ORIGINAL SAMPLE ID: MT2-02-OT-D. AJ and Lauryn found ISCO data starting 7/6/2020, confirming that ISCOs were installed for irr. 2 and beyond (rep 1)",TKN,1.0,0.0,,88356.46,True,,,,,,,ALS_pre2023,False,2020-04-28,2020-10-09,2020,grain corn,2019-08-02,winter wheat,690.82,53.30000000000007,2019-08-02,False,0.0,56.0,0.077888889,3,0,1.0,,1,,,TKN,-0.2712653317227406,-0.38123819194325936,-0.875675321583473,-0.5905097667009359,,-0.8192234335968713,-0.46268490091702297,0.56,1
4860,2020-07-06,2020,2,1,MT,OUT,MT1-02-OT,False,TRUE,False,,False,,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, TKN subtracted to ALS Holland, MI","AJ and Lauryn found ISCO data starting 7/6/2020, confirming that ISCOs were installed for irr. 2 and beyond (rep 1)",Nitrate,8.1,7.9,,88356.46,True,0.19,0.2,MG/L,EPA300.0 [300Nitrate]_W,0.19,0.2,ALS_pre2023,False,2020-04-28,2020-10-09,2020,grain corn,2019-08-02,winter wheat,690.82,53.30000000000007,2019-08-02,False,0.0,56.0,0.077888889,3,0,8.1,0.2,0,7.9,0.2,NO3,0.4979594859873791,0.5641505189236298,-0.875675321583473,-0.5905097667009359,,-0.8192234335968713,-0.46268490091702297,0.56,1
4861,2020-07-06,2020,2,1,MT,OUT,MT1-02-OT-D,False,TRUE,True,,False,,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, TKN subtracted to ALS Holland, MI","ORIGINAL SAMPLE ID: MT2-02-OT-D. AJ and Lauryn found ISCO data starting 7/6/2020, confirming that ISCOs were installed for irr. 2 and beyond (rep 1)",Nitrate,8.1,7.9,,88356.46,True,0.19,0.2,MG/L,EPA300.0 [300Nitrate]_W,0.19,0.2,ALS_pre2023,False,2020-04-28,2020-10-09,2020,grain corn,2019-08-02,winter wheat,690.82,53.30000000000007,2019-08-02,False,0.0,56.0,0.077888889,3,0,8.1,0.2,0,7.9,0.2,NO3,0.4979594859873791,0.5641505189236298,-0.875675321583473,-0.5905097667009359,,-0.8192234335968713,-0.46268490091702297,0.56,1
5971,2020-07-06,2020,2,1,MT,OUT,MT1-02-OT,False,TRUE,False,,False,,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, TKN subtracted to ALS Holland, MI","AJ and Lauryn found ISCO data starting 7/6/2020, confirming that ISCOs were installed for irr. 2 and beyond (rep 1)",Nitrite,,,,88356.46,False,0.11,0.15,MG/L,EPA300.0 [300Nitrite]_W,0.11,0.15,ALS_pre2023,False,2020-04-28,2020-10-09,2020,grain corn,2019-08-02,winter wheat,690.82,53.30000000000007,2019-08-02,False,0.0,56.0,0.077888889,3,0,,0.15,0,,0.15,NO2,,,-0.875675321583473,-0.5905097667009359,,-0.8192234335968713,-0.46268490091702297,0.56,1
5972,2020-07-06,2020,2,1,MT,OUT,MT1-02-OT-D,False,TRUE,True,,False,,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, TKN subtracted to ALS Holland, MI","ORIGINAL SAMPLE ID: MT2-02-OT-D. AJ and Lauryn found ISCO data starting 7/6/2020, confirming that ISCOs were installed for irr. 2 and beyond (rep 1)",Nitrite,,,,88356.46,False,0.11,0.15,MG/L,EPA300.0 [300Nitrite]_W,0.11,0.15,ALS_pre2023,False,2020-04-28,2020-10-09,2020,grain corn,2019-08-02,winter wheat,690.82,53.30000000000007,2019-08-02,False,0.0,56.0,0.077888889,3,0,,0.15,0,,0.15,NO2,,,-0.875675321583473,-0.5905097667009359,,-0.8192234335968713,-0.46268490091702297,0.56,1
7082,2020-07-06,2020,2,1,MT,OUT,MT1-02-OT,False,TRUE,False,,False,,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, TKN subtracted to ALS Holland, MI","AJ and Lauryn found ISCO data starting 7/6/2020, confirming that ISCOs were installed for irr. 2 and beyond (rep 1)",NitrateNitrite,,,,88356.46,False,,,,,,,ALS_pre2023,False,2020-04-28,2020-10-09,2020,grain corn,2019-08-02,winter wheat,690.82,53.30000000000007,2019-08-02,False,0.0,56.0,0.077888889,3,0,,,0,,,NOx,,,-0.875675321583473,-0.5905097667009359,,-0.8192234335968713,-0.46268490091702297,0.56,1
7083,2020-07-06,2020,2,1,MT,OUT,MT1-02-OT-D,False,TRUE,True,,False,,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, TKN subtracted to ALS Holland, MI","ORIGINAL SAMPLE ID: MT2-02-OT-D. AJ and Lauryn found ISCO data starting 7/6/2020, confirming that ISCOs were installed for irr. 2 and beyond (rep 1)",NitrateNitrite,,,,88356.46,False,,,,,,,ALS_pre2023,False,2020-04-28,2020-10-09,2020,grain corn,2019-08-02,winter wheat,690.82,53.30000000000007,2019-08-02,False,0.0,56.0,0.077888889,3,0,,,0,,,NOx,,,-0.875675321583473,-0.5905097667009359,,-0.8192234335968713,-0.46268490091702297,0.56,1
8193,2020-07-06,2020,2,1,MT,OUT,MT1-02-OT,False,TRUE,False,,False,,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, TKN subtracted to ALS Holland, MI","AJ and Lauryn found ISCO data starting 7/6/2020, confirming that ISCOs were installed for irr. 2 and beyond (rep 1)",TotalN,,,,88356.46,False,,,,,,,ALS_pre2023,False,2020-04-28,2020-10-09,2020,grain corn,2019-08-02,winter wheat,690.82,53.30000000000007,2019-08-02,False,0.0,56.0,0.077888889,3,0,,,0,,,TN,,,-0.875675321583473,-0.5905097667009359,,-0.8192234335968713,-0.46268490091702297,0.56,1
8194,2020-07-06,2020,2,1,MT,OUT,MT1-02-OT-D,False,TRUE,True,,False,,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, TKN subtracted to ALS Holland, MI","ORIGINAL SAMPLE ID: MT2-02-OT-D. AJ and Lauryn found ISCO data starting 7/6/2020, confirming that ISCOs were installed for irr. 2 and beyond (rep 1)",TotalN,,,,88356.46,False,,,,,,,ALS_pre2023,False,2020-04-28,2020-10-09,2020,grain corn,2019-08-02,winter wheat,690.82,53.30000000000007,2019-08-02,False,0.0,56.0,0.077888889,3,0,,,0,,,TN,,,-0.875675321583473,-0.5905097667009359,,-0.8192234335968713,-0.46268490091702297,0.56,1
9304,2020-07-06,2020,2,1,MT,OUT,MT1-02-OT,False,TRUE,False,,False,,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, TKN subtracted to ALS Holland, MI","AJ and Lauryn found ISCO data starting 7/6/2020, confirming that ISCOs were installed for irr. 2 and beyond (rep 1)",Ammonium(NH4),,,,88356.46,False,,,,,,,ALS_pre2023,False,2020-04-28,2020-10-09,2020,grain corn,2019-08-02,winter wheat,690.82,53.30000000000007,2019-08-02,False,0.0,56.0,0.077888889,3,0,,,0,,,NH4,,,-0.875675321583473,-0.5905097667009359,,-0.8192234335968713,-0.46268490091702297,0.56,1
9305,2020-07-06,2020,2,1,MT,OUT,MT1-02-OT-D,False,TRUE,True,,False,,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, TKN subtracted to ALS Holland, MI","ORIGINAL SAMPLE ID: MT2-02-OT-D. AJ and Lauryn found ISCO data starting 7/6/2020, confirming that ISCOs were installed for irr. 2 and beyond (rep 1)",Ammonium(NH4),,,,88356.46,False,,,,,,,ALS_pre2023,False,2020-04-28,2020-10-09,2020,grain corn,2019-08-02,winter wheat,690.82,53.30000000000007,2019-08-02,False,0.0,56.0,0.077888889,3,0,,,0,,,NH4,,,-0.875675321583473,-0.5905097667009359,,-0.8192234335968713,-0.46268490091702297,0.56,1
10415,2020-07-06,2020,2,1,MT,OUT,MT1-02-OT,False,TRUE,False,,False,,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, TKN subtracted to ALS Holland, MI","AJ and Lauryn found ISCO data starting 7/6/2020, confirming that ISCOs were installed for irr. 2 and beyond (rep 1)",TSP,,,,88356.46,False,,,,,,,ALS_pre2023,False,2020-04-28,2020-10-09,2020,grain corn,2019-08-02,winter wheat,690.82,53.30000000000007,2019-08-02,False,0.0,56.0,0.077888889,3,0,,,0,,,TSP,,,-0.875675321583473,-0.5905097667009359,,-0.8192234335968713,-0.46268490091702297,0.56,1
10416,2020-07-06,2020,2,1,MT,OUT,MT1-02-OT-D,False,TRUE,True,,False,,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, TKN subtracted to ALS Holland, MI","ORIGINAL SAMPLE ID: MT2-02-OT-D. AJ and Lauryn found ISCO data starting 7/6/2020, confirming that ISCOs were installed for irr. 2 and beyond (rep 1)",TSP,,,,88356.46,False,,,,,,,ALS_pre2023,False,2020-04-28,2020-10-09,2020,grain corn,2019-08-02,winter wheat,690.82,53.30000000000007,2019-08-02,False,0.0,56.0,0.077888889,3,0,,,0,,,TSP,,,-0.875675321583473,-0.5905097667009359,,-0.8192234335968713,-0.46268490091702297,0.56,1
11526,2020-07-06,2020,2,1,MT,OUT,MT1-02-OT,False,TRUE,False,,False,,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, TKN subtracted to ALS Holland, MI","AJ and Lauryn found ISCO data starting 7/6/2020, confirming that ISCOs were installed for irr. 2 and beyond (rep 1)",Selenium,0.0055,0.0059,,88356.46,True,,1.5,UG/L,EPA200.8 [SE200.8]_W,,0.0015,ALS_pre2023,False,2020-04-28,2020-10-09,2020,grain corn,2019-08-02,winter wheat,690.82,53.30000000000007,2019-08-02,False,0.0,56.0,0.077888889,3,0,0.0055,0.0015,0,0.0059,0.0015,Se,-0.6051551444229474,0.7595502781722282,-0.875675321583473,-0.5905097667009359,,-0.8192234335968713,-0.46268490091702297,0.56,1
11527,2020-07-06,2020,2,1,MT,OUT,MT1-02-OT-D,False,TRUE,True,,False,,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, TKN subtracted to ALS Holland, MI","ORIGINAL SAMPLE ID: MT2-02-OT-D. AJ and Lauryn found ISCO data starting 7/6/2020, confirming that ISCOs were installed for irr. 2 and beyond (rep 1)",Selenium,0.0058,0.0059,,88356.46,True,,1.5,UG/L,EPA200.8 [SE200.8]_W,,0.0015,ALS_pre2023,False,2020-04-28,2020-10-09,2020,grain corn,2019-08-02,winter wheat,690.82,53.30000000000007,2019-08-02,False,0.0,56.0,0.077888889,3,0,0.0058,0.0015,0,0.0059,0.0015,Se,-0.43227664847432445,0.7595502781722282,-0.875675321583473,-0.5905097667009359,,-0.8192234335968713,-0.46268490091702297,0.56,1
12637,2020-07-06,2020,2,1,MT,OUT,MT1-02-OT,False,TRUE,False,,False,,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, TKN subtracted to ALS Holland, MI","AJ and Lauryn found ISCO data starting 7/6/2020, confirming that ISCOs were installed for irr. 2 and beyond (rep 1)",NPOC,,,,88356.46,False,,,,,,,ALS_pre2023,False,2020-04-28,2020-10-09,2020,grain corn,2019-08-02,winter wheat,690.82,53.30000000000007,2019-08-02,False,0.0,56.0,0.077888889,3,0,,,0,,,NPOC,,,-0.875675321583473,-0.5905097667009359,,-0.8192234335968713,-0.46268490091702297,0.56,1
12638,2020-07-06,2020,2,1,MT,OUT,MT1-02-OT-D,False,TRUE,True,,False,,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, TKN subtracted to ALS Holland, MI","ORIGINAL SAMPLE ID: MT2-02-OT-D. AJ and Lauryn found ISCO data starting 7/6/2020, confirming that ISCOs were installed for irr. 2 and beyond (rep 1)",NPOC,,,,88356.46,False,,,,,,,ALS_pre2023,False,2020-04-28,2020-10-09,2020,grain corn,2019-08-02,winter wheat,690.82,53.30000000000007,2019-08-02,False,0.0,56.0,0.077888889,3,0,,,0,,,NPOC,,,-0.875675321583473,-0.5905097667009359,,-0.8192234335968713,-0.46268490091702297,0.56,1
13748,2020-07-06,2020,2,1,MT,OUT,MT1-02-OT,False,TRUE,False,,False,,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, TKN subtracted to ALS Holland, MI","AJ and Lauryn found ISCO data starting 7/6/2020, confirming that ISCOs were installed for irr. 2 and beyond (rep 1)",TDS,,,,88356.46,False,,,,,,,ALS_pre2023,False,2020-04-28,2020-10-09,2020,grain corn,2019-08-02,winter wheat,690.82,53.30000000000007,2019-08-02,False,0.0,56.0,0.077888889,3,0,,,0,,,TDS,,,-0.875675321583473,-0.5905097667009359,,-0.8192234335968713,-0.46268490091702297,0.56,1
13749,2020-07-06,2020,2,1,MT,OUT,MT1-02-OT-D,False,TRUE,True,,False,,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, TKN subtracted to ALS Holland, MI","ORIGINAL SAMPLE ID: MT2-02-OT-D. AJ and Lauryn found ISCO data starting 7/6/2020, confirming that ISCOs were installed for irr. 2 and beyond (rep 1)",TDS,,,,88356.46,False,,,,,,,ALS_pre2023,False,2020-04-28,2020-10-09,2020,grain corn,2019-08-02,winter wheat,690.82,53.30000000000007,2019-08-02,False,0.0,56.0,0.077888889,3,0,,,0,,,TDS,,,-0.875675321583473,-0.5905097667009359,,-0.8192234335968713,-0.46268490091702297,0.56,1
14859,2020-07-06,2020,2,1,MT,OUT,MT1-02-OT,False,TRUE,False,,False,,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, TKN subtracted to ALS Holland, MI","AJ and Lauryn found ISCO data starting 7/6/2020, confirming that ISCOs were installed for irr. 2 and beyond (rep 1)",TSS,126.667,93.33,,88356.46,True,,,,,,,ALS_pre2023,False,2020-04-28,2020-10-09,2020,grain corn,2019-08-02,winter wheat,690.82,53.30000000000007,2019-08-02,False,0.0,56.0,0.077888889,3,0,126.667,,0,93.33,,TSS,-0.5096782043526853,4.850022807664598,-0.875675321583473,-0.5905097667009359,,-0.8192234335968713,-0.46268490091702297,0.56,1
14860,2020-07-06,2020,2,1,MT,OUT,MT1-02-OT-D,False,TRUE,True,,False,,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, TKN subtracted to ALS Holland, MI","ORIGINAL SAMPLE ID: MT2-02-OT-D. AJ and Lauryn found ISCO data starting 7/6/2020, confirming that ISCOs were installed for irr. 2 and beyond (rep 1)",TSS,103.333,93.33,,88356.46,True,,,,,,,ALS_pre2023,False,2020-04-28,2020-10-09,2020,grain corn,2019-08-02,winter wheat,690.82,53.30000000000007,2019-08-02,False,0.0,56.0,0.077888889,3,0,103.333,,0,93.33,,TSS,-0.5197347626524037,4.850022807664598,-0.875675321583473,-0.5905097667009359,,-0.8192234335968713,-0.46268490091702297,0.56,1
421,2020-07-07,2020,2,2,MT,OUT,,,,False,,,,ISC,Bubbler,Siphon,10 V,,,,OrthoP,,,,,False,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2020-04-28,2020-10-09,2020,grain corn,2019-08-02,winter wheat,690.82,53.30000000000007,2019-08-02,False,0.0,54.666666666666664,0.12066666666666666,3,0,,0.75,0,,0.75,OP,,,-0.875675321583473,-0.5905097667009359,,-0.8192234335968713,,0.5466666666666665,1
1532,2020-07-07,2020,2,2,MT,OUT,,,,False,,,,ISC,Bubbler,Siphon,10 V,,,,TotalP,,,,,False,0.033,0.05,MG/L,EPA365.2 [365.2TPHOS]_W,0.033,0.05,ALS_pre2023,False,2020-04-28,2020-10-09,2020,grain corn,2019-08-02,winter wheat,690.82,53.30000000000007,2019-08-02,False,0.0,54.666666666666664,0.12066666666666666,3,0,,0.05,0,,0.05,TP,,,-0.875675321583473,-0.5905097667009359,,-0.8192234335968713,,0.5466666666666665,1
2643,2020-07-07,2020,2,2,MT,OUT,,,,False,,,,ISC,Bubbler,Siphon,10 V,,,,ICP,,,,,False,,,,,,,ALS_pre2023,False,2020-04-28,2020-10-09,2020,grain corn,2019-08-02,winter wheat,690.82,53.30000000000007,2019-08-02,False,0.0,54.666666666666664,0.12066666666666666,3,0,,,0,,,ICP,,,-0.875675321583473,-0.5905097667009359,,-0.8192234335968713,,0.5466666666666665,1
3754,2020-07-07,2020,2,2,MT,OUT,,,,False,,,,ISC,Bubbler,Siphon,10 V,,,,TKN,,,,,False,,,,,,,ALS_pre2023,False,2020-04-28,2020-10-09,2020,grain corn,2019-08-02,winter wheat,690.82,53.30000000000007,2019-08-02,False,0.0,54.666666666666664,0.12066666666666666,3,0,,,0,,,TKN,,,-0.875675321583473,-0.5905097667009359,,-0.8192234335968713,,0.5466666666666665,1
4865,2020-07-07,2020,2,2,MT,OUT,,,,False,,,,ISC,Bubbler,Siphon,10 V,,,,Nitrate,,,,,False,0.19,0.2,MG/L,EPA300.0 [300Nitrate]_W,0.19,0.2,ALS_pre2023,False,2020-04-28,2020-10-09,2020,grain corn,2019-08-02,winter wheat,690.82,53.30000000000007,2019-08-02,False,0.0,54.666666666666664,0.12066666666666666,3,0,,0.2,0,,0.2,NO3,,,-0.875675321583473,-0.5905097667009359,,-0.8192234335968713,,0.5466666666666665,1
5976,2020-07-07,2020,2,2,MT,OUT,,,,False,,,,ISC,Bubbler,Siphon,10 V,,,,Nitrite,,,,,False,0.11,0.15,MG/L,EPA300.0 [300Nitrite]_W,0.11,0.15,ALS_pre2023,False,2020-04-28,2020-10-09,2020,grain corn,2019-08-02,winter wheat,690.82,53.30000000000007,2019-08-02,False,0.0,54.666666666666664,0.12066666666666666,3,0,,0.15,0,,0.15,NO2,,,-0.875675321583473,-0.5905097667009359,,-0.8192234335968713,,0.5466666666666665,1
7087,2020-07-07,2020,2,2,MT,OUT,,,,False,,,,ISC,Bubbler,Siphon,10 V,,,,NitrateNitrite,,,,,False,,,,,,,ALS_pre2023,False,2020-04-28,2020-10-09,2020,grain corn,2019-08-02,winter wheat,690.82,53.30000000000007,2019-08-02,False,0.0,54.666666666666664,0.12066666666666666,3,0,,,0,,,NOx,,,-0.875675321583473,-0.5905097667009359,,-0.8192234335968713,,0.5466666666666665,1
8198,2020-07-07,2020,2,2,MT,OUT,,,,False,,,,ISC,Bubbler,Siphon,10 V,,,,TotalN,,,,,False,,,,,,,ALS_pre2023,False,2020-04-28,2020-10-09,2020,grain corn,2019-08-02,winter wheat,690.82,53.30000000000007,2019-08-02,False,0.0,54.666666666666664,0.12066666666666666,3,0,,,0,,,TN,,,-0.875675321583473,-0.5905097667009359,,-0.8192234335968713,,0.5466666666666665,1
9309,2020-07-07,2020,2,2,MT,OUT,,,,False,,,,ISC,Bubbler,Siphon,10 V,,,,Ammonium(NH4),,,,,False,,,,,,,ALS_pre2023,False,2020-04-28,2020-10-09,2020,grain corn,2019-08-02,winter wheat,690.82,53.30000000000007,2019-08-02,False,0.0,54.666666666666664,0.12066666666666666,3,0,,,0,,,NH4,,,-0.875675321583473,-0.5905097667009359,,-0.8192234335968713,,0.5466666666666665,1
10420,2020-07-07,2020,2,2,MT,OUT,,,,False,,,,ISC,Bubbler,Siphon,10 V,,,,TSP,,,,,False,,,,,,,ALS_pre2023,False,2020-04-28,2020-10-09,2020,grain corn,2019-08-02,winter wheat,690.82,53.30000000000007,2019-08-02,False,0.0,54.666666666666664,0.12066666666666666,3,0,,,0,,,TSP,,,-0.875675321583473,-0.5905097667009359,,-0.8192234335968713,,0.5466666666666665,1
11531,2020-07-07,2020,2,2,MT,OUT,,,,False,,,,ISC,Bubbler,Siphon,10 V,,,,Selenium,,,,,False,,1.5,UG/L,EPA200.8 [SE200.8]_W,,0.0015,ALS_pre2023,False,2020-04-28,2020-10-09,2020,grain corn,2019-08-02,winter wheat,690.82,53.30000000000007,2019-08-02,False,0.0,54.666666666666664,0.12066666666666666,3,0,,0.0015,0,,0.0015,Se,,,-0.875675321583473,-0.5905097667009359,,-0.8192234335968713,,0.5466666666666665,1
12642,2020-07-07,2020,2,2,MT,OUT,,,,False,,,,ISC,Bubbler,Siphon,10 V,,,,NPOC,,,,,False,,,,,,,ALS_pre2023,False,2020-04-28,2020-10-09,2020,grain corn,2019-08-02,winter wheat,690.82,53.30000000000007,2019-08-02,False,0.0,54.666666666666664,0.12066666666666666,3,0,,,0,,,NPOC,,,-0.875675321583473,-0.5905097667009359,,-0.8192234335968713,,0.5466666666666665,1
13753,2020-07-07,2020,2,2,MT,OUT,,,,False,,,,ISC,Bubbler,Siphon,10 V,,,,TDS,,,,,False,,,,,,,ALS_pre2023,False,2020-04-28,2020-10-09,2020,grain corn,2019-08-02,winter wheat,690.82,53.30000000000007,2019-08-02,False,0.0,54.666666666666664,0.12066666666666666,3,0,,,0,,,TDS,,,-0.875675321583473,-0.5905097667009359,,-0.8192234335968713,,0.5466666666666665,1
14864,2020-07-07,2020,2,2,MT,OUT,,,,False,,,,ISC,Bubbler,Siphon,10 V,,,,TSS,,,,,False,,,,,,,ALS_pre2023,False,2020-04-28,2020-10-09,2020,grain corn,2019-08-02,winter wheat,690.82,53.30000000000007,2019-08-02,False,0.0,54.666666666666664,0.12066666666666666,3,0,,,0,,,TSS,,,-0.875675321583473,-0.5905097667009359,,-0.8192234335968713,,0.5466666666666665,1
425,2020-07-13,2020,3,1,MT,OUT,MT1-03-OT,False,TRUE,False,,False,,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, TKN subtracted to ALS Holland, MI",,OrthoP,0.0,0.0,,,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2020-04-28,2020-10-09,2020,grain corn,2019-08-02,winter wheat,690.82,53.30000000000007,2019-08-02,False,0.0,56.0,0.077888889,3,1,,0.75,1,,0.75,OP,-0.6630529325275879,-0.38858402869964187,-0.875675321583473,-0.5905097667009359,,-0.3232990944538781,,0.56,1
426,2020-07-13,2020,3,2,MT,OUT,MT1-03-OT-D,False,TRUE,True,,False,,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, TKN subtracted to ALS Holland, MI",ORIGINAL SAMPLE ID: MT2-03-OT-D,OrthoP,0.0,0.0,,,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2020-04-28,2020-10-09,2020,grain corn,2019-08-02,winter wheat,690.82,53.30000000000007,2019-08-02,False,0.0,54.666666666666664,0.12066666666666666,3,1,,0.75,1,,0.75,OP,-0.6630529325275879,-0.38858402869964187,-0.875675321583473,-0.5905097667009359,,-0.3232990944538781,,0.5466666666666665,1
1536,2020-07-13,2020,3,1,MT,OUT,MT1-03-OT,False,TRUE,False,,False,,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, TKN subtracted to ALS Holland, MI",,TotalP,0.37,0.0,,,True,0.033,0.05,MG/L,EPA365.2 [365.2TPHOS]_W,0.033,0.05,ALS_pre2023,False,2020-04-28,2020-10-09,2020,grain corn,2019-08-02,winter wheat,690.82,53.30000000000007,2019-08-02,False,0.0,56.0,0.077888889,3,0,0.37,0.05,1,,0.05,TP,-0.2931761834000391,-0.4332220146554506,-0.875675321583473,-0.5905097667009359,,-0.3232990944538781,,0.56,1
1537,2020-07-13,2020,3,2,MT,OUT,MT1-03-OT-D,False,TRUE,True,,False,,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, TKN subtracted to ALS Holland, MI",ORIGINAL SAMPLE ID: MT2-03-OT-D,TotalP,0.29,0.0,,,True,0.033,0.05,MG/L,EPA365.2 [365.2TPHOS]_W,0.033,0.05,ALS_pre2023,False,2020-04-28,2020-10-09,2020,grain corn,2019-08-02,winter wheat,690.82,53.30000000000007,2019-08-02,False,0.0,54.666666666666664,0.12066666666666666,3,0,0.29,0.05,1,,0.05,TP,-0.3230729367004481,-0.4332220146554506,-0.875675321583473,-0.5905097667009359,,-0.3232990944538781,,0.5466666666666665,1
