Year,Treatment,Rep,Analyte,n_expected_physical_events,ExpectedIrrigationLabels,n_observed_event_loads,ObservedIncompleteSubtotal_kg,MissingIrrigationLabels,PlotComplete,ObservedReplicateAnnualLoad_kg,n_complete_plots,ObservedAnnualLoad_kg,ObservedSampleSD_kg,ObservedSE_kg,ObservedMinimum_kg,ObservedMaximum_kg,ObservedAnnualLoadRangeLow_kg,ObservedAnnualLoadRangeHigh_kg,IntervalType,CompletenessDefinition,observed_event_fraction,ObservedAnnualLoadComplete,ObservedIntervalType
2020,CT,1,TKN,7,1;2;3;4;5;6;7,1,0.037357884,1;2;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.14285714285714285,False,none
2020,CT,1,TN,7,1;2;3;4;5;6;7,0,,1;2;3;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2020,CT,1,TP,7,1;2;3;4;5;6;7,1,0.0085092958,1;2;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.14285714285714285,False,none
2020,CT,1,TSS,7,1;2;3;4;5;6;7,1,15.773328800000002,1;2;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.14285714285714285,False,none
2020,CT,2,NH4,7,1;2;3;4;5;6;7,0,,1;2;3;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2020,CT,2,NO2,7,1;2;3;4;5;6;7,0,,1;2;3;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2020,CT,2,NO3,7,1;2;3;4;5;6;7,1,0.159808726,1;2;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.14285714285714285,False,none
2020,CT,2,OP,7,1;2;3;4;5;6;7,1,0.0,1;2;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.14285714285714285,False,none
2020,CT,2,Se,7,1;2;3;4;5;6;7,1,0.00015150697400000002,1;2;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.14285714285714285,False,none
2020,CT,2,TDS,7,1;2;3;4;5;6;7,0,,1;2;3;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2020,CT,2,TKN,7,1;2;3;4;5;6;7,1,0.024905256,1;2;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.14285714285714285,False,none
2020,CT,2,TN,7,1;2;3;4;5;6;7,0,,1;2;3;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2020,CT,2,TP,7,1;2;3;4;5;6;7,1,0.0078866644,1;2;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.14285714285714285,False,none
2020,CT,2,TSS,7,1;2;3;4;5;6;7,1,11.553278451460002,1;2;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.14285714285714285,False,none
2020,MT,1,NH4,7,1;2;3;4;5;6;7,0,,1;2;3;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2020,MT,1,NO2,7,1;2;3;4;5;6;7,0,,1;2;3;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2020,MT,1,NO3,7,1;2;3;4;5;6;7,0,,1;2;3;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2020,MT,1,OP,7,1;2;3;4;5;6;7,0,,1;2;3;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2020,MT,1,Se,7,1;2;3;4;5;6;7,0,,1;2;3;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2020,MT,1,TDS,7,1;2;3;4;5;6;7,0,,1;2;3;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2020,MT,1,TKN,7,1;2;3;4;5;6;7,0,,1;2;3;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2020,MT,1,TN,7,1;2;3;4;5;6;7,0,,1;2;3;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2020,MT,1,TP,7,1;2;3;4;5;6;7,0,,1;2;3;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2020,MT,1,TSS,7,1;2;3;4;5;6;7,0,,1;2;3;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2020,MT,2,NH4,7,1;2;3;4;5;6;7,0,,1;2;3;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2020,MT,2,NO2,7,1;2;3;4;5;6;7,0,,1;2;3;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2020,MT,2,NO3,7,1;2;3;4;5;6;7,0,,1;2;3;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2020,MT,2,OP,7,1;2;3;4;5;6;7,0,,1;2;3;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2020,MT,2,Se,7,1;2;3;4;5;6;7,0,,1;2;3;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2020,MT,2,TDS,7,1;2;3;4;5;6;7,0,,1;2;3;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2020,MT,2,TKN,7,1;2;3;4;5;6;7,0,,1;2;3;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2020,MT,2,TN,7,1;2;3;4;5;6;7,0,,1;2;3;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2020,MT,2,TP,7,1;2;3;4;5;6;7,0,,1;2;3;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2020,MT,2,TSS,7,1;2;3;4;5;6;7,0,,1;2;3;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2020,ST,1,NH4,7,1;2;3;4;5;6;7,0,,1;2;3;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2020,ST,1,NO2,7,1;2;3;4;5;6;7,0,,1;2;3;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2020,ST,1,NO3,7,1;2;3;4;5;6;7,6,1.0296365145,1,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.8571428571428571,False,none
2020,ST,1,OP,7,1;2;3;4;5;6;7,6,0.0,1,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.8571428571428571,False,none
2020,ST,1,Se,7,1;2;3;4;5;6;7,6,0.000733674224,1,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.8571428571428571,False,none
2020,ST,1,TDS,7,1;2;3;4;5;6;7,0,,1;2;3;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2020,ST,1,TKN,7,1;2;3;4;5;6;7,6,0.18966143149999978,1,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.8571428571428571,False,none
2020,ST,1,TN,7,1;2;3;4;5;6;7,0,,1;2;3;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2020,ST,1,TP,7,1;2;3;4;5;6;7,6,0.02640091281,1,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.8571428571428571,False,none
2020,ST,1,TSS,7,1;2;3;4;5;6;7,5,15.632815281479997,1;4,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.7142857142857143,False,none
2020,ST,2,NH4,7,1;2;3;4;5;6;7,0,,1;2;3;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2020,ST,2,NO2,7,1;2;3;4;5;6;7,0,,1;2;3;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2020,ST,2,NO3,7,1;2;3;4;5;6;7,1,0.263950908,1;2;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.14285714285714285,False,none
2020,ST,2,OP,7,1;2;3;4;5;6;7,1,0.0,1;2;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.14285714285714285,False,none
2020,ST,2,Se,7,1;2;3;4;5;6;7,1,0.000213191118,1;2;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.14285714285714285,False,none
2020,ST,2,TDS,7,1;2;3;4;5;6;7,0,,1;2;3;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2020,ST,2,TKN,7,1;2;3;4;5;6;7,1,0.043991818,1;2;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.14285714285714285,False,none
2020,ST,2,TN,7,1;2;3;4;5;6;7,0,,1;2;3;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2020,ST,2,TP,7,1;2;3;4;5;6;7,1,0.0118439509999999,1;2;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.14285714285714285,False,none
2020,ST,2,TSS,7,1;2;3;4;5;6;7,1,1.80478125338,1;2;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.14285714285714285,False,none
2021,CT,1,NH4,6,1;2;3;4;5;6,0,,1;2;3;4;5;6,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2021,CT,1,NO2,6,1;2;3;4;5;6,0,,1;2;3;4;5;6,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2021,CT,1,NO3,6,1;2;3;4;5;6,3,0.3959987315,4;5;6,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.5,False,none
2021,CT,1,OP,6,1;2;3;4;5;6,3,0.0084884751,4;5;6,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.5,False,none
2021,CT,1,Se,6,1;2;3;4;5;6,3,0.00031544976349999997,4;5;6,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.5,False,none
2021,CT,1,TDS,6,1;2;3;4;5;6,0,,1;2;3;4;5;6,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2021,CT,1,TKN,6,1;2;3;4;5;6,3,0.2777629865,4;5;6,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.5,False,none
2021,CT,1,TN,6,1;2;3;4;5;6,0,,1;2;3;4;5;6,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2021,CT,1,TP,6,1;2;3;4;5;6,3,0.048844074615,4;5;6,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.5,False,none
2021,CT,1,TSS,6,1;2;3;4;5;6,3,109.82785210712726,4;5;6,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.5,False,none
2021,CT,2,NH4,6,1;2;3;4;5;6,0,,1;2;3;4;5;6,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2021,CT,2,NO2,6,1;2;3;4;5;6,0,,1;2;3;4;5;6,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2021,CT,2,NO3,6,1;2;3;4;5;6,2,0.1807574569999999,3;4;5;6,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.3333333333333333,False,none
2021,CT,2,OP,6,1;2;3;4;5;6,2,0.00222433354,3;4;5;6,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.3333333333333333,False,none
2021,CT,2,Se,6,1;2;3;4;5;6,2,0.000213697432,3;4;5;6,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.3333333333333333,False,none
2021,CT,2,TDS,6,1;2;3;4;5;6,0,,1;2;3;4;5;6,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2021,CT,2,TKN,6,1;2;3;4;5;6,2,0.1160617675,3;4;5;6,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.3333333333333333,False,none
2021,CT,2,TN,6,1;2;3;4;5;6,0,,1;2;3;4;5;6,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2021,CT,2,TP,6,1;2;3;4;5;6,2,0.036412006999999996,3;4;5;6,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.3333333333333333,False,none
2021,CT,2,TSS,6,1;2;3;4;5;6,2,49.37420848224501,3;4;5;6,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.3333333333333333,False,none
2021,MT,1,NH4,6,1;2;3;4;5;6,0,,1;2;3;4;5;6,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2021,MT,1,NO2,6,1;2;3;4;5;6,0,,1;2;3;4;5;6,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2021,MT,1,NO3,6,1;2;3;4;5;6,3,0.104747638,4;5;6,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.5,False,none
2021,MT,1,OP,6,1;2;3;4;5;6,3,0.0026592115,4;5;6,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.5,False,none
2021,MT,1,Se,6,1;2;3;4;5;6,3,8.798597300000001e-05,4;5;6,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.5,False,none
2021,MT,1,TDS,6,1;2;3;4;5;6,0,,1;2;3;4;5;6,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2021,MT,1,TKN,6,1;2;3;4;5;6,3,0.047481913400000006,4;5;6,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.5,False,none
2021,MT,1,TN,6,1;2;3;4;5;6,0,,1;2;3;4;5;6,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2021,MT,1,TP,6,1;2;3;4;5;6,3,0.0139154859,4;5;6,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.5,False,none
