_wq_idx,Date,Year,Irrigation,Rep,Treatment,InflowOutflow,SampleID,FF,Composite,Duplicate,Flag,NoRunoff,Volume,SampleMethod,MeasureMethod,IrrMethod,FlumeMethod,TSSMethod,Lab,Notes,Analyte,Result_mg_L,Inflow_Result_mg_L,Inflow_Flag,Inflow_Volume,Has_Inflow,MDL_Provided,RL_Provided,RLMDL_Provided_Units,RLMDL_Method,MDL_mg_L,RL_mg_L,RLMDL_Source,RLMDL_Assumed,PlantDate,HarvestDate,SeasonYear,Crop,PreviousHarvestDate,previous_crop,CumAll_STIR_toDate,Season_STIR_toDate,Season_STIR_StartDate,Season_STIR_LeftCensored,Season_STIR_BoundaryDayCarryover,Residue_PercentCover,Residue_DryMass_kg_m2,Residue_n,Result_is_nd,Result_mg_L_cens,Result_lod_mg_L,Inflow_is_nd,Inflow_Result_mg_L_cens,Inflow_lod_mg_L,analyte_abbr,cout_z,cin_z,stir_season_z,stir_cumall_z,volume_z,IRR_z,inflow_volume_z,residue_prop,residue_obs,ObservationDate,DayOfYear,DaysSincePlant,DaysUntilHarvest,IrrigationInfrastructure,PhysicalEventID,ConcentrationObservationID,EventDate,y_logC,y_logV,Result_mg_L_model_pred,Result_mg_L_model_pi_low,Result_mg_L_model_pi_high,Volume_model_pred,Volume_model_pi_low,Volume_model_pi_high,Result_mg_L_pred,Result_mg_L_pi_low,Result_mg_L_pi_high,q_conformal_logC,Volume_pred,Volume_pi_low,Volume_pi_high,q_conformal_logV,Result_mg_L_filled,Volume_filled
5264,2023-09-26,2023,5,1,MT,OUT,K-MT1-05-LC,False,TRUE,False,H,False,36706.6,LC,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, no note about subcontracting TKN","Method: E300, Method: SM4500P E: ""Sample holding time expired prior to sample receipt. It was analyzed at the request of the client. Results should be considered  estimated.""",Nitrate,9.6,8.16,H,,True,0.03,0.1,mg/L,EPA 300.1,0.03,0.1,ALS_2023plus,False,2023-09-13,2024-08-02,2023,winter wheat,2023-09-08,silage corn,1072.48375,38.04124999999999,2023-09-08,False,0.0,17.666666666666668,0.0679999999999999,3,0,9.6,0.1,0,8.16,0.1,NO3,0.9268030777088349,0.6432596530785913,-1.0916622196470884,-0.1252464005872664,0.1791076919222311,0.6685495838321084,,0.1766666666666666,1,2023-09-26,269,13,311,Gated Pipe,PE_c4acde3ff39ca34f7f1d,CO_408ae596784e336f141c,2023-09-26,2.3608540011180215,10.510739097072298,9.294266344428157,3.9766587474291093,20.293788653837325,22262.310158943525,2088.9572463904733,237159.34387275387,,,,,,,,,9.6,36706.6
5265,2023-09-26,2023,5,1,MT,OUT,K-MT1-05-ISC,False,TRUE,False,H,False,36706.6,ISC,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, no note about subcontracting TKN","Method: E300, Method: SM4500P E: ""Sample holding time expired prior to sample receipt. It was analyzed at the request of the client. Results should be considered  estimated.""",Nitrate,9.13,8.16,H,,True,0.03,0.1,mg/L,EPA 300.1,0.03,0.1,ALS_2023plus,False,2023-09-13,2024-08-02,2023,winter wheat,2023-09-08,silage corn,1072.48375,38.04124999999999,2023-09-08,False,0.0,17.666666666666668,0.0679999999999999,3,0,9.13,0.1,0,8.16,0.1,NO3,0.7924320856361123,0.6432596530785913,-1.0916622196470884,-0.1252464005872664,0.1791076919222311,0.6685495838321084,,0.1766666666666666,1,2023-09-26,269,13,311,Gated Pipe,PE_c4acde3ff39ca34f7f1d,CO_f49fc8756a1cb124c44c,2023-09-26,2.315501318260592,10.510739097072298,9.365258081813998,4.01097898347465,20.440635743419485,22262.310158943525,2088.9572463904733,237159.34387275387,,,,,,,,,9.13,36706.6
5266,2023-09-26,2023,5,1,MT,OUT,K-MT1-05-GB,False,TRUE,False,H,False,36706.6,GB3,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, no note about subcontracting TKN","Method: E300, Method: SM4500P E: ""Sample holding time expired prior to sample receipt. It was analyzed at the request of the client. Results should be considered  estimated.""",Nitrate,9.67,8.16,H,,True,0.03,0.1,mg/L,EPA 300.1,0.03,0.1,ALS_2023plus,False,2023-09-13,2024-08-02,2023,winter wheat,2023-09-08,silage corn,1072.48375,38.04124999999999,2023-09-08,False,0.0,17.666666666666668,0.0679999999999999,3,0,9.67,0.1,0,8.16,0.1,NO3,0.9468157786558362,0.6432596530785913,-1.0916622196470884,-0.1252464005872664,0.1791076919222311,0.6685495838321084,,0.1766666666666666,1,2023-09-26,269,13,311,Gated Pipe,PE_c4acde3ff39ca34f7f1d,CO_2720d8d6d1f50aab7929,2023-09-26,2.367436065313662,10.510739097072298,9.955900126456608,4.296518894695331,21.662384476926604,22262.310158943525,2088.9572463904733,237159.34387275387,,,,,,,,,9.67,36706.6
5267,2023-09-26,2023,5,1,MT,OUT,K-MT1-05-GBH,False,TRUE,False,H,False,36706.6,GBH,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, no note about subcontracting TKN","Method: E300, Method: SM4500P E: ""Sample holding time expired prior to sample receipt. It was analyzed at the request of the client. Results should be considered  estimated.""",Nitrate,8.88,8.16,H,,True,0.03,0.1,mg/L,EPA 300.1,0.03,0.1,ALS_2023plus,False,2023-09-13,2024-08-02,2023,winter wheat,2023-09-08,silage corn,1072.48375,38.04124999999999,2023-09-08,False,0.0,17.666666666666668,0.0679999999999999,3,0,8.88,0.1,0,8.16,0.1,NO3,0.7209581536825365,0.6432596530785913,-1.0916622196470884,-0.1252464005872664,0.1791076919222311,0.6685495838321084,,0.1766666666666666,1,2023-09-26,269,13,311,Gated Pipe,PE_c4acde3ff39ca34f7f1d,CO_1b0da4a7db331fce8fdc,2023-09-26,2.2905125117597764,10.510739097072298,9.463767312037234,4.058602272584352,20.6444030308242,22262.310158943525,2088.9572463904733,237159.34387275387,,,,,,,,,8.88,36706.6
5276,2023-09-26,2023,5,2,MT,OUT,K-MT2-05-LC,False,TRUE,False,H,False,68568.81,LC,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, no note about subcontracting TKN","Method: E300, Method: SM4500P E: ""Sample holding time expired prior to sample receipt. It was analyzed at the request of the client. Results should be considered  estimated.""",Nitrate,10.5,8.16,H,,True,0.03,0.1,mg/L,EPA 300.1,0.03,0.1,ALS_2023plus,False,2023-09-13,2024-08-02,2023,winter wheat,2023-09-08,silage corn,1072.48375,38.04124999999999,2023-09-08,False,0.0,26.0,0.1623333333333333,3,0,10.5,0.1,0,8.16,0.1,NO3,1.1841092327417084,0.6432596530785913,-1.0916622196470884,-0.1252464005872664,1.6166815466942608,0.6685495838321084,,0.26,1,2023-09-26,269,13,311,Gated Pipe,PE_7751232195de561530b0,CO_1d653df7edb962b6c409,2023-09-26,2.4423470353692043,11.135607629383511,8.980437300909733,3.824941276521761,19.644630267748525,19977.042843908373,1874.4289057753929,212815.48941420286,,,,,,,,,10.5,68568.81
5277,2023-09-26,2023,5,2,MT,OUT,K-MT2-05-ISC,False,TRUE,False,H,False,68568.81,ISC,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, no note about subcontracting TKN","Method: E300, Method: SM4500P E: ""Sample holding time expired prior to sample receipt. It was analyzed at the request of the client. Results should be considered  estimated.""",Nitrate,9.58,8.16,H,,True,0.03,0.1,mg/L,EPA 300.1,0.03,0.1,ALS_2023plus,False,2023-09-13,2024-08-02,2023,winter wheat,2023-09-08,silage corn,1072.48375,38.04124999999999,2023-09-08,False,0.0,26.0,0.1623333333333333,3,0,9.58,0.1,0,8.16,0.1,NO3,0.9210851631525488,0.6432596530785913,-1.0916622196470884,-0.1252464005872664,1.6166815466942608,0.6685495838321084,,0.26,1,2023-09-26,269,13,311,Gated Pipe,PE_7751232195de561530b0,CO_deabeb979acb27ef200c,2023-09-26,2.3589654264301534,11.135607629383511,9.01081756980551,3.8396283096614514,19.70747214530142,19977.042843908373,1874.4289057753929,212815.48941420286,,,,,,,,,9.58,68568.81
5278,2023-09-26,2023,5,2,MT,OUT,K-MT2-05-GB,False,TRUE,False,H,False,68568.81,GB3,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, no note about subcontracting TKN","Method: E300, Method: SM4500P E: ""Sample holding time expired prior to sample receipt. It was analyzed at the request of the client. Results should be considered  estimated.""",Nitrate,11.9,8.16,H,,True,0.03,0.1,mg/L,EPA 300.1,0.03,0.1,ALS_2023plus,False,2023-09-13,2024-08-02,2023,winter wheat,2023-09-08,silage corn,1072.48375,38.04124999999999,2023-09-08,False,0.0,26.0,0.1623333333333333,3,0,11.9,0.1,0,8.16,0.1,NO3,1.584363251681734,0.6432596530785913,-1.0916622196470884,-0.1252464005872664,1.6166815466942608,0.6685495838321084,,0.26,1,2023-09-26,269,13,311,Gated Pipe,PE_7751232195de561530b0,CO_478052290f5e77d85bbb,2023-09-26,2.5572273113676265,11.135607629383511,10.224658900459536,4.426447600524273,22.21831457830584,19977.042843908373,1874.4289057753929,212815.48941420286,,,,,,,,,11.9,68568.81
5279,2023-09-26,2023,5,2,MT,OUT,K-MT2-05-GBH,False,TRUE,False,H,False,68568.81,GBH,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, no note about subcontracting TKN","Method: E300, Method: SM4500P E: ""Sample holding time expired prior to sample receipt. It was analyzed at the request of the client. Results should be considered  estimated.""",Nitrate,9.43,8.16,H,,True,0.03,0.1,mg/L,EPA 300.1,0.03,0.1,ALS_2023plus,False,2023-09-13,2024-08-02,2023,winter wheat,2023-09-08,silage corn,1072.48375,38.04124999999999,2023-09-08,False,0.0,26.0,0.1623333333333333,3,0,9.43,0.1,0,8.16,0.1,NO3,0.8782008039804032,0.6432596530785913,-1.0916622196470884,-0.1252464005872664,1.6166815466942608,0.6685495838321084,,0.26,1,2023-09-26,269,13,311,Gated Pipe,PE_7751232195de561530b0,CO_b06cbb3cbf7184f545d6,2023-09-26,2.344686269012681,11.135607629383511,9.569950023580892,4.10993522847931,20.864042987927682,19977.042843908373,1874.4289057753929,212815.48941420286,,,,,,,,,9.43,68568.81
6375,2023-09-26,2023,5,1,MT,OUT,K-MT1-05-LC,False,TRUE,False,H,False,36706.6,LC,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, no note about subcontracting TKN","Method: E300, Method: SM4500P E: ""Sample holding time expired prior to sample receipt. It was analyzed at the request of the client. Results should be considered  estimated.""",Nitrite,0.0,0.0,H,,True,0.03,0.1,mg/L,EPA 300.2,0.03,0.1,ALS_2023plus,False,2023-09-13,2024-08-02,2023,winter wheat,2023-09-08,silage corn,1072.48375,38.04124999999999,2023-09-08,False,0.0,17.666666666666668,0.0679999999999999,3,1,,0.1,1,,0.1,NO2,-0.6877623282754332,-0.6721391159979394,-1.0916622196470884,-0.1252464005872664,0.1791076919222311,0.6685495838321084,,0.1766666666666666,1,2023-09-26,269,13,311,Gated Pipe,PE_c4acde3ff39ca34f7f1d,CO_a08926502ba797de36ec,2023-09-26,0.0,10.510739097072298,0.05393423590683717,0.0,1.1800730740360867,22262.310158943525,2088.9572463904733,237159.34387275387,,,,,,,,,0.0,36706.6
6376,2023-09-26,2023,5,1,MT,OUT,K-MT1-05-ISC,False,TRUE,False,H,False,36706.6,ISC,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, no note about subcontracting TKN","Method: E300, Method: SM4500P E: ""Sample holding time expired prior to sample receipt. It was analyzed at the request of the client. Results should be considered  estimated.""",Nitrite,0.0,0.0,H,,True,0.03,0.1,mg/L,EPA 300.2,0.03,0.1,ALS_2023plus,False,2023-09-13,2024-08-02,2023,winter wheat,2023-09-08,silage corn,1072.48375,38.04124999999999,2023-09-08,False,0.0,17.666666666666668,0.0679999999999999,3,1,,0.1,1,,0.1,NO2,-0.6877623282754332,-0.6721391159979394,-1.0916622196470884,-0.1252464005872664,0.1791076919222311,0.6685495838321084,,0.1766666666666666,1,2023-09-26,269,13,311,Gated Pipe,PE_c4acde3ff39ca34f7f1d,CO_71ef4600c68f2a8e9bcf,2023-09-26,0.0,10.510739097072298,0.03588826544713487,0.0,1.1427448110821872,22262.310158943525,2088.9572463904733,237159.34387275387,,,,,,,,,0.0,36706.6
6377,2023-09-26,2023,5,1,MT,OUT,K-MT1-05-GB,False,TRUE,False,H,False,36706.6,GB3,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, no note about subcontracting TKN","Method: E300, Method: SM4500P E: ""Sample holding time expired prior to sample receipt. It was analyzed at the request of the client. Results should be considered  estimated.""",Nitrite,0.0,0.0,H,,True,0.03,0.1,mg/L,EPA 300.2,0.03,0.1,ALS_2023plus,False,2023-09-13,2024-08-02,2023,winter wheat,2023-09-08,silage corn,1072.48375,38.04124999999999,2023-09-08,False,0.0,17.666666666666668,0.0679999999999999,3,1,,0.1,1,,0.1,NO2,-0.6877623282754332,-0.6721391159979394,-1.0916622196470884,-0.1252464005872664,0.1791076919222311,0.6685495838321084,,0.1766666666666666,1,2023-09-26,269,13,311,Gated Pipe,PE_c4acde3ff39ca34f7f1d,CO_b47f1606518fa8276ca5,2023-09-26,0.0,10.510739097072298,0.026301629771026735,0.0,1.1229147632518361,22262.310158943525,2088.9572463904733,237159.34387275387,,,,,,,,,0.0,36706.6
6378,2023-09-26,2023,5,1,MT,OUT,K-MT1-05-GBH,False,TRUE,False,H,False,36706.6,GBH,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, no note about subcontracting TKN","Method: E300, Method: SM4500P E: ""Sample holding time expired prior to sample receipt. It was analyzed at the request of the client. Results should be considered  estimated.""",Nitrite,0.0,0.0,H,,True,0.03,0.1,mg/L,EPA 300.2,0.03,0.1,ALS_2023plus,False,2023-09-13,2024-08-02,2023,winter wheat,2023-09-08,silage corn,1072.48375,38.04124999999999,2023-09-08,False,0.0,17.666666666666668,0.0679999999999999,3,1,,0.1,1,,0.1,NO2,-0.6877623282754332,-0.6721391159979394,-1.0916622196470884,-0.1252464005872664,0.1791076919222311,0.6685495838321084,,0.1766666666666666,1,2023-09-26,269,13,311,Gated Pipe,PE_c4acde3ff39ca34f7f1d,CO_de36e013f13d03404dd8,2023-09-26,0.0,10.510739097072298,0.0,0.0,1.054517600397959,22262.310158943525,2088.9572463904733,237159.34387275387,,,,,,,,,0.0,36706.6
6387,2023-09-26,2023,5,2,MT,OUT,K-MT2-05-LC,False,TRUE,False,H,False,68568.81,LC,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, no note about subcontracting TKN","Method: E300, Method: SM4500P E: ""Sample holding time expired prior to sample receipt. It was analyzed at the request of the client. Results should be considered  estimated.""",Nitrite,0.0,0.0,H,,True,0.03,0.1,mg/L,EPA 300.2,0.03,0.1,ALS_2023plus,False,2023-09-13,2024-08-02,2023,winter wheat,2023-09-08,silage corn,1072.48375,38.04124999999999,2023-09-08,False,0.0,26.0,0.1623333333333333,3,1,,0.1,1,,0.1,NO2,-0.6877623282754332,-0.6721391159979394,-1.0916622196470884,-0.1252464005872664,1.6166815466942608,0.6685495838321084,,0.26,1,2023-09-26,269,13,311,Gated Pipe,PE_7751232195de561530b0,CO_d054bfc75d1f0b1e2ebd,2023-09-26,0.0,11.135607629383511,0.009061366772922646,0.0,1.0872531139088597,19977.042843908373,1874.4289057753929,212815.48941420286,,,,,,,,,0.0,68568.81
6388,2023-09-26,2023,5,2,MT,OUT,K-MT2-05-ISC,False,TRUE,False,H,False,68568.81,ISC,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, no note about subcontracting TKN","Method: E300, Method: SM4500P E: ""Sample holding time expired prior to sample receipt. It was analyzed at the request of the client. Results should be considered  estimated.""",Nitrite,0.0,0.0,H,,True,0.03,0.1,mg/L,EPA 300.2,0.03,0.1,ALS_2023plus,False,2023-09-13,2024-08-02,2023,winter wheat,2023-09-08,silage corn,1072.48375,38.04124999999999,2023-09-08,False,0.0,26.0,0.1623333333333333,3,1,,0.1,1,,0.1,NO2,-0.6877623282754332,-0.6721391159979394,-1.0916622196470884,-0.1252464005872664,1.6166815466942608,0.6685495838321084,,0.26,1,2023-09-26,269,13,311,Gated Pipe,PE_7751232195de561530b0,CO_e78ade91a0871b5028c7,2023-09-26,0.0,11.135607629383511,0.0,0.0,1.060439310887534,19977.042843908373,1874.4289057753929,212815.48941420286,,,,,,,,,0.0,68568.81
6389,2023-09-26,2023,5,2,MT,OUT,K-MT2-05-GB,False,TRUE,False,H,False,68568.81,GB3,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, no note about subcontracting TKN","Method: E300, Method: SM4500P E: ""Sample holding time expired prior to sample receipt. It was analyzed at the request of the client. Results should be considered  estimated.""",Nitrite,0.0,0.0,H,,True,0.03,0.1,mg/L,EPA 300.2,0.03,0.1,ALS_2023plus,False,2023-09-13,2024-08-02,2023,winter wheat,2023-09-08,silage corn,1072.48375,38.04124999999999,2023-09-08,False,0.0,26.0,0.1623333333333333,3,1,,0.1,1,,0.1,NO2,-0.6877623282754332,-0.6721391159979394,-1.0916622196470884,-0.1252464005872664,1.6166815466942608,0.6685495838321084,,0.26,1,2023-09-26,269,13,311,Gated Pipe,PE_7751232195de561530b0,CO_44fe5cd136d507c0632b,2023-09-26,0.0,11.135607629383511,0.0,0.0,1.0656077991861292,19977.042843908373,1874.4289057753929,212815.48941420286,,,,,,,,,0.0,68568.81
6390,2023-09-26,2023,5,2,MT,OUT,K-MT2-05-GBH,False,TRUE,False,H,False,68568.81,GBH,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, no note about subcontracting TKN","Method: E300, Method: SM4500P E: ""Sample holding time expired prior to sample receipt. It was analyzed at the request of the client. Results should be considered  estimated.""",Nitrite,0.0,0.0,H,,True,0.03,0.1,mg/L,EPA 300.2,0.03,0.1,ALS_2023plus,False,2023-09-13,2024-08-02,2023,winter wheat,2023-09-08,silage corn,1072.48375,38.04124999999999,2023-09-08,False,0.0,26.0,0.1623333333333333,3,1,,0.1,1,,0.1,NO2,-0.6877623282754332,-0.6721391159979394,-1.0916622196470884,-0.1252464005872664,1.6166815466942608,0.6685495838321084,,0.26,1,2023-09-26,269,13,311,Gated Pipe,PE_7751232195de561530b0,CO_256a6c21230068c35f4c,2023-09-26,0.0,11.135607629383511,0.0,0.0,0.9980917051918603,19977.042843908373,1874.4289057753929,212815.48941420286,,,,,,,,,0.0,68568.81
7486,2023-09-26,2023,5,1,MT,OUT,K-MT1-05-LC,False,TRUE,False,H,False,36706.6,LC,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, no note about subcontracting TKN","Method: E300, Method: SM4500P E: ""Sample holding time expired prior to sample receipt. It was analyzed at the request of the client. Results should be considered  estimated.""",NitrateNitrite,,,H,,False,0.03,0.2,mg/L,EPA 300.0,0.03,0.2,ALS_2023plus,False,2023-09-13,2024-08-02,2023,winter wheat,2023-09-08,silage corn,1072.48375,38.04124999999999,2023-09-08,False,0.0,17.666666666666668,0.0679999999999999,3,0,,0.2,0,,0.2,NOx,,,-1.0916622196470884,-0.1252464005872664,0.1791076919222311,0.6685495838321084,,0.1766666666666666,1,2023-09-26,269,13,311,Gated Pipe,PE_c4acde3ff39ca34f7f1d,CO_99e0483fe4acdbc71d27,2023-09-26,,10.510739097072298,2.5210698256359683,0.7022255264984925,6.283366700831277,22262.310158943525,2088.9572463904733,237159.34387275387,2.5210698256359683,0.7022255264984925,6.283366700831277,0.7268283430420093,,,,,2.5210698256359683,36706.6
7487,2023-09-26,2023,5,1,MT,OUT,K-MT1-05-ISC,False,TRUE,False,H,False,36706.6,ISC,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, no note about subcontracting TKN","Method: E300, Method: SM4500P E: ""Sample holding time expired prior to sample receipt. It was analyzed at the request of the client. Results should be considered  estimated.""",NitrateNitrite,,,H,,False,0.03,0.2,mg/L,EPA 300.0,0.03,0.2,ALS_2023plus,False,2023-09-13,2024-08-02,2023,winter wheat,2023-09-08,silage corn,1072.48375,38.04124999999999,2023-09-08,False,0.0,17.666666666666668,0.0679999999999999,3,0,,0.2,0,,0.2,NOx,,,-1.0916622196470884,-0.1252464005872664,0.1791076919222311,0.6685495838321084,,0.1766666666666666,1,2023-09-26,269,13,311,Gated Pipe,PE_c4acde3ff39ca34f7f1d,CO_2baab0452bed0c8f2d0c,2023-09-26,,10.510739097072298,2.399502717368536,0.6434551399049655,6.031903971570734,22262.310158943525,2088.9572463904733,237159.34387275387,2.399502717368536,0.6434551399049655,6.031903971570734,0.7268283430420093,,,,,2.399502717368536,36706.6
7488,2023-09-26,2023,5,1,MT,OUT,K-MT1-05-GB,False,TRUE,False,H,False,36706.6,GB3,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, no note about subcontracting TKN","Method: E300, Method: SM4500P E: ""Sample holding time expired prior to sample receipt. It was analyzed at the request of the client. Results should be considered  estimated.""",NitrateNitrite,,,H,,False,0.03,0.2,mg/L,EPA 300.0,0.03,0.2,ALS_2023plus,False,2023-09-13,2024-08-02,2023,winter wheat,2023-09-08,silage corn,1072.48375,38.04124999999999,2023-09-08,False,0.0,17.666666666666668,0.0679999999999999,3,0,,0.2,0,,0.2,NOx,,,-1.0916622196470884,-0.1252464005872664,0.1791076919222311,0.6685495838321084,,0.1766666666666666,1,2023-09-26,269,13,311,Gated Pipe,PE_c4acde3ff39ca34f7f1d,CO_71c23d9658cc82f4eea1,2023-09-26,,10.510739097072298,2.5671049285566356,0.7244807305095038,6.37859075269204,22262.310158943525,2088.9572463904733,237159.34387275387,2.5671049285566356,0.7244807305095038,6.37859075269204,0.7268283430420093,,,,,2.5671049285566356,36706.6
7489,2023-09-26,2023,5,1,MT,OUT,K-MT1-05-GBH,False,TRUE,False,H,False,36706.6,GBH,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, no note about subcontracting TKN","Method: E300, Method: SM4500P E: ""Sample holding time expired prior to sample receipt. It was analyzed at the request of the client. Results should be considered  estimated.""",NitrateNitrite,,,H,,False,0.03,0.2,mg/L,EPA 300.0,0.03,0.2,ALS_2023plus,False,2023-09-13,2024-08-02,2023,winter wheat,2023-09-08,silage corn,1072.48375,38.04124999999999,2023-09-08,False,0.0,17.666666666666668,0.0679999999999999,3,0,,0.2,0,,0.2,NOx,,,-1.0916622196470884,-0.1252464005872664,0.1791076919222311,0.6685495838321084,,0.1766666666666666,1,2023-09-26,269,13,311,Gated Pipe,PE_c4acde3ff39ca34f7f1d,CO_2b8616d58aefc4147ff7,2023-09-26,,10.510739097072298,2.4406148903527374,0.6633304033246246,6.116944895647796,22262.310158943525,2088.9572463904733,237159.34387275387,2.4406148903527374,0.6633304033246246,6.116944895647796,0.7268283430420093,,,,,2.4406148903527374,36706.6
7498,2023-09-26,2023,5,2,MT,OUT,K-MT2-05-LC,False,TRUE,False,H,False,68568.81,LC,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, no note about subcontracting TKN","Method: E300, Method: SM4500P E: ""Sample holding time expired prior to sample receipt. It was analyzed at the request of the client. Results should be considered  estimated.""",NitrateNitrite,,,H,,False,0.03,0.2,mg/L,EPA 300.0,0.03,0.2,ALS_2023plus,False,2023-09-13,2024-08-02,2023,winter wheat,2023-09-08,silage corn,1072.48375,38.04124999999999,2023-09-08,False,0.0,26.0,0.1623333333333333,3,0,,0.2,0,,0.2,NOx,,,-1.0916622196470884,-0.1252464005872664,1.6166815466942608,0.6685495838321084,,0.26,1,2023-09-26,269,13,311,Gated Pipe,PE_7751232195de561530b0,CO_c4eb46311c4e92cc4cd7,2023-09-26,,11.135607629383511,2.3705259155737832,0.6294465987132531,5.971965179175336,19977.042843908373,1874.4289057753929,212815.48941420286,2.3705259155737832,0.6294465987132531,5.971965179175336,0.7268283430420093,,,,,2.3705259155737832,68568.81
