_wq_idx,Date,Year,Irrigation,Rep,Treatment,InflowOutflow,SampleID,FF,Composite,Duplicate,Flag,NoRunoff,Volume,SampleMethod,MeasureMethod,IrrMethod,FlumeMethod,TSSMethod,Lab,Notes,Analyte,Result_mg_L,Inflow_Result_mg_L,Inflow_Flag,Inflow_Volume,Has_Inflow,MDL_Provided,RL_Provided,RLMDL_Provided_Units,RLMDL_Method,MDL_mg_L,RL_mg_L,RLMDL_Source,RLMDL_Assumed,PlantDate,HarvestDate,SeasonYear,Crop,previous_crop,CumAll_STIR_toDate,Season_STIR_toDate,Residue_PercentCover,Residue_DryMass_kg_m2,Residue_n,Result_is_nd,Result_mg_L_cens,Result_lod_mg_L,Inflow_is_nd,Inflow_Result_mg_L_cens,Inflow_lod_mg_L,analyte_abbr,cout_z,cin_z,stir_season_z,stir_cumall_z,volume_z,IRR_z,inflow_volume_z,residue_prop,residue_obs,DayOfYear,DaysSincePlant,DaysUntilHarvest,IrrigationInfrastructure,PhysicalEventID,ConcentrationObservationID,y_logC,y_logV,Result_mg_L_model_pred,Result_mg_L_model_pi_low,Result_mg_L_model_pi_high,Volume_model_pred,Volume_model_pi_low,Volume_model_pi_high,Result_mg_L_pred,Result_mg_L_pi_low,Result_mg_L_pi_high,q_conformal_logC,Volume_pred,Volume_pi_low,Volume_pi_high,q_conformal_logV,Result_mg_L_filled,Volume_filled
12673,2020-08-18,2020,6,1,MT,OUT,MT1-06-OT,False,TRUE,False,,False,,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, TKN subtracted to ALS Holland, MI",,NPOC,,,,129646.3,False,,,,,,,ALS_pre2023,False,2020-04-28,2020-10-09,2020,grain corn,winter wheat,690.82,37.94375000000002,56.0,0.077888889,3,0,,,0,,,NPOC,,,-0.6780205005350302,-0.5905097667009359,,1.1644739229751015,0.7322043071593809,0.56,1,231,112,52,Siphon,PE_fa10c6e318bc10ef7cba,CO_51eb691ea232ef7517b4,,,3.103514880695588,0.8520954352123156,8.091774676373415,11075.205718351166,74.7550565839822,1619459.6491941458,3.103514880695588,0.8520954352123156,8.091774676373415,0.7955262286348486,11075.205718351166,74.7550565839822,1619459.6491941458,4.985049261716259,3.103514880695588,11075.205718351166
12674,2020-08-18,2020,6,1,MT,OUT,MT1-06-OT-D,False,TRUE,True,,False,,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, TKN subtracted to ALS Holland, MI",,NPOC,,,,129646.3,False,,,,,,,ALS_pre2023,False,2020-04-28,2020-10-09,2020,grain corn,winter wheat,690.82,37.94375000000002,56.0,0.077888889,3,0,,,0,,,NPOC,,,-0.6780205005350302,-0.5905097667009359,,1.1644739229751015,0.7322043071593809,0.56,1,231,112,52,Siphon,PE_fa10c6e318bc10ef7cba,CO_abc9f91be5b16b673b52,,,3.1562731907494266,0.8759075640972158,8.208666336635758,11075.205718351166,74.7550565839822,1619459.6491941458,3.1562731907494266,0.8759075640972158,8.208666336635758,0.7955262286348486,11075.205718351166,74.7550565839822,1619459.6491941458,4.985049261716259,3.1562731907494266,11075.205718351166
13784,2020-08-18,2020,6,1,MT,OUT,MT1-06-OT,False,TRUE,False,,False,,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, TKN subtracted to ALS Holland, MI",,TDS,,,,129646.3,False,,,,,,,ALS_pre2023,False,2020-04-28,2020-10-09,2020,grain corn,winter wheat,690.82,37.94375000000002,56.0,0.077888889,3,0,,,0,,,TDS,,,-0.6780205005350302,-0.5905097667009359,,1.1644739229751015,0.7322043071593809,0.56,1,231,112,52,Siphon,PE_fa10c6e318bc10ef7cba,CO_1c7ef3ecb922f6fe654c,,,4.216830933460825,1.3545835799429042,10.5584450771434,11075.205718351166,74.7550565839822,1619459.6491941458,4.216830933460825,1.3545835799429042,10.5584450771434,0.7955262286348486,11075.205718351166,74.7550565839822,1619459.6491941458,4.985049261716259,4.216830933460825,11075.205718351166
13785,2020-08-18,2020,6,1,MT,OUT,MT1-06-OT-D,False,TRUE,True,,False,,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, TKN subtracted to ALS Holland, MI",,TDS,,,,129646.3,False,,,,,,,ALS_pre2023,False,2020-04-28,2020-10-09,2020,grain corn,winter wheat,690.82,37.94375000000002,56.0,0.077888889,3,0,,,0,,,TDS,,,-0.6780205005350302,-0.5905097667009359,,1.1644739229751015,0.7322043071593809,0.56,1,231,112,52,Siphon,PE_fa10c6e318bc10ef7cba,CO_f5487450820b4381919a,,,4.279081781631048,1.3826801057472946,10.696368467561532,11075.205718351166,74.7550565839822,1619459.6491941458,4.279081781631048,1.3826801057472946,10.696368467561532,0.7955262286348486,11075.205718351166,74.7550565839822,1619459.6491941458,4.985049261716259,4.279081781631048,11075.205718351166
14895,2020-08-18,2020,6,1,MT,OUT,MT1-06-OT,False,TRUE,False,,False,,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, TKN subtracted to ALS Holland, MI",,TSS,136.667,,,129646.3,False,,,,,,,ALS_pre2023,False,2020-04-28,2020-10-09,2020,grain corn,winter wheat,690.82,37.94375000000002,56.0,0.077888889,3,0,136.667,,0,,,TSS,-0.5053683739336751,,-0.6780205005350302,-0.5905097667009359,,1.1644739229751015,0.7322043071593809,0.56,1,231,112,52,Siphon,PE_fa10c6e318bc10ef7cba,CO_b8397e7c93136aebd8ac,4.924837725597498,,150.42427681774797,67.3443876842814,334.4966279850291,11075.205718351166,74.7550565839822,1619459.6491941458,,,,,11075.205718351166,74.7550565839822,1619459.6491941458,4.985049261716259,136.667,11075.205718351166
14896,2020-08-18,2020,6,1,MT,OUT,MT1-06-OT-D,False,TRUE,True,,False,,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, TKN subtracted to ALS Holland, MI",,TSS,133.333,,,129646.3,False,,,,,,,ALS_pre2023,False,2020-04-28,2020-10-09,2020,grain corn,winter wheat,690.82,37.94375000000002,56.0,0.077888889,3,0,133.333,,0,,,TSS,-0.506805271395373,,-0.6780205005350302,-0.5905097667009359,,1.1644739229751015,0.7322043071593809,0.56,1,231,112,52,Siphon,PE_fa10c6e318bc10ef7cba,CO_d190e7989e6b501bc3e4,4.900321791885917,,113.25937865198644,50.570246431193134,252.15383410774925,11075.205718351166,74.7550565839822,1619459.6491941458,,,,,11075.205718351166,74.7550565839822,1619459.6491941458,4.985049261716259,133.333,11075.205718351166
457,2020-08-19,2020,6,2,MT,OUT,,,,False,,,,ISC,Bubbler,Siphon,10 V,,,,OrthoP,,,,,False,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2020-04-28,2020-10-09,2020,grain corn,winter wheat,690.82,37.94375000000002,54.66666666666666,0.1206666666666666,3,0,,0.75,0,,0.75,OP,,,-0.6780205005350302,-0.5905097667009359,,1.1644739229751015,,0.5466666666666665,1,232,113,51,Siphon,PE_6c25ae6dd19809e43d63,CO_353767b239099863e13c,,,0.003955073300589958,0.0,1.2243694922592003,10755.931799265994,72.57140142073308,1572778.3612675613,0.003955073300589958,0.0,1.2243694922592003,0.7955262286348486,10755.931799265994,72.57140142073308,1572778.3612675613,4.985049261716259,0.003955073300589958,10755.931799265994
1568,2020-08-19,2020,6,2,MT,OUT,,,,False,,,,ISC,Bubbler,Siphon,10 V,,,,TotalP,,,,,False,0.033,0.05,MG/L,EPA365.2 [365.2TPHOS]_W,0.033,0.05,ALS_pre2023,False,2020-04-28,2020-10-09,2020,grain corn,winter wheat,690.82,37.94375000000002,54.66666666666666,0.1206666666666666,3,0,,0.05,0,,0.05,TP,,,-0.6780205005350302,-0.5905097667009359,,1.1644739229751015,,0.5466666666666665,1,232,113,51,Siphon,PE_6c25ae6dd19809e43d63,CO_a2258ffaf9a1490a7a7a,,,0.07516938613506813,0.0,1.3821523941976697,10755.931799265994,72.57140142073308,1572778.3612675613,0.07516938613506813,0.0,1.3821523941976697,0.7955262286348486,10755.931799265994,72.57140142073308,1572778.3612675613,4.985049261716259,0.07516938613506813,10755.931799265994
2679,2020-08-19,2020,6,2,MT,OUT,,,,False,,,,ISC,Bubbler,Siphon,10 V,,,,ICP,,,,,False,,,,,,,ALS_pre2023,False,2020-04-28,2020-10-09,2020,grain corn,winter wheat,690.82,37.94375000000002,54.66666666666666,0.1206666666666666,3,0,,,0,,,ICP,,,-0.6780205005350302,-0.5905097667009359,,1.1644739229751015,,0.5466666666666665,1,232,113,51,Siphon,PE_6c25ae6dd19809e43d63,CO_d0ea28283d465708b255,,,0.1439862512831247,0.0,1.5346234952052158,10755.931799265994,72.57140142073308,1572778.3612675613,0.1439862512831247,0.0,1.5346234952052158,0.7955262286348486,10755.931799265994,72.57140142073308,1572778.3612675613,4.985049261716259,0.1439862512831247,10755.931799265994
3790,2020-08-19,2020,6,2,MT,OUT,,,,False,,,,ISC,Bubbler,Siphon,10 V,,,,TKN,,,,,False,,,,,,,ALS_pre2023,False,2020-04-28,2020-10-09,2020,grain corn,winter wheat,690.82,37.94375000000002,54.66666666666666,0.1206666666666666,3,0,,,0,,,TKN,,,-0.6780205005350302,-0.5905097667009359,,1.1644739229751015,,0.5466666666666665,1,232,113,51,Siphon,PE_6c25ae6dd19809e43d63,CO_f3a075fa8dff34489490,,,0.6364601776650542,0.0,2.6257519796459583,10755.931799265994,72.57140142073308,1572778.3612675613,0.6364601776650542,0.0,2.6257519796459583,0.7955262286348486,10755.931799265994,72.57140142073308,1572778.3612675613,4.985049261716259,0.6364601776650542,10755.931799265994
4901,2020-08-19,2020,6,2,MT,OUT,,,,False,,,,ISC,Bubbler,Siphon,10 V,,,,Nitrate,,,,,False,0.19,0.2,MG/L,EPA300.0 [300Nitrate]_W,0.19,0.2,ALS_pre2023,False,2020-04-28,2020-10-09,2020,grain corn,winter wheat,690.82,37.94375000000002,54.66666666666666,0.1206666666666666,3,0,,0.2,0,,0.2,NO3,,,-0.6780205005350302,-0.5905097667009359,,1.1644739229751015,,0.5466666666666665,1,232,113,51,Siphon,PE_6c25ae6dd19809e43d63,CO_c6a2b6495f55f3de2930,,,3.115191988474118,0.8573658238040176,8.117646553503326,10755.931799265994,72.57140142073308,1572778.3612675613,3.115191988474118,0.8573658238040176,8.117646553503326,0.7955262286348486,10755.931799265994,72.57140142073308,1572778.3612675613,4.985049261716259,3.115191988474118,10755.931799265994
6012,2020-08-19,2020,6,2,MT,OUT,,,,False,,,,ISC,Bubbler,Siphon,10 V,,,,Nitrite,,,,,False,0.11,0.15,MG/L,EPA300.0 [300Nitrite]_W,0.11,0.15,ALS_pre2023,False,2020-04-28,2020-10-09,2020,grain corn,winter wheat,690.82,37.94375000000002,54.66666666666666,0.1206666666666666,3,0,,0.15,0,,0.15,NO2,,,-0.6780205005350302,-0.5905097667009359,,1.1644739229751015,,0.5466666666666665,1,232,113,51,Siphon,PE_6c25ae6dd19809e43d63,CO_6d43c88d47f13011d1a5,,,0.0,0.0,1.1576269332131095,10755.931799265994,72.57140142073308,1572778.3612675613,0.0,0.0,1.1576269332131095,0.7955262286348486,10755.931799265994,72.57140142073308,1572778.3612675613,4.985049261716259,0.0,10755.931799265994
7123,2020-08-19,2020,6,2,MT,OUT,,,,False,,,,ISC,Bubbler,Siphon,10 V,,,,NitrateNitrite,,,,,False,,,,,,,ALS_pre2023,False,2020-04-28,2020-10-09,2020,grain corn,winter wheat,690.82,37.94375000000002,54.66666666666666,0.1206666666666666,3,0,,,0,,,NOx,,,-0.6780205005350302,-0.5905097667009359,,1.1644739229751015,,0.5466666666666665,1,232,113,51,Siphon,PE_6c25ae6dd19809e43d63,CO_5c88ebb1c6afc002e9dc,,,2.1940710414399622,0.4416237220009848,6.076804898579767,10755.931799265994,72.57140142073308,1572778.3612675613,2.1940710414399622,0.4416237220009848,6.076804898579767,0.7955262286348486,10755.931799265994,72.57140142073308,1572778.3612675613,4.985049261716259,2.1940710414399622,10755.931799265994
8234,2020-08-19,2020,6,2,MT,OUT,,,,False,,,,ISC,Bubbler,Siphon,10 V,,,,TotalN,,,,,False,,,,,,,ALS_pre2023,False,2020-04-28,2020-10-09,2020,grain corn,winter wheat,690.82,37.94375000000002,54.66666666666666,0.1206666666666666,3,0,,,0,,,TN,,,-0.6780205005350302,-0.5905097667009359,,1.1644739229751015,,0.5466666666666665,1,232,113,51,Siphon,PE_6c25ae6dd19809e43d63,CO_14efe7909cbc806e2dde,,,1.3409259728611578,0.05656210213892699,4.186571048992066,10755.931799265994,72.57140142073308,1572778.3612675613,1.3409259728611578,0.05656210213892699,4.186571048992066,0.7955262286348486,10755.931799265994,72.57140142073308,1572778.3612675613,4.985049261716259,1.3409259728611578,10755.931799265994
9345,2020-08-19,2020,6,2,MT,OUT,,,,False,,,,ISC,Bubbler,Siphon,10 V,,,,Ammonium(NH4),,,,,False,,,,,,,ALS_pre2023,False,2020-04-28,2020-10-09,2020,grain corn,winter wheat,690.82,37.94375000000002,54.66666666666666,0.1206666666666666,3,0,,,0,,,NH4,,,-0.6780205005350302,-0.5905097667009359,,1.1644739229751015,,0.5466666666666665,1,232,113,51,Siphon,PE_6c25ae6dd19809e43d63,CO_a4ec28637201b5e6679f,,,0.1564539441901201,0.0,1.5622469979681464,10755.931799265994,72.57140142073308,1572778.3612675613,0.1564539441901201,0.0,1.5622469979681464,0.7955262286348486,10755.931799265994,72.57140142073308,1572778.3612675613,4.985049261716259,0.1564539441901201,10755.931799265994
10456,2020-08-19,2020,6,2,MT,OUT,,,,False,,,,ISC,Bubbler,Siphon,10 V,,,,TSP,,,,,False,,,,,,,ALS_pre2023,False,2020-04-28,2020-10-09,2020,grain corn,winter wheat,690.82,37.94375000000002,54.66666666666666,0.1206666666666666,3,0,,,0,,,TSP,,,-0.6780205005350302,-0.5905097667009359,,1.1644739229751015,,0.5466666666666665,1,232,113,51,Siphon,PE_6c25ae6dd19809e43d63,CO_bdcc8b4d625fad8d23e6,,,0.15601506738653317,0.0,1.5612746196230183,10755.931799265994,72.57140142073308,1572778.3612675613,0.15601506738653317,0.0,1.5612746196230183,0.7955262286348486,10755.931799265994,72.57140142073308,1572778.3612675613,4.985049261716259,0.15601506738653317,10755.931799265994
11567,2020-08-19,2020,6,2,MT,OUT,,,,False,,,,ISC,Bubbler,Siphon,10 V,,,,Selenium,,,,,False,,1.5,UG/L,EPA200.8 [SE200.8]_W,,0.0015,ALS_pre2023,False,2020-04-28,2020-10-09,2020,grain corn,winter wheat,690.82,37.94375000000002,54.66666666666666,0.1206666666666666,3,0,,0.0015,0,,0.0015,Se,,,-0.6780205005350302,-0.5905097667009359,,1.1644739229751015,,0.5466666666666665,1,232,113,51,Siphon,PE_6c25ae6dd19809e43d63,CO_bacd94ac47940f109063,,,0.0,0.0,1.0192946924013961,10755.931799265994,72.57140142073308,1572778.3612675613,0.0,0.0,1.0192946924013961,0.7955262286348486,10755.931799265994,72.57140142073308,1572778.3612675613,4.985049261716259,0.0,10755.931799265994
12678,2020-08-19,2020,6,2,MT,OUT,,,,False,,,,ISC,Bubbler,Siphon,10 V,,,,NPOC,,,,,False,,,,,,,ALS_pre2023,False,2020-04-28,2020-10-09,2020,grain corn,winter wheat,690.82,37.94375000000002,54.66666666666666,0.1206666666666666,3,0,,,0,,,NPOC,,,-0.6780205005350302,-0.5905097667009359,,1.1644739229751015,,0.5466666666666665,1,232,113,51,Siphon,PE_6c25ae6dd19809e43d63,CO_3880c1f7921648251f65,,,2.733586574530212,0.6851306386600053,7.272159077587535,10755.931799265994,72.57140142073308,1572778.3612675613,2.733586574530212,0.6851306386600053,7.272159077587535,0.7955262286348486,10755.931799265994,72.57140142073308,1572778.3612675613,4.985049261716259,2.733586574530212,10755.931799265994
13789,2020-08-19,2020,6,2,MT,OUT,,,,False,,,,ISC,Bubbler,Siphon,10 V,,,,TDS,,,,,False,,,,,,,ALS_pre2023,False,2020-04-28,2020-10-09,2020,grain corn,winter wheat,690.82,37.94375000000002,54.66666666666666,0.1206666666666666,3,0,,,0,,,TDS,,,-0.6780205005350302,-0.5905097667009359,,1.1644739229751015,,0.5466666666666665,1,232,113,51,Siphon,PE_6c25ae6dd19809e43d63,CO_203268462b5096255a18,,,3.9352124363500858,1.2274768560404583,9.934489274649577,10755.931799265994,72.57140142073308,1572778.3612675613,3.9352124363500858,1.2274768560404583,9.934489274649577,0.7955262286348486,10755.931799265994,72.57140142073308,1572778.3612675613,4.985049261716259,3.9352124363500858,10755.931799265994
14900,2020-08-19,2020,6,2,MT,OUT,,,,False,,,,ISC,Bubbler,Siphon,10 V,,,,TSS,,,,,False,,,,,,,ALS_pre2023,False,2020-04-28,2020-10-09,2020,grain corn,winter wheat,690.82,37.94375000000002,54.66666666666666,0.1206666666666666,3,0,,,0,,,TSS,,,-0.6780205005350302,-0.5905097667009359,,1.1644739229751015,,0.5466666666666665,1,232,113,51,Siphon,PE_6c25ae6dd19809e43d63,CO_20c4e0f031bf35da9d08,,,156.8898056735355,70.26256315779347,348.82169642743867,10755.931799265994,72.57140142073308,1572778.3612675613,156.8898056735355,70.26256315779347,348.82169642743867,0.7955262286348486,10755.931799265994,72.57140142073308,1572778.3612675613,4.985049261716259,156.8898056735355,10755.931799265994
461,2020-08-26,2020,7,1,MT,OUT,MT1-07-OT,False,TRUE,False,,False,,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, TKN subtracted to ALS Holland, MI",,OrthoP,0.0,0.0,,,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2020-04-28,2020-10-09,2020,grain corn,winter wheat,690.82,37.94375000000002,56.0,0.077888889,3,1,,0.75,1,,0.75,OP,-0.6630529325275879,-0.3885840286996418,-0.6780205005350302,-0.5905097667009359,,1.6603982621180948,,0.56,1,239,120,44,Siphon,PE_1b5a3525913b127c8ab7,CO_de482c7ed5ca67ae135e,0.0,,0.033383738815069154,0.0,1.2895718379708483,8246.541811125571,55.40857640856323,1205878.5001949074,,,,,8246.541811125571,55.40857640856323,1205878.5001949074,4.985049261716259,0.0,8246.541811125571
462,2020-08-26,2020,7,1,MT,OUT,MT1-07-OT-D,False,TRUE,True,,False,,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, TKN subtracted to ALS Holland, MI",,OrthoP,0.0,0.0,,,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2020-04-28,2020-10-09,2020,grain corn,winter wheat,690.82,37.94375000000002,56.0,0.077888889,3,1,,0.75,1,,0.75,OP,-0.6630529325275879,-0.3885840286996418,-0.6780205005350302,-0.5905097667009359,,1.6603982621180948,,0.56,1,239,120,44,Siphon,PE_1b5a3525913b127c8ab7,CO_da4d43f295ce92630829,0.0,,0.02359853275302164,0.0,1.2678916707813634,8246.541811125571,55.40857640856323,1205878.5001949074,,,,,8246.541811125571,55.40857640856323,1205878.5001949074,4.985049261716259,0.0,8246.541811125571
1572,2020-08-26,2020,7,1,MT,OUT,MT1-07-OT,False,TRUE,False,,False,,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, TKN subtracted to ALS Holland, MI",,TotalP,0.34,0.057,,,True,0.033,0.05,MG/L,EPA365.2 [365.2TPHOS]_W,0.033,0.05,ALS_pre2023,False,2020-04-28,2020-10-09,2020,grain corn,winter wheat,690.82,37.94375000000002,56.0,0.077888889,3,0,0.34,0.05,0,0.057,0.05,TP,-0.3043874658876924,0.3134265694559952,-0.6780205005350302,-0.5905097667009359,,1.6603982621180948,,0.56,1,239,120,44,Siphon,PE_1b5a3525913b127c8ab7,CO_9c05d48bbde0b1ecdc68,0.29266961396282,,0.2713251212733817,0.0,1.8167563367216033,8246.541811125571,55.40857640856323,1205878.5001949074,,,,,8246.541811125571,55.40857640856323,1205878.5001949074,4.985049261716259,0.34,8246.541811125571
1573,2020-08-26,2020,7,1,MT,OUT,MT1-07-OT-D,False,TRUE,True,,False,,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, TKN subtracted to ALS Holland, MI",,TotalP,0.21,0.057,,,True,0.033,0.05,MG/L,EPA365.2 [365.2TPHOS]_W,0.033,0.05,ALS_pre2023,False,2020-04-28,2020-10-09,2020,grain corn,winter wheat,690.82,37.94375000000002,56.0,0.077888889,3,0,0.21,0.05,0,0.057,0.05,TP,-0.3529696900008572,0.3134265694559952,-0.6780205005350302,-0.5905097667009359,,1.6603982621180948,,0.56,1,239,120,44,Siphon,PE_1b5a3525913b127c8ab7,CO_79e8c13e1a8c51e0ff30,0.19062035960864973,,0.22666989479808697,0.0,1.7178179219626482,8246.541811125571,55.40857640856323,1205878.5001949074,,,,,8246.541811125571,55.40857640856323,1205878.5001949074,4.985049261716259,0.21,8246.541811125571
2683,2020-08-26,2020,7,1,MT,OUT,MT1-07-OT,False,TRUE,False,,False,,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, TKN subtracted to ALS Holland, MI",,ICP,,,,,False,,,,,,,ALS_pre2023,False,2020-04-28,2020-10-09,2020,grain corn,winter wheat,690.82,37.94375000000002,56.0,0.077888889,3,0,,,0,,,ICP,,,-0.6780205005350302,-0.5905097667009359,,1.6603982621180948,,0.56,1,239,120,44,Siphon,PE_1b5a3525913b127c8ab7,CO_6a08be905c07ded37131,,,0.07350192162899342,0.0,1.3784579488231934,8246.541811125571,55.40857640856323,1205878.5001949074,0.07350192162899342,0.0,1.3784579488231934,0.7955262286348486,8246.541811125571,55.40857640856323,1205878.5001949074,4.985049261716259,0.07350192162899342,8246.541811125571
2684,2020-08-26,2020,7,1,MT,OUT,MT1-07-OT-D,False,TRUE,True,,False,,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, TKN subtracted to ALS Holland, MI",,ICP,,,,,False,,,,,,,ALS_pre2023,False,2020-04-28,2020-10-09,2020,grain corn,winter wheat,690.82,37.94375000000002,56.0,0.077888889,3,0,,,0,,,ICP,,,-0.6780205005350302,-0.5905097667009359,,1.6603982621180948,,0.56,1,239,120,44,Siphon,PE_1b5a3525913b127c8ab7,CO_85c7fe9319004e487cdd,,,0.08130727959590016,0.0,1.3957515514947456,8246.541811125571,55.40857640856323,1205878.5001949074,0.08130727959590016,0.0,1.3957515514947456,0.7955262286348486,8246.541811125571,55.40857640856323,1205878.5001949074,4.985049261716259,0.08130727959590016,8246.541811125571
3794,2020-08-26,2020,7,1,MT,OUT,MT1-07-OT,False,TRUE,False,,False,,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, TKN subtracted to ALS Holland, MI",,TKN,0.0,0.0,,,True,,,,,,,ALS_pre2023,False,2020-04-28,2020-10-09,2020,grain corn,winter wheat,690.82,37.94375000000002,56.0,0.077888889,3,1,,,1,,,TKN,-0.5167431970808276,-0.3812381919432593,-0.6780205005350302,-0.5905097667009359,,1.6603982621180948,,0.56,1,239,120,44,Siphon,PE_1b5a3525913b127c8ab7,CO_b0c71dc912263c36812f,0.0,,0.5474918520609577,0.0,2.4286331697369383,8246.541811125571,55.40857640856323,1205878.5001949074,,,,,8246.541811125571,55.40857640856323,1205878.5001949074,4.985049261716259,0.0,8246.541811125571
3795,2020-08-26,2020,7,1,MT,OUT,MT1-07-OT-D,False,TRUE,True,,False,,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, TKN subtracted to ALS Holland, MI",,TKN,0.0,0.0,,,True,,,,,,,ALS_pre2023,False,2020-04-28,2020-10-09,2020,grain corn,winter wheat,690.82,37.94375000000002,56.0,0.077888889,3,1,,,1,,,TKN,-0.5167431970808276,-0.3812381919432593,-0.6780205005350302,-0.5905097667009359,,1.6603982621180948,,0.56,1,239,120,44,Siphon,PE_1b5a3525913b127c8ab7,CO_91969e505d012cfef2ed,0.0,,0.49187568059588516,0.0,2.305409612853607,8246.541811125571,55.40857640856323,1205878.5001949074,,,,,8246.541811125571,55.40857640856323,1205878.5001949074,4.985049261716259,0.0,8246.541811125571
4905,2020-08-26,2020,7,1,MT,OUT,MT1-07-OT,False,TRUE,False,,False,,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, TKN subtracted to ALS Holland, MI",,Nitrate,7.9,7.9,,,True,0.19,0.2,MG/L,EPA300.0 [300Nitrate]_W,0.19,0.2,ALS_pre2023,False,2020-04-28,2020-10-09,2020,grain corn,winter wheat,690.82,37.94375000000002,56.0,0.077888889,3,0,7.9,0.2,0,7.9,0.2,NO3,0.4407803404245186,0.5641505189236298,-0.6780205005350302,-0.5905097667009359,,1.6603982621180948,,0.56,1,239,120,44,Siphon,PE_1b5a3525913b127c8ab7,CO_18d470e5e7b8a3ca3e3f,2.186051276738094,,8.300645067104135,3.1977872078274467,19.606570648210006,8246.541811125571,55.40857640856323,1205878.5001949074,,,,,8246.541811125571,55.40857640856323,1205878.5001949074,4.985049261716259,7.9,8246.541811125571
4906,2020-08-26,2020,7,1,MT,OUT,MT1-07-OT-D,False,TRUE,True,,False,,ISC,Bubbler,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, TKN subtracted to ALS Holland, MI",,Nitrate,7.9,7.9,,,True,0.19,0.2,MG/L,EPA300.0 [300Nitrate]_W,0.19,0.2,ALS_pre2023,False,2020-04-28,2020-10-09,2020,grain corn,winter wheat,690.82,37.94375000000002,56.0,0.077888889,3,0,7.9,0.2,0,7.9,0.2,NO3,0.4407803404245186,0.5641505189236298,-0.6780205005350302,-0.5905097667009359,,1.6603982621180948,,0.56,1,239,120,44,Siphon,PE_1b5a3525913b127c8ab7,CO_69ec7b2a6b6f1b1ea130,2.186051276738094,,8.215485042851643,3.1593507705861423,19.417889535932204,8246.541811125571,55.40857640856323,1205878.5001949074,,,,,8246.541811125571,55.40857640856323,1205878.5001949074,4.985049261716259,7.9,8246.541811125571
