PhysicalEventID,Year,Treatment,Analyte,n_concentration_prediction_rows,n_concentration_observation_ids,n_distinct_concentration_SampleMethod,concentration_SampleMethod_values,n_distinct_concentration_MeasureMethod,concentration_MeasureMethod_values,n_distinct_concentration_Lab,concentration_Lab_values,n_distinct_concentration_Duplicate,concentration_Duplicate_values,n_volume_prediction_rows,n_volume_observation_ids,n_distinct_volume_MeasureMethod,volume_MeasureMethod_values,n_distinct_volume_FlumeMethod,volume_FlumeMethod_values,n_volume_source_rows_before_copy_deduplication,concentration_resolution,volume_resolution
PE_9f37a5563e99381d6be7,2024,MT,TN,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,0,0,,0,,0,median,median
PE_9f37a5563e99381d6be7,2024,MT,TP,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,0,0,,0,,0,median,median
PE_9f37a5563e99381d6be7,2024,MT,TSP,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,0,0,,0,,0,median,median
PE_9f37a5563e99381d6be7,2024,MT,TSS,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,0,0,,0,,0,median,median
PE_9f4fdc940195ccaed1ea,2012,MT,ICP,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrate results from ""Nitrates 1st irr. 2012"" (in-lab testing). Ortho P from ""Ortho P for all Irr. 2012 (in-lab testing)",1,False,1,0,0,,0,,0,median,median
PE_9f4fdc940195ccaed1ea,2012,MT,NH4,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrate results from ""Nitrates 1st irr. 2012"" (in-lab testing). Ortho P from ""Ortho P for all Irr. 2012 (in-lab testing)",1,False,1,0,0,,0,,0,median,median
PE_9f4fdc940195ccaed1ea,2012,MT,NO2,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrate results from ""Nitrates 1st irr. 2012"" (in-lab testing). Ortho P from ""Ortho P for all Irr. 2012 (in-lab testing)",1,False,1,0,0,,0,,0,median,median
PE_9f4fdc940195ccaed1ea,2012,MT,NO3,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrate results from ""Nitrates 1st irr. 2012"" (in-lab testing). Ortho P from ""Ortho P for all Irr. 2012 (in-lab testing)",1,False,1,0,0,,0,,0,median,median
PE_9f4fdc940195ccaed1ea,2012,MT,NOx,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrate results from ""Nitrates 1st irr. 2012"" (in-lab testing). Ortho P from ""Ortho P for all Irr. 2012 (in-lab testing)",1,False,1,0,0,,0,,0,median,median
PE_9f4fdc940195ccaed1ea,2012,MT,NPOC,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrate results from ""Nitrates 1st irr. 2012"" (in-lab testing). Ortho P from ""Ortho P for all Irr. 2012 (in-lab testing)",1,False,1,0,0,,0,,0,median,median
PE_9f4fdc940195ccaed1ea,2012,MT,OP,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrate results from ""Nitrates 1st irr. 2012"" (in-lab testing). Ortho P from ""Ortho P for all Irr. 2012 (in-lab testing)",1,False,1,0,0,,0,,0,median,median
PE_9f4fdc940195ccaed1ea,2012,MT,Se,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrate results from ""Nitrates 1st irr. 2012"" (in-lab testing). Ortho P from ""Ortho P for all Irr. 2012 (in-lab testing)",1,False,1,0,0,,0,,0,median,median
PE_9f4fdc940195ccaed1ea,2012,MT,TDS,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrate results from ""Nitrates 1st irr. 2012"" (in-lab testing). Ortho P from ""Ortho P for all Irr. 2012 (in-lab testing)",1,False,1,0,0,,0,,0,median,median
PE_9f4fdc940195ccaed1ea,2012,MT,TKN,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrate results from ""Nitrates 1st irr. 2012"" (in-lab testing). Ortho P from ""Ortho P for all Irr. 2012 (in-lab testing)",1,False,1,0,0,,0,,0,median,median
PE_9f4fdc940195ccaed1ea,2012,MT,TN,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrate results from ""Nitrates 1st irr. 2012"" (in-lab testing). Ortho P from ""Ortho P for all Irr. 2012 (in-lab testing)",1,False,1,0,0,,0,,0,median,median
PE_9f4fdc940195ccaed1ea,2012,MT,TP,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrate results from ""Nitrates 1st irr. 2012"" (in-lab testing). Ortho P from ""Ortho P for all Irr. 2012 (in-lab testing)",1,False,1,0,0,,0,,0,median,median
PE_9f4fdc940195ccaed1ea,2012,MT,TSP,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrate results from ""Nitrates 1st irr. 2012"" (in-lab testing). Ortho P from ""Ortho P for all Irr. 2012 (in-lab testing)",1,False,1,0,0,,0,,0,median,median
PE_9f4fdc940195ccaed1ea,2012,MT,TSS,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrate results from ""Nitrates 1st irr. 2012"" (in-lab testing). Ortho P from ""Ortho P for all Irr. 2012 (in-lab testing)",1,False,1,0,0,,0,,0,median,median
PE_9fc5522dd20d6fa4e1e5,2025,ST,ICP,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,2,2,2,Bubbler | Etape,1,60 V Trap,56,median,median
PE_9fc5522dd20d6fa4e1e5,2025,ST,NH4,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,2,2,2,Bubbler | Etape,1,60 V Trap,56,median,median
PE_9fc5522dd20d6fa4e1e5,2025,ST,NO2,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,2,2,2,Bubbler | Etape,1,60 V Trap,56,median,median
PE_9fc5522dd20d6fa4e1e5,2025,ST,NO3,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,2,2,2,Bubbler | Etape,1,60 V Trap,56,median,median
PE_9fc5522dd20d6fa4e1e5,2025,ST,NOx,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,2,2,2,Bubbler | Etape,1,60 V Trap,56,median,median
PE_9fc5522dd20d6fa4e1e5,2025,ST,NPOC,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,2,2,2,Bubbler | Etape,1,60 V Trap,56,median,median
PE_9fc5522dd20d6fa4e1e5,2025,ST,OP,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,2,2,2,Bubbler | Etape,1,60 V Trap,56,median,median
PE_9fc5522dd20d6fa4e1e5,2025,ST,Se,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,2,2,2,Bubbler | Etape,1,60 V Trap,56,median,median
PE_9fc5522dd20d6fa4e1e5,2025,ST,TDS,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,2,2,2,Bubbler | Etape,1,60 V Trap,56,median,median
PE_9fc5522dd20d6fa4e1e5,2025,ST,TKN,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,2,2,2,Bubbler | Etape,1,60 V Trap,56,median,median
PE_9fc5522dd20d6fa4e1e5,2025,ST,TN,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,2,2,2,Bubbler | Etape,1,60 V Trap,56,median,median
PE_9fc5522dd20d6fa4e1e5,2025,ST,TP,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,2,2,2,Bubbler | Etape,1,60 V Trap,56,median,median
PE_9fc5522dd20d6fa4e1e5,2025,ST,TSP,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,2,2,2,Bubbler | Etape,1,60 V Trap,56,median,median
PE_9fc5522dd20d6fa4e1e5,2025,ST,TSS,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,2,2,2,Bubbler | Etape,1,60 V Trap,56,median,median
PE_a00036fc200dd0b449f6,2012,MT,ICP,1,1,1,GBW,1,Ruler,1,TSS tested in-lab,1,False,1,1,1,Ruler,1,10 V,14,median,median
PE_a00036fc200dd0b449f6,2012,MT,NH4,1,1,1,GBW,1,Ruler,1,TSS tested in-lab,1,False,1,1,1,Ruler,1,10 V,14,median,median
PE_a00036fc200dd0b449f6,2012,MT,NO2,1,1,1,GBW,1,Ruler,1,TSS tested in-lab,1,False,1,1,1,Ruler,1,10 V,14,median,median
PE_a00036fc200dd0b449f6,2012,MT,NO3,1,1,1,GBW,1,Ruler,1,TSS tested in-lab,1,False,1,1,1,Ruler,1,10 V,14,median,median
PE_a00036fc200dd0b449f6,2012,MT,NOx,1,1,1,GBW,1,Ruler,1,TSS tested in-lab,1,False,1,1,1,Ruler,1,10 V,14,median,median
PE_a00036fc200dd0b449f6,2012,MT,NPOC,1,1,1,GBW,1,Ruler,1,TSS tested in-lab,1,False,1,1,1,Ruler,1,10 V,14,median,median
PE_a00036fc200dd0b449f6,2012,MT,OP,1,1,1,GBW,1,Ruler,1,TSS tested in-lab,1,False,1,1,1,Ruler,1,10 V,14,median,median
PE_a00036fc200dd0b449f6,2012,MT,Se,1,1,1,GBW,1,Ruler,1,TSS tested in-lab,1,False,1,1,1,Ruler,1,10 V,14,median,median
PE_a00036fc200dd0b449f6,2012,MT,TDS,1,1,1,GBW,1,Ruler,1,TSS tested in-lab,1,False,1,1,1,Ruler,1,10 V,14,median,median
PE_a00036fc200dd0b449f6,2012,MT,TKN,1,1,1,GBW,1,Ruler,1,TSS tested in-lab,1,False,1,1,1,Ruler,1,10 V,14,median,median
PE_a00036fc200dd0b449f6,2012,MT,TN,1,1,1,GBW,1,Ruler,1,TSS tested in-lab,1,False,1,1,1,Ruler,1,10 V,14,median,median
PE_a00036fc200dd0b449f6,2012,MT,TP,1,1,1,GBW,1,Ruler,1,TSS tested in-lab,1,False,1,1,1,Ruler,1,10 V,14,median,median
PE_a00036fc200dd0b449f6,2012,MT,TSP,1,1,1,GBW,1,Ruler,1,TSS tested in-lab,1,False,1,1,1,Ruler,1,10 V,14,median,median
PE_a00036fc200dd0b449f6,2012,MT,TSS,1,1,1,GBW,1,Ruler,1,TSS tested in-lab,1,False,1,1,1,Ruler,1,10 V,14,median,median
PE_a0b40939062cc2849dd4,2015,MT,ICP,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",2,False | True,1,1,1,Bubbler,1,10 V,28,median,median
PE_a0b40939062cc2849dd4,2015,MT,NH4,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",2,False | True,1,1,1,Bubbler,1,10 V,28,median,median
PE_a0b40939062cc2849dd4,2015,MT,NO2,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",2,False | True,1,1,1,Bubbler,1,10 V,28,median,median
PE_a0b40939062cc2849dd4,2015,MT,NO3,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",2,False | True,1,1,1,Bubbler,1,10 V,28,median,median
PE_a0b40939062cc2849dd4,2015,MT,NOx,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",2,False | True,1,1,1,Bubbler,1,10 V,28,median,median
PE_a0b40939062cc2849dd4,2015,MT,NPOC,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",2,False | True,1,1,1,Bubbler,1,10 V,28,median,median
PE_a0b40939062cc2849dd4,2015,MT,OP,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",2,False | True,1,1,1,Bubbler,1,10 V,28,median,median
PE_a0b40939062cc2849dd4,2015,MT,Se,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",2,False | True,1,1,1,Bubbler,1,10 V,28,median,median
PE_a0b40939062cc2849dd4,2015,MT,TDS,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",2,False | True,1,1,1,Bubbler,1,10 V,28,median,median
PE_a0b40939062cc2849dd4,2015,MT,TKN,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",2,False | True,1,1,1,Bubbler,1,10 V,28,median,median
PE_a0b40939062cc2849dd4,2015,MT,TN,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",2,False | True,1,1,1,Bubbler,1,10 V,28,median,median
PE_a0b40939062cc2849dd4,2015,MT,TP,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",2,False | True,1,1,1,Bubbler,1,10 V,28,median,median
PE_a0b40939062cc2849dd4,2015,MT,TSP,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",2,False | True,1,1,1,Bubbler,1,10 V,28,median,median
PE_a0b40939062cc2849dd4,2015,MT,TSS,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",2,False | True,1,1,1,Bubbler,1,10 V,28,median,median
PE_a0c26c7b7a24706770b0,2019,CT,ICP,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,median,median
PE_a0c26c7b7a24706770b0,2019,CT,NH4,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,median,median
PE_a0c26c7b7a24706770b0,2019,CT,NO2,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,median,median
PE_a0c26c7b7a24706770b0,2019,CT,NO3,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,median,median
PE_a0c26c7b7a24706770b0,2019,CT,NOx,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,median,median
PE_a0c26c7b7a24706770b0,2019,CT,NPOC,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,median,median
PE_a0c26c7b7a24706770b0,2019,CT,OP,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,median,median
PE_a0c26c7b7a24706770b0,2019,CT,Se,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,median,median
PE_a0c26c7b7a24706770b0,2019,CT,TDS,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,median,median
PE_a0c26c7b7a24706770b0,2019,CT,TKN,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,median,median
PE_a0c26c7b7a24706770b0,2019,CT,TN,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,median,median
PE_a0c26c7b7a24706770b0,2019,CT,TP,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,median,median
PE_a0c26c7b7a24706770b0,2019,CT,TSP,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,median,median
PE_a0c26c7b7a24706770b0,2019,CT,TSS,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,median,median
PE_a1af202868cfe3ffc2d4,2011,MT,ICP,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14,median,median
PE_a1af202868cfe3ffc2d4,2011,MT,NH4,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14,median,median
PE_a1af202868cfe3ffc2d4,2011,MT,NO2,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14,median,median
PE_a1af202868cfe3ffc2d4,2011,MT,NO3,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14,median,median
PE_a1af202868cfe3ffc2d4,2011,MT,NOx,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14,median,median
PE_a1af202868cfe3ffc2d4,2011,MT,NPOC,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14,median,median
PE_a1af202868cfe3ffc2d4,2011,MT,OP,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14,median,median
PE_a1af202868cfe3ffc2d4,2011,MT,Se,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14,median,median
PE_a1af202868cfe3ffc2d4,2011,MT,TDS,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14,median,median
PE_a1af202868cfe3ffc2d4,2011,MT,TKN,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14,median,median
PE_a1af202868cfe3ffc2d4,2011,MT,TN,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14,median,median
PE_a1af202868cfe3ffc2d4,2011,MT,TP,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14,median,median
PE_a1af202868cfe3ffc2d4,2011,MT,TSP,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14,median,median
PE_a1af202868cfe3ffc2d4,2011,MT,TSS,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14,median,median
PE_a22b05f71fbe776e112e,2018,CT,ICP,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,median,median
PE_a22b05f71fbe776e112e,2018,CT,NH4,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,median,median
PE_a22b05f71fbe776e112e,2018,CT,NO2,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,median,median
PE_a22b05f71fbe776e112e,2018,CT,NO3,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,median,median
PE_a22b05f71fbe776e112e,2018,CT,NOx,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,median,median
PE_a22b05f71fbe776e112e,2018,CT,NPOC,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,median,median
PE_a22b05f71fbe776e112e,2018,CT,OP,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,median,median
PE_a22b05f71fbe776e112e,2018,CT,Se,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,median,median
PE_a22b05f71fbe776e112e,2018,CT,TDS,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,median,median
PE_a22b05f71fbe776e112e,2018,CT,TKN,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,median,median
PE_a22b05f71fbe776e112e,2018,CT,TN,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,median,median
PE_a22b05f71fbe776e112e,2018,CT,TP,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,median,median
PE_a22b05f71fbe776e112e,2018,CT,TSP,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,median,median
PE_a22b05f71fbe776e112e,2018,CT,TSS,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,median,median
PE_a2c3c1fe4bab4c283e4b,2014,ST,ICP,4,4,1,ISC,1,Bubbler,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrates from CDA lab. Unable to verify which lab the TKN and TSP results originate from",2,False | True,1,1,1,Bubbler,1,7 V,56,median,median
PE_a2c3c1fe4bab4c283e4b,2014,ST,NH4,4,4,1,ISC,1,Bubbler,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrates from CDA lab. Unable to verify which lab the TKN and TSP results originate from",2,False | True,1,1,1,Bubbler,1,7 V,56,median,median
PE_a2c3c1fe4bab4c283e4b,2014,ST,NO2,4,4,1,ISC,1,Bubbler,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrates from CDA lab. Unable to verify which lab the TKN and TSP results originate from",2,False | True,1,1,1,Bubbler,1,7 V,56,median,median
PE_a2c3c1fe4bab4c283e4b,2014,ST,NO3,4,4,1,ISC,1,Bubbler,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrates from CDA lab. Unable to verify which lab the TKN and TSP results originate from",2,False | True,1,1,1,Bubbler,1,7 V,56,median,median
PE_a2c3c1fe4bab4c283e4b,2014,ST,NOx,4,4,1,ISC,1,Bubbler,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrates from CDA lab. Unable to verify which lab the TKN and TSP results originate from",2,False | True,1,1,1,Bubbler,1,7 V,56,median,median
PE_a2c3c1fe4bab4c283e4b,2014,ST,NPOC,4,4,1,ISC,1,Bubbler,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrates from CDA lab. Unable to verify which lab the TKN and TSP results originate from",2,False | True,1,1,1,Bubbler,1,7 V,56,median,median
PE_a2c3c1fe4bab4c283e4b,2014,ST,OP,4,4,1,ISC,1,Bubbler,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrates from CDA lab. Unable to verify which lab the TKN and TSP results originate from",2,False | True,1,1,1,Bubbler,1,7 V,56,median,median
PE_a2c3c1fe4bab4c283e4b,2014,ST,Se,4,4,1,ISC,1,Bubbler,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrates from CDA lab. Unable to verify which lab the TKN and TSP results originate from",2,False | True,1,1,1,Bubbler,1,7 V,56,median,median
PE_a2c3c1fe4bab4c283e4b,2014,ST,TDS,4,4,1,ISC,1,Bubbler,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrates from CDA lab. Unable to verify which lab the TKN and TSP results originate from",2,False | True,1,1,1,Bubbler,1,7 V,56,median,median
PE_a2c3c1fe4bab4c283e4b,2014,ST,TKN,4,4,1,ISC,1,Bubbler,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrates from CDA lab. Unable to verify which lab the TKN and TSP results originate from",2,False | True,1,1,1,Bubbler,1,7 V,56,median,median
PE_a2c3c1fe4bab4c283e4b,2014,ST,TN,4,4,1,ISC,1,Bubbler,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrates from CDA lab. Unable to verify which lab the TKN and TSP results originate from",2,False | True,1,1,1,Bubbler,1,7 V,56,median,median
PE_a2c3c1fe4bab4c283e4b,2014,ST,TP,4,4,1,ISC,1,Bubbler,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrates from CDA lab. Unable to verify which lab the TKN and TSP results originate from",2,False | True,1,1,1,Bubbler,1,7 V,56,median,median
PE_a2c3c1fe4bab4c283e4b,2014,ST,TSP,4,4,1,ISC,1,Bubbler,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrates from CDA lab. Unable to verify which lab the TKN and TSP results originate from",2,False | True,1,1,1,Bubbler,1,7 V,56,median,median
PE_a2c3c1fe4bab4c283e4b,2014,ST,TSS,4,4,1,ISC,1,Bubbler,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrates from CDA lab. Unable to verify which lab the TKN and TSP results originate from",2,False | True,1,1,1,Bubbler,1,7 V,56,median,median
PE_a32d8f78d3c0039bdb02,2021,ST,ICP,3,3,2,GB | LC,2,Etape | Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Etape,1,7 V,14,median,median
PE_a32d8f78d3c0039bdb02,2021,ST,NH4,3,3,2,GB | LC,2,Etape | Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Etape,1,7 V,14,median,median
PE_a32d8f78d3c0039bdb02,2021,ST,NO2,3,3,2,GB | LC,2,Etape | Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Etape,1,7 V,14,median,median
PE_a32d8f78d3c0039bdb02,2021,ST,NO3,3,3,2,GB | LC,2,Etape | Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Etape,1,7 V,14,median,median
PE_a32d8f78d3c0039bdb02,2021,ST,NOx,3,3,2,GB | LC,2,Etape | Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Etape,1,7 V,14,median,median
PE_a32d8f78d3c0039bdb02,2021,ST,NPOC,3,3,2,GB | LC,2,Etape | Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Etape,1,7 V,14,median,median
PE_a32d8f78d3c0039bdb02,2021,ST,OP,3,3,2,GB | LC,2,Etape | Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Etape,1,7 V,14,median,median
PE_a32d8f78d3c0039bdb02,2021,ST,Se,3,3,2,GB | LC,2,Etape | Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Etape,1,7 V,14,median,median
