_wq_idx,Date,Year,Irrigation,Rep,Treatment,InflowOutflow,SampleID,FF,Composite,Duplicate,Flag,NoRunoff,Volume,SampleMethod,MeasureMethod,IrrMethod,FlumeMethod,TSSMethod,Lab,Notes,Analyte,Result_mg_L,Inflow_Result_mg_L,Inflow_Flag,Inflow_Volume,Has_Inflow,MDL_Provided,RL_Provided,RLMDL_Provided_Units,RLMDL_Method,MDL_mg_L,RL_mg_L,RLMDL_Source,RLMDL_Assumed,PlantDate,HarvestDate,SeasonYear,Crop,PreviousHarvestDate,previous_crop,CumAll_STIR_toDate,Season_STIR_toDate,Season_STIR_StartDate,Season_STIR_LeftCensored,Season_STIR_BoundaryDayCarryover,PlantCalendarYear,ResidueAssignmentEligible,ResidueMeasurementDate,ResidueModelDate,ResidueModelDateSource,Residue_STIR_toMeasurement,Residue_STIR_LeftCensored,Residue_STIR_StartDate,Residue_STIR_BoundaryDayCarryover,ResidueYear,Residue_PercentCover,Residue_DryMass_kg_m2,Residue_n,Result_is_nd,Result_mg_L_cens,Result_lod_mg_L,Inflow_is_nd,Inflow_Result_mg_L_cens,Inflow_lod_mg_L,analyte_abbr,cout_z,cin_z,stir_season_z,stir_cumall_z,volume_z,IRR_z,inflow_volume_z,residue_prop,residue_obs,ObservationDate,DayOfYear,DaysSincePlant,DaysUntilHarvest,IrrigationInfrastructure,PhysicalEventID,ConcentrationObservationID,EventDate,y_logC,y_logV,event_weight
6179,2022-07-27,2022,4,2,MT,OUT,MT2-04-LC,False,TRUE,False,,False,,LC,Etape,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",,Nitrite,0.0,0.0,,89491.62,True,0.11,0.15,MG/L,EPA300.0 [300Nitrite]_W,0.11,0.15,ALS_pre2023,False,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,947.81375,124.68624999999996,2021-10-22,False,0.0,2022,True,,2022-04-29,PlantDate proxy,92.18624999999996,False,2021-10-22,0.0,2022.0,42.0,0.1328333333333333,3.0,1,,0.15,1,,0.15,NO2,-0.6877623282754332,-0.6721391159979394,0.1347937340006115,-0.2772241135699408,,0.1726252446891151,-0.4298344361673413,0.42,1,2022-07-27,208,89,89,Siphon,PE_3fc5dfce0fb4c6220e16,CO_aad06835b82a6fd40f22,2022-07-27,0.0,,0.3333333333333333
6180,2022-07-27,2022,4,2,MT,OUT,MT2-04-LC-D,False,TRUE,True,,False,,LC,Etape,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",,Nitrite,0.0,0.0,,89491.62,True,0.11,0.15,MG/L,EPA300.0 [300Nitrite]_W,0.11,0.15,ALS_pre2023,False,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,947.81375,124.68624999999996,2021-10-22,False,0.0,2022,True,,2022-04-29,PlantDate proxy,92.18624999999996,False,2021-10-22,0.0,2022.0,42.0,0.1328333333333333,3.0,1,,0.15,1,,0.15,NO2,-0.6877623282754332,-0.6721391159979394,0.1347937340006115,-0.2772241135699408,,0.1726252446891151,-0.4298344361673413,0.42,1,2022-07-27,208,89,89,Siphon,PE_3fc5dfce0fb4c6220e16,CO_c4b2398ae8a65e63a92b,2022-07-27,0.0,,0.3333333333333333
11724,2022-07-27,2022,4,2,MT,OUT,MT2-FF-04-GB,True,FALSE,False,,False,,GB,Etape,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",,Selenium,0.0067,0.0059,,89491.62,True,,1.5,UG/L,EPA200.8 [SE200.8]_W,,0.0015,ALS_pre2023,False,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,947.81375,124.68624999999996,2021-10-22,False,0.0,2022,True,,2022-04-29,PlantDate proxy,92.18624999999996,False,2021-10-22,0.0,2022.0,42.0,0.1328333333333333,3.0,0,0.0067,0.0015,0,0.0059,0.0015,Se,0.086358839371545,0.7595502781722282,0.1347937340006115,-0.2772241135699408,,0.1726252446891151,-0.4298344361673413,0.42,1,2022-07-27,208,89,89,Siphon,PE_3fc5dfce0fb4c6220e16,CO_098aa3a25ab7978af0d6,2022-07-27,0.006677654753240568,,0.3333333333333333
11734,2022-07-27,2022,4,2,MT,OUT,MT2-04-LC,False,TRUE,False,,False,,LC,Etape,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",,Selenium,0.0059,0.0059,,89491.62,True,,1.5,UG/L,EPA200.8 [SE200.8]_W,,0.0015,ALS_pre2023,False,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,947.81375,124.68624999999996,2021-10-22,False,0.0,2022,True,,2022-04-29,PlantDate proxy,92.18624999999996,False,2021-10-22,0.0,2022.0,42.0,0.1328333333333333,3.0,0,0.0059,0.0015,0,0.0059,0.0015,Se,-0.3746504831581166,0.7595502781722282,0.1347937340006115,-0.2772241135699408,,0.1726252446891151,-0.4298344361673413,0.42,1,2022-07-27,208,89,89,Siphon,PE_3fc5dfce0fb4c6220e16,CO_09618747780483c8bb93,2022-07-27,0.005882663158155495,,0.3333333333333333
11735,2022-07-27,2022,4,2,MT,OUT,MT2-04-LC-D,False,TRUE,True,,False,,LC,Etape,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",,Selenium,0.0059,0.0059,,89491.62,True,,1.5,UG/L,EPA200.8 [SE200.8]_W,,0.0015,ALS_pre2023,False,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,947.81375,124.68624999999996,2021-10-22,False,0.0,2022,True,,2022-04-29,PlantDate proxy,92.18624999999996,False,2021-10-22,0.0,2022.0,42.0,0.1328333333333333,3.0,0,0.0059,0.0015,0,0.0059,0.0015,Se,-0.3746504831581166,0.7595502781722282,0.1347937340006115,-0.2772241135699408,,0.1726252446891151,-0.4298344361673413,0.42,1,2022-07-27,208,89,89,Siphon,PE_3fc5dfce0fb4c6220e16,CO_c8510a59a22d9e434880,2022-07-27,0.005882663158155495,,0.3333333333333333
15057,2022-07-27,2022,4,2,MT,OUT,MT2-FF-04-GB,True,FALSE,False,,False,,GB,Etape,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",,TSS,633.333,40.0,,89491.62,True,,,,,,,ALS_pre2023,False,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,947.81375,124.68624999999996,2021-10-22,False,0.0,2022,True,,2022-04-29,PlantDate proxy,92.18624999999996,False,2021-10-22,0.0,2022.0,42.0,0.1328333333333333,3.0,0,633.333,,0,40.0,,TSS,-0.2913137504448611,1.0138977989513125,0.1347937340006115,-0.2772241135699408,,0.1726252446891151,-0.4298344361673413,0.42,1,2022-07-27,208,89,89,Siphon,PE_3fc5dfce0fb4c6220e16,CO_4f0c59beadd2ebf98c1d,2022-07-27,6.452574053141827,,0.3333333333333333
15067,2022-07-27,2022,4,2,MT,OUT,MT2-04-LC,False,TRUE,False,,False,,LC,Etape,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",,TSS,96.667,40.0,,89491.62,True,,,,,,,ALS_pre2023,False,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,947.81375,124.68624999999996,2021-10-22,False,0.0,2022,True,,2022-04-29,PlantDate proxy,92.18624999999996,False,2021-10-22,0.0,2022.0,42.0,0.1328333333333333,3.0,0,96.667,,0,40.0,,TSS,-0.522607695609716,1.0138977989513125,0.1347937340006115,-0.2772241135699408,,0.1726252446891151,-0.4298344361673413,0.42,1,2022-07-27,208,89,89,Siphon,PE_3fc5dfce0fb4c6220e16,CO_46c935ec041f6a6e4269,2022-07-27,4.581563733312417,,0.3333333333333333
15068,2022-07-27,2022,4,2,MT,OUT,MT2-04-LC-D,False,TRUE,True,,False,,LC,Etape,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",,TSS,96.667,40.0,,89491.62,True,,,,,,,ALS_pre2023,False,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,947.81375,124.68624999999996,2021-10-22,False,0.0,2022,True,,2022-04-29,PlantDate proxy,92.18624999999996,False,2021-10-22,0.0,2022.0,42.0,0.1328333333333333,3.0,0,96.667,,0,40.0,,TSS,-0.522607695609716,1.0138977989513125,0.1347937340006115,-0.2772241135699408,,0.1726252446891151,-0.4298344361673413,0.42,1,2022-07-27,208,89,89,Siphon,PE_3fc5dfce0fb4c6220e16,CO_c53d479c1827c1887c4f,2022-07-27,4.581563733312417,,0.3333333333333333
636,2022-08-10,2022,5,1,MT,OUT,MT1-05-LC,False,TRUE,False,,False,,LC,Etape,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",,OrthoP,0.17,0.11,,106443.9,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,947.81375,124.68624999999996,2021-10-22,False,0.0,2022,True,,2022-04-29,PlantDate proxy,92.18624999999996,False,2021-10-22,0.0,2022.0,26.666666666666668,0.0781666666666666,3.0,0,0.17,0.75,0,0.11,0.75,OP,0.1091710920678096,0.9107156679506602,0.1347937340006115,-0.2772241135699408,,0.6685495838321084,0.0607486327980376,0.2666666666666666,1,2022-08-10,222,103,75,Siphon,PE_260d9de653b38957c0fe,CO_02c000a36dcd047f5738,2022-08-10,0.15700374880966478,,0.5
637,2022-08-10,2022,5,1,MT,OUT,MT1-05-LC-D,False,TRUE,True,,False,,LC,Etape,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",,OrthoP,0.16,0.11,,106443.9,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,947.81375,124.68624999999996,2021-10-22,False,0.0,2022,True,,2022-04-29,PlantDate proxy,92.18624999999996,False,2021-10-22,0.0,2022.0,26.666666666666668,0.0781666666666666,3.0,0,0.16,0.75,0,0.11,0.75,OP,0.0637461494445509,0.9107156679506602,0.1347937340006115,-0.2772241135699408,,0.6685495838321084,0.0607486327980376,0.2666666666666666,1,2022-08-10,222,103,75,Siphon,PE_260d9de653b38957c0fe,CO_bda584056eb9957d6c68,2022-08-10,0.1484200051182733,,0.5
1747,2022-08-10,2022,5,1,MT,OUT,MT1-05-LC,False,TRUE,False,,False,,LC,Etape,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",,TotalP,0.11,0.0,,106443.9,True,0.033,0.05,MG/L,EPA365.2 [365.2TPHOS]_W,0.033,0.05,ALS_pre2023,False,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,947.81375,124.68624999999996,2021-10-22,False,0.0,2022,True,,2022-04-29,PlantDate proxy,92.18624999999996,False,2021-10-22,0.0,2022.0,26.666666666666668,0.0781666666666666,3.0,0,0.11,0.05,1,,0.05,TP,-0.3903406316263685,-0.4332220146554506,0.1347937340006115,-0.2772241135699408,,0.6685495838321084,0.0607486327980376,0.2666666666666666,1,2022-08-10,222,103,75,Siphon,PE_260d9de653b38957c0fe,CO_262fbc155dc2e68571f7,2022-08-10,0.10436001532424277,,0.5
1748,2022-08-10,2022,5,1,MT,OUT,MT1-05-LC-D,False,TRUE,True,,False,,LC,Etape,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",,TotalP,0.13,0.0,,106443.9,True,0.033,0.05,MG/L,EPA365.2 [365.2TPHOS]_W,0.033,0.05,ALS_pre2023,False,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,947.81375,124.68624999999996,2021-10-22,False,0.0,2022,True,,2022-04-29,PlantDate proxy,92.18624999999996,False,2021-10-22,0.0,2022.0,26.666666666666668,0.0781666666666666,3.0,0,0.13,0.05,1,,0.05,TP,-0.3828664433012662,-0.4332220146554506,0.1347937340006115,-0.2772241135699408,,0.6685495838321084,0.0607486327980376,0.2666666666666666,1,2022-08-10,222,103,75,Siphon,PE_260d9de653b38957c0fe,CO_03d0925ac4f53b4b02d6,2022-08-10,0.12221763272424921,,0.5
3969,2022-08-10,2022,5,1,MT,OUT,MT1-05-LC,False,TRUE,False,,False,,LC,Etape,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",,TKN,0.0,0.0,,106443.9,True,,,,,,,ALS_pre2023,False,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,947.81375,124.68624999999996,2021-10-22,False,0.0,2022,True,,2022-04-29,PlantDate proxy,92.18624999999996,False,2021-10-22,0.0,2022.0,26.666666666666668,0.0781666666666666,3.0,1,,,1,,,TKN,-0.5167431970808276,-0.3812381919432593,0.1347937340006115,-0.2772241135699408,,0.6685495838321084,0.0607486327980376,0.2666666666666666,1,2022-08-10,222,103,75,Siphon,PE_260d9de653b38957c0fe,CO_023735e650550f29e18b,2022-08-10,0.0,,0.5
3970,2022-08-10,2022,5,1,MT,OUT,MT1-05-LC-D,False,TRUE,True,,False,,LC,Etape,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",,TKN,0.0,0.0,,106443.9,True,,,,,,,ALS_pre2023,False,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,947.81375,124.68624999999996,2021-10-22,False,0.0,2022,True,,2022-04-29,PlantDate proxy,92.18624999999996,False,2021-10-22,0.0,2022.0,26.666666666666668,0.0781666666666666,3.0,1,,,1,,,TKN,-0.5167431970808276,-0.3812381919432593,0.1347937340006115,-0.2772241135699408,,0.6685495838321084,0.0607486327980376,0.2666666666666666,1,2022-08-10,222,103,75,Siphon,PE_260d9de653b38957c0fe,CO_6505018e628e94fcd858,2022-08-10,0.0,,0.5
5080,2022-08-10,2022,5,1,MT,OUT,MT1-05-LC,False,TRUE,False,,False,,LC,Etape,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",,Nitrate,7.5,7.7,,106443.9,True,0.19,0.2,MG/L,EPA300.0 [300Nitrate]_W,0.19,0.2,ALS_pre2023,False,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,947.81375,124.68624999999996,2021-10-22,False,0.0,2022,True,,2022-04-29,PlantDate proxy,92.18624999999996,False,2021-10-22,0.0,2022.0,26.666666666666668,0.0781666666666666,3.0,0,7.5,0.2,0,7.7,0.2,NO3,0.3264220492987969,0.5032973388044285,0.1347937340006115,-0.2772241135699408,,0.6685495838321084,0.0607486327980376,0.2666666666666666,1,2022-08-10,222,103,75,Siphon,PE_260d9de653b38957c0fe,CO_f031a0a35f9e6a546e06,2022-08-10,2.1400661634962708,,0.5
5081,2022-08-10,2022,5,1,MT,OUT,MT1-05-LC-D,False,TRUE,True,,False,,LC,Etape,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",,Nitrate,7.6,7.7,,106443.9,True,0.19,0.2,MG/L,EPA300.0 [300Nitrate]_W,0.19,0.2,ALS_pre2023,False,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,947.81375,124.68624999999996,2021-10-22,False,0.0,2022,True,,2022-04-29,PlantDate proxy,92.18624999999996,False,2021-10-22,0.0,2022.0,26.666666666666668,0.0781666666666666,3.0,0,7.6,0.2,0,7.7,0.2,NO3,0.3550116220802272,0.5032973388044285,0.1347937340006115,-0.2772241135699408,,0.6685495838321084,0.0607486327980376,0.2666666666666666,1,2022-08-10,222,103,75,Siphon,PE_260d9de653b38957c0fe,CO_778761ba6fc79beab2e9,2022-08-10,2.151762203259462,,0.5
6191,2022-08-10,2022,5,1,MT,OUT,MT1-05-LC,False,TRUE,False,,False,,LC,Etape,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",,Nitrite,0.0,0.0,,106443.9,True,0.11,0.15,MG/L,EPA300.0 [300Nitrite]_W,0.11,0.15,ALS_pre2023,False,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,947.81375,124.68624999999996,2021-10-22,False,0.0,2022,True,,2022-04-29,PlantDate proxy,92.18624999999996,False,2021-10-22,0.0,2022.0,26.666666666666668,0.0781666666666666,3.0,1,,0.15,1,,0.15,NO2,-0.6877623282754332,-0.6721391159979394,0.1347937340006115,-0.2772241135699408,,0.6685495838321084,0.0607486327980376,0.2666666666666666,1,2022-08-10,222,103,75,Siphon,PE_260d9de653b38957c0fe,CO_638353fafb8d4108c26c,2022-08-10,0.0,,0.5
6192,2022-08-10,2022,5,1,MT,OUT,MT1-05-LC-D,False,TRUE,True,,False,,LC,Etape,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",,Nitrite,0.0,0.0,,106443.9,True,0.11,0.15,MG/L,EPA300.0 [300Nitrite]_W,0.11,0.15,ALS_pre2023,False,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,947.81375,124.68624999999996,2021-10-22,False,0.0,2022,True,,2022-04-29,PlantDate proxy,92.18624999999996,False,2021-10-22,0.0,2022.0,26.666666666666668,0.0781666666666666,3.0,1,,0.15,1,,0.15,NO2,-0.6877623282754332,-0.6721391159979394,0.1347937340006115,-0.2772241135699408,,0.6685495838321084,0.0607486327980376,0.2666666666666666,1,2022-08-10,222,103,75,Siphon,PE_260d9de653b38957c0fe,CO_ce1f9e5f2424acebc3d2,2022-08-10,0.0,,0.5
11746,2022-08-10,2022,5,1,MT,OUT,MT1-05-LC,False,TRUE,False,,False,,LC,Etape,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",,Selenium,0.0062,0.0057,,106443.9,True,,1.5,UG/L,EPA200.8 [SE200.8]_W,,0.0015,ALS_pre2023,False,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,947.81375,124.68624999999996,2021-10-22,False,0.0,2022,True,,2022-04-29,PlantDate proxy,92.18624999999996,False,2021-10-22,0.0,2022.0,26.666666666666668,0.0781666666666666,3.0,0,0.0062,0.0015,0,0.0057,0.0015,Se,-0.2017719872094936,0.2545978586052169,0.1347937340006115,-0.2772241135699408,,0.6685495838321084,0.0607486327980376,0.2666666666666666,1,2022-08-10,222,103,75,Siphon,PE_260d9de653b38957c0fe,CO_fc0b708c12cbcd6716fe,2022-08-10,0.006180859075081115,,0.5
11747,2022-08-10,2022,5,1,MT,OUT,MT1-05-LC-D,False,TRUE,True,,False,,LC,Etape,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",,Selenium,0.0062,0.0057,,106443.9,True,,1.5,UG/L,EPA200.8 [SE200.8]_W,,0.0015,ALS_pre2023,False,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,947.81375,124.68624999999996,2021-10-22,False,0.0,2022,True,,2022-04-29,PlantDate proxy,92.18624999999996,False,2021-10-22,0.0,2022.0,26.666666666666668,0.0781666666666666,3.0,0,0.0062,0.0015,0,0.0057,0.0015,Se,-0.2017719872094936,0.2545978586052169,0.1347937340006115,-0.2772241135699408,,0.6685495838321084,0.0607486327980376,0.2666666666666666,1,2022-08-10,222,103,75,Siphon,PE_260d9de653b38957c0fe,CO_c4a452f85d2fa055891e,2022-08-10,0.006180859075081115,,0.5
15079,2022-08-10,2022,5,1,MT,OUT,MT1-05-LC,False,TRUE,False,,False,,LC,Etape,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",,TSS,66.667,53.333,,106443.9,True,,,,,,,ALS_pre2023,False,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,947.81375,124.68624999999996,2021-10-22,False,0.0,2022,True,,2022-04-29,PlantDate proxy,92.18624999999996,False,2021-10-22,0.0,2022.0,26.666666666666668,0.0781666666666666,3.0,0,66.667,,0,53.333,,TSS,-0.5355371868667467,1.9729650170494604,0.1347937340006115,-0.2772241135699408,,0.6685495838321084,0.0607486327980376,0.2666666666666666,1,2022-08-10,222,103,75,Siphon,PE_260d9de653b38957c0fe,CO_9c46766f02e8f40596d9,2022-08-10,4.214598616469919,,0.5
15080,2022-08-10,2022,5,1,MT,OUT,MT1-05-LC-D,False,TRUE,True,,False,,LC,Etape,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",,TSS,70.0,53.333,,106443.9,True,,,,,,,ALS_pre2023,False,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,947.81375,124.68624999999996,2021-10-22,False,0.0,2022,True,,2022-04-29,PlantDate proxy,92.18624999999996,False,2021-10-22,0.0,2022.0,26.666666666666668,0.0781666666666666,3.0,0,70.0,,0,53.333,,TSS,-0.5341007203880905,1.9729650170494604,0.1347937340006115,-0.2772241135699408,,0.6685495838321084,0.0607486327980376,0.2666666666666666,1,2022-08-10,222,103,75,Siphon,PE_260d9de653b38957c0fe,CO_624b3200cffe8e5c658f,2022-08-10,4.2626798770413155,,0.5
642,2022-08-11,2022,5,2,MT,OUT,MT2-05-LC,False,TRUE,False,,False,,LC,Etape,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",,OrthoP,0.24,0.13,,108657.6,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,947.81375,124.68624999999996,2021-10-22,False,0.0,2022,True,,2022-04-29,PlantDate proxy,92.18624999999996,False,2021-10-22,0.0,2022.0,42.0,0.1328333333333333,3.0,0,0.24,0.75,0,0.13,0.75,OP,0.4271456904306203,1.146951976432533,0.1347937340006115,-0.2772241135699408,,0.6685495838321084,0.1248110326503681,0.42,1,2022-08-11,223,104,74,Siphon,PE_912d046edf542edb9c36,CO_68fcd1eb684859a314bb,2022-08-11,0.2151113796169455,,0.5
643,2022-08-11,2022,5,2,MT,OUT,MT2-05-LC-D,False,TRUE,True,,False,,LC,Etape,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",,OrthoP,0.2,0.13,,108657.6,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,947.81375,124.68624999999996,2021-10-22,False,0.0,2022,True,,2022-04-29,PlantDate proxy,92.18624999999996,False,2021-10-22,0.0,2022.0,42.0,0.1328333333333333,3.0,0,0.2,0.75,0,0.13,0.75,OP,0.2454459199375856,1.146951976432533,0.1347937340006115,-0.2772241135699408,,0.6685495838321084,0.1248110326503681,0.42,1,2022-08-11,223,104,74,Siphon,PE_912d046edf542edb9c36,CO_62e66f3e9936906923fe,2022-08-11,0.18232155679395465,,0.5
1753,2022-08-11,2022,5,2,MT,OUT,MT2-05-LC,False,TRUE,False,,False,,LC,Etape,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",,TotalP,0.28,0.0,,108657.6,True,0.033,0.05,MG/L,EPA365.2 [365.2TPHOS]_W,0.033,0.05,ALS_pre2023,False,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,947.81375,124.68624999999996,2021-10-22,False,0.0,2022,True,,2022-04-29,PlantDate proxy,92.18624999999996,False,2021-10-22,0.0,2022.0,42.0,0.1328333333333333,3.0,0,0.28,0.05,1,,0.05,TP,-0.3268100308629992,-0.4332220146554506,0.1347937340006115,-0.2772241135699408,,0.6685495838321084,0.1248110326503681,0.42,1,2022-08-11,223,104,74,Siphon,PE_912d046edf542edb9c36,CO_6815fd0989fc6aa86c07,2022-08-11,0.2468600779315258,,0.5
1754,2022-08-11,2022,5,2,MT,OUT,MT2-05-LC-D,False,TRUE,True,,False,,LC,Etape,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",,TotalP,0.25,0.0,,108657.6,True,0.033,0.05,MG/L,EPA365.2 [365.2TPHOS]_W,0.033,0.05,ALS_pre2023,False,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,947.81375,124.68624999999996,2021-10-22,False,0.0,2022,True,,2022-04-29,PlantDate proxy,92.18624999999996,False,2021-10-22,0.0,2022.0,42.0,0.1328333333333333,3.0,0,0.25,0.05,1,,0.05,TP,-0.3380213133506526,-0.4332220146554506,0.1347937340006115,-0.2772241135699408,,0.6685495838321084,0.1248110326503681,0.42,1,2022-08-11,223,104,74,Siphon,PE_912d046edf542edb9c36,CO_a6d4096b24cd4ad24ea6,2022-08-11,0.22314355131420976,,0.5
3975,2022-08-11,2022,5,2,MT,OUT,MT2-05-LC,False,TRUE,False,,False,,LC,Etape,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",,TKN,0.0,0.0,,108657.6,True,,,,,,,ALS_pre2023,False,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,947.81375,124.68624999999996,2021-10-22,False,0.0,2022,True,,2022-04-29,PlantDate proxy,92.18624999999996,False,2021-10-22,0.0,2022.0,42.0,0.1328333333333333,3.0,1,,,1,,,TKN,-0.5167431970808276,-0.3812381919432593,0.1347937340006115,-0.2772241135699408,,0.6685495838321084,0.1248110326503681,0.42,1,2022-08-11,223,104,74,Siphon,PE_912d046edf542edb9c36,CO_7ca01a22d3f94bb2d4b9,2022-08-11,0.0,,0.5
3976,2022-08-11,2022,5,2,MT,OUT,MT2-05-LC-D,False,TRUE,True,,False,,LC,Etape,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",,TKN,0.0,0.0,,108657.6,True,,,,,,,ALS_pre2023,False,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,947.81375,124.68624999999996,2021-10-22,False,0.0,2022,True,,2022-04-29,PlantDate proxy,92.18624999999996,False,2021-10-22,0.0,2022.0,42.0,0.1328333333333333,3.0,1,,,1,,,TKN,-0.5167431970808276,-0.3812381919432593,0.1347937340006115,-0.2772241135699408,,0.6685495838321084,0.1248110326503681,0.42,1,2022-08-11,223,104,74,Siphon,PE_912d046edf542edb9c36,CO_24adc577f04dabaf5237,2022-08-11,0.0,,0.5
