PhysicalEventID,Year,Treatment,Rep,Analyte,n_concentration_prediction_rows,n_concentration_observation_ids,n_distinct_concentration_SampleMethod,concentration_SampleMethod_values,n_distinct_concentration_MeasureMethod,concentration_MeasureMethod_values,n_distinct_concentration_Lab,concentration_Lab_values,n_distinct_concentration_Duplicate,concentration_Duplicate_values,n_volume_prediction_rows,n_volume_observation_ids,n_distinct_volume_MeasureMethod,volume_MeasureMethod_values,n_distinct_volume_FlumeMethod,volume_FlumeMethod_values,n_volume_source_rows_before_copy_deduplication,concentration_resolution,volume_resolution
PE_92db572b305f7a8a1fcf,2014,ST,2,OP,1,1,1,ISC,1,Transducer,0,,1,False,1,1,1,Transducer,1,7 V,14.0,median,median
PE_92db572b305f7a8a1fcf,2014,ST,2,Se,1,1,1,ISC,1,Transducer,0,,1,False,1,1,1,Transducer,1,7 V,14.0,median,median
PE_92db572b305f7a8a1fcf,2014,ST,2,TDS,1,1,1,ISC,1,Transducer,0,,1,False,1,1,1,Transducer,1,7 V,14.0,median,median
PE_92db572b305f7a8a1fcf,2014,ST,2,TKN,1,1,1,ISC,1,Transducer,0,,1,False,1,1,1,Transducer,1,7 V,14.0,median,median
PE_92db572b305f7a8a1fcf,2014,ST,2,TN,1,1,1,ISC,1,Transducer,0,,1,False,1,1,1,Transducer,1,7 V,14.0,median,median
PE_92db572b305f7a8a1fcf,2014,ST,2,TP,1,1,1,ISC,1,Transducer,0,,1,False,1,1,1,Transducer,1,7 V,14.0,median,median
PE_92db572b305f7a8a1fcf,2014,ST,2,TSP,1,1,1,ISC,1,Transducer,0,,1,False,1,1,1,Transducer,1,7 V,14.0,median,median
PE_92db572b305f7a8a1fcf,2014,ST,2,TSS,1,1,1,ISC,1,Transducer,0,,1,False,1,1,1,Transducer,1,7 V,14.0,median,median
PE_92e7ac2243498d97f3e0,2025,CT,2,ICP,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,2,2,2,Bubbler | Etape,1,60 V Trap,56.0,median,median
PE_92e7ac2243498d97f3e0,2025,CT,2,NH4,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,2,2,2,Bubbler | Etape,1,60 V Trap,56.0,median,median
PE_92e7ac2243498d97f3e0,2025,CT,2,NO2,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,2,2,2,Bubbler | Etape,1,60 V Trap,56.0,median,median
PE_92e7ac2243498d97f3e0,2025,CT,2,NO3,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,2,2,2,Bubbler | Etape,1,60 V Trap,56.0,median,median
PE_92e7ac2243498d97f3e0,2025,CT,2,NOx,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,2,2,2,Bubbler | Etape,1,60 V Trap,56.0,median,median
PE_92e7ac2243498d97f3e0,2025,CT,2,NPOC,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,2,2,2,Bubbler | Etape,1,60 V Trap,56.0,median,median
PE_92e7ac2243498d97f3e0,2025,CT,2,OP,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,2,2,2,Bubbler | Etape,1,60 V Trap,56.0,median,median
PE_92e7ac2243498d97f3e0,2025,CT,2,Se,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,2,2,2,Bubbler | Etape,1,60 V Trap,56.0,median,median
PE_92e7ac2243498d97f3e0,2025,CT,2,TDS,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,2,2,2,Bubbler | Etape,1,60 V Trap,56.0,median,median
PE_92e7ac2243498d97f3e0,2025,CT,2,TKN,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,2,2,2,Bubbler | Etape,1,60 V Trap,56.0,median,median
PE_92e7ac2243498d97f3e0,2025,CT,2,TN,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,2,2,2,Bubbler | Etape,1,60 V Trap,56.0,median,median
PE_92e7ac2243498d97f3e0,2025,CT,2,TP,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,2,2,2,Bubbler | Etape,1,60 V Trap,56.0,median,median
PE_92e7ac2243498d97f3e0,2025,CT,2,TSP,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,2,2,2,Bubbler | Etape,1,60 V Trap,56.0,median,median
PE_92e7ac2243498d97f3e0,2025,CT,2,TSS,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,2,2,2,Bubbler | Etape,1,60 V Trap,56.0,median,median
PE_936c12cc5ae17810e93e,2021,MT,1,ICP,2,2,1,GB,1,Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Ruler,1,10 V,28.0,median,median
PE_936c12cc5ae17810e93e,2021,MT,1,NH4,2,2,1,GB,1,Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Ruler,1,10 V,28.0,median,median
PE_936c12cc5ae17810e93e,2021,MT,1,NO2,2,2,1,GB,1,Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Ruler,1,10 V,28.0,median,median
PE_936c12cc5ae17810e93e,2021,MT,1,NO3,2,2,1,GB,1,Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Ruler,1,10 V,28.0,median,median
PE_936c12cc5ae17810e93e,2021,MT,1,NOx,2,2,1,GB,1,Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Ruler,1,10 V,28.0,median,median
PE_936c12cc5ae17810e93e,2021,MT,1,NPOC,2,2,1,GB,1,Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Ruler,1,10 V,28.0,median,median
PE_936c12cc5ae17810e93e,2021,MT,1,OP,2,2,1,GB,1,Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Ruler,1,10 V,28.0,median,median
PE_936c12cc5ae17810e93e,2021,MT,1,Se,2,2,1,GB,1,Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Ruler,1,10 V,28.0,median,median
PE_936c12cc5ae17810e93e,2021,MT,1,TDS,2,2,1,GB,1,Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Ruler,1,10 V,28.0,median,median
PE_936c12cc5ae17810e93e,2021,MT,1,TKN,2,2,1,GB,1,Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Ruler,1,10 V,28.0,median,median
PE_936c12cc5ae17810e93e,2021,MT,1,TN,2,2,1,GB,1,Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Ruler,1,10 V,28.0,median,median
PE_936c12cc5ae17810e93e,2021,MT,1,TP,2,2,1,GB,1,Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Ruler,1,10 V,28.0,median,median
PE_936c12cc5ae17810e93e,2021,MT,1,TSP,2,2,1,GB,1,Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Ruler,1,10 V,28.0,median,median
PE_936c12cc5ae17810e93e,2021,MT,1,TSS,2,2,1,GB,1,Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Ruler,1,10 V,28.0,median,median
PE_93fc10203fe8e4c919ea,2012,CT,2,ICP,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Ortho P from ""Ortho P for all Irr. 2012 (in-lab testing). Nitrates from CDA lab",1,False,1,1,1,Transducer,1,7 V,14.0,median,median
PE_93fc10203fe8e4c919ea,2012,CT,2,NH4,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Ortho P from ""Ortho P for all Irr. 2012 (in-lab testing). Nitrates from CDA lab",1,False,1,1,1,Transducer,1,7 V,14.0,median,median
PE_93fc10203fe8e4c919ea,2012,CT,2,NO2,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Ortho P from ""Ortho P for all Irr. 2012 (in-lab testing). Nitrates from CDA lab",1,False,1,1,1,Transducer,1,7 V,14.0,median,median
PE_93fc10203fe8e4c919ea,2012,CT,2,NO3,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Ortho P from ""Ortho P for all Irr. 2012 (in-lab testing). Nitrates from CDA lab",1,False,1,1,1,Transducer,1,7 V,14.0,median,median
PE_93fc10203fe8e4c919ea,2012,CT,2,NOx,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Ortho P from ""Ortho P for all Irr. 2012 (in-lab testing). Nitrates from CDA lab",1,False,1,1,1,Transducer,1,7 V,14.0,median,median
PE_93fc10203fe8e4c919ea,2012,CT,2,NPOC,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Ortho P from ""Ortho P for all Irr. 2012 (in-lab testing). Nitrates from CDA lab",1,False,1,1,1,Transducer,1,7 V,14.0,median,median
PE_93fc10203fe8e4c919ea,2012,CT,2,OP,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Ortho P from ""Ortho P for all Irr. 2012 (in-lab testing). Nitrates from CDA lab",1,False,1,1,1,Transducer,1,7 V,14.0,median,median
PE_93fc10203fe8e4c919ea,2012,CT,2,Se,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Ortho P from ""Ortho P for all Irr. 2012 (in-lab testing). Nitrates from CDA lab",1,False,1,1,1,Transducer,1,7 V,14.0,median,median
PE_93fc10203fe8e4c919ea,2012,CT,2,TDS,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Ortho P from ""Ortho P for all Irr. 2012 (in-lab testing). Nitrates from CDA lab",1,False,1,1,1,Transducer,1,7 V,14.0,median,median
PE_93fc10203fe8e4c919ea,2012,CT,2,TKN,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Ortho P from ""Ortho P for all Irr. 2012 (in-lab testing). Nitrates from CDA lab",1,False,1,1,1,Transducer,1,7 V,14.0,median,median
PE_93fc10203fe8e4c919ea,2012,CT,2,TN,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Ortho P from ""Ortho P for all Irr. 2012 (in-lab testing). Nitrates from CDA lab",1,False,1,1,1,Transducer,1,7 V,14.0,median,median
PE_93fc10203fe8e4c919ea,2012,CT,2,TP,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Ortho P from ""Ortho P for all Irr. 2012 (in-lab testing). Nitrates from CDA lab",1,False,1,1,1,Transducer,1,7 V,14.0,median,median
PE_93fc10203fe8e4c919ea,2012,CT,2,TSP,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Ortho P from ""Ortho P for all Irr. 2012 (in-lab testing). Nitrates from CDA lab",1,False,1,1,1,Transducer,1,7 V,14.0,median,median
PE_93fc10203fe8e4c919ea,2012,CT,2,TSS,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Ortho P from ""Ortho P for all Irr. 2012 (in-lab testing). Nitrates from CDA lab",1,False,1,1,1,Transducer,1,7 V,14.0,median,median
PE_954cf35508c90b8d04de,2019,CT,2,ICP,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_954cf35508c90b8d04de,2019,CT,2,NH4,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_954cf35508c90b8d04de,2019,CT,2,NO2,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_954cf35508c90b8d04de,2019,CT,2,NO3,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_954cf35508c90b8d04de,2019,CT,2,NOx,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_954cf35508c90b8d04de,2019,CT,2,NPOC,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_954cf35508c90b8d04de,2019,CT,2,OP,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_954cf35508c90b8d04de,2019,CT,2,Se,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_954cf35508c90b8d04de,2019,CT,2,TDS,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_954cf35508c90b8d04de,2019,CT,2,TKN,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_954cf35508c90b8d04de,2019,CT,2,TN,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_954cf35508c90b8d04de,2019,CT,2,TP,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_954cf35508c90b8d04de,2019,CT,2,TSP,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_954cf35508c90b8d04de,2019,CT,2,TSS,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_956f49ab7f5a452d4e47,2020,CT,1,ICP,2,2,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_956f49ab7f5a452d4e47,2020,CT,1,NH4,2,2,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_956f49ab7f5a452d4e47,2020,CT,1,NO2,2,2,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_956f49ab7f5a452d4e47,2020,CT,1,NO3,2,2,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_956f49ab7f5a452d4e47,2020,CT,1,NOx,2,2,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_956f49ab7f5a452d4e47,2020,CT,1,NPOC,2,2,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_956f49ab7f5a452d4e47,2020,CT,1,OP,2,2,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_956f49ab7f5a452d4e47,2020,CT,1,Se,2,2,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_956f49ab7f5a452d4e47,2020,CT,1,TDS,2,2,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_956f49ab7f5a452d4e47,2020,CT,1,TKN,2,2,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_956f49ab7f5a452d4e47,2020,CT,1,TN,2,2,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_956f49ab7f5a452d4e47,2020,CT,1,TP,2,2,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_956f49ab7f5a452d4e47,2020,CT,1,TSP,2,2,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_956f49ab7f5a452d4e47,2020,CT,1,TSS,2,2,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_95d3b43c79b8bf669652,2011,ST,2,ICP,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14.0,median,median
PE_95d3b43c79b8bf669652,2011,ST,2,NH4,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14.0,median,median
PE_95d3b43c79b8bf669652,2011,ST,2,NO2,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14.0,median,median
PE_95d3b43c79b8bf669652,2011,ST,2,NO3,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14.0,median,median
PE_95d3b43c79b8bf669652,2011,ST,2,NOx,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14.0,median,median
PE_95d3b43c79b8bf669652,2011,ST,2,NPOC,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14.0,median,median
PE_95d3b43c79b8bf669652,2011,ST,2,OP,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14.0,median,median
PE_95d3b43c79b8bf669652,2011,ST,2,Se,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14.0,median,median
PE_95d3b43c79b8bf669652,2011,ST,2,TDS,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14.0,median,median
PE_95d3b43c79b8bf669652,2011,ST,2,TKN,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14.0,median,median
PE_95d3b43c79b8bf669652,2011,ST,2,TN,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14.0,median,median
PE_95d3b43c79b8bf669652,2011,ST,2,TP,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14.0,median,median
PE_95d3b43c79b8bf669652,2011,ST,2,TSP,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14.0,median,median
PE_95d3b43c79b8bf669652,2011,ST,2,TSS,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14.0,median,median
PE_961b16815e7ba5016bdb,2025,CT,1,ICP,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Etape,1,60 V Trap,28.0,median,median
PE_961b16815e7ba5016bdb,2025,CT,1,NH4,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Etape,1,60 V Trap,28.0,median,median
PE_961b16815e7ba5016bdb,2025,CT,1,NO2,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Etape,1,60 V Trap,28.0,median,median
PE_961b16815e7ba5016bdb,2025,CT,1,NO3,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Etape,1,60 V Trap,28.0,median,median
PE_961b16815e7ba5016bdb,2025,CT,1,NOx,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Etape,1,60 V Trap,28.0,median,median
PE_961b16815e7ba5016bdb,2025,CT,1,NPOC,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Etape,1,60 V Trap,28.0,median,median
PE_961b16815e7ba5016bdb,2025,CT,1,OP,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Etape,1,60 V Trap,28.0,median,median
PE_961b16815e7ba5016bdb,2025,CT,1,Se,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Etape,1,60 V Trap,28.0,median,median
PE_961b16815e7ba5016bdb,2025,CT,1,TDS,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Etape,1,60 V Trap,28.0,median,median
PE_961b16815e7ba5016bdb,2025,CT,1,TKN,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Etape,1,60 V Trap,28.0,median,median
PE_961b16815e7ba5016bdb,2025,CT,1,TN,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Etape,1,60 V Trap,28.0,median,median
PE_961b16815e7ba5016bdb,2025,CT,1,TP,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Etape,1,60 V Trap,28.0,median,median
PE_961b16815e7ba5016bdb,2025,CT,1,TSP,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Etape,1,60 V Trap,28.0,median,median
PE_961b16815e7ba5016bdb,2025,CT,1,TSS,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Etape,1,60 V Trap,28.0,median,median
PE_961e3caa504d67d7911c,2020,ST,2,ICP,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_961e3caa504d67d7911c,2020,ST,2,NH4,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_961e3caa504d67d7911c,2020,ST,2,NO2,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_961e3caa504d67d7911c,2020,ST,2,NO3,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_961e3caa504d67d7911c,2020,ST,2,NOx,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_961e3caa504d67d7911c,2020,ST,2,NPOC,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_961e3caa504d67d7911c,2020,ST,2,OP,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_961e3caa504d67d7911c,2020,ST,2,Se,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_961e3caa504d67d7911c,2020,ST,2,TDS,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_961e3caa504d67d7911c,2020,ST,2,TKN,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_961e3caa504d67d7911c,2020,ST,2,TN,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_961e3caa504d67d7911c,2020,ST,2,TP,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_961e3caa504d67d7911c,2020,ST,2,TSP,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_961e3caa504d67d7911c,2020,ST,2,TSS,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_962807ecf486db3c765b,2016,CT,2,ICP,2,2,1,ISC,1,Bubbler,1,"NPOC/TN (Manny, ECOCORE), Ortho-P (Manny, in-house), Total P, Total N, TSP (CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,7 V,28.0,median,median
PE_962807ecf486db3c765b,2016,CT,2,NH4,2,2,1,ISC,1,Bubbler,1,"NPOC/TN (Manny, ECOCORE), Ortho-P (Manny, in-house), Total P, Total N, TSP (CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,7 V,28.0,median,median
PE_962807ecf486db3c765b,2016,CT,2,NO2,2,2,1,ISC,1,Bubbler,1,"NPOC/TN (Manny, ECOCORE), Ortho-P (Manny, in-house), Total P, Total N, TSP (CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,7 V,28.0,median,median
PE_962807ecf486db3c765b,2016,CT,2,NO3,2,2,1,ISC,1,Bubbler,1,"NPOC/TN (Manny, ECOCORE), Ortho-P (Manny, in-house), Total P, Total N, TSP (CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,7 V,28.0,median,median
PE_962807ecf486db3c765b,2016,CT,2,NOx,2,2,1,ISC,1,Bubbler,1,"NPOC/TN (Manny, ECOCORE), Ortho-P (Manny, in-house), Total P, Total N, TSP (CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,7 V,28.0,median,median
PE_962807ecf486db3c765b,2016,CT,2,NPOC,2,2,1,ISC,1,Bubbler,1,"NPOC/TN (Manny, ECOCORE), Ortho-P (Manny, in-house), Total P, Total N, TSP (CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,7 V,28.0,median,median
PE_962807ecf486db3c765b,2016,CT,2,OP,2,2,1,ISC,1,Bubbler,1,"NPOC/TN (Manny, ECOCORE), Ortho-P (Manny, in-house), Total P, Total N, TSP (CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,7 V,28.0,median,median
PE_962807ecf486db3c765b,2016,CT,2,Se,2,2,1,ISC,1,Bubbler,1,"NPOC/TN (Manny, ECOCORE), Ortho-P (Manny, in-house), Total P, Total N, TSP (CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,7 V,28.0,median,median
PE_962807ecf486db3c765b,2016,CT,2,TDS,2,2,1,ISC,1,Bubbler,1,"NPOC/TN (Manny, ECOCORE), Ortho-P (Manny, in-house), Total P, Total N, TSP (CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,7 V,28.0,median,median
PE_962807ecf486db3c765b,2016,CT,2,TKN,2,2,1,ISC,1,Bubbler,1,"NPOC/TN (Manny, ECOCORE), Ortho-P (Manny, in-house), Total P, Total N, TSP (CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,7 V,28.0,median,median
PE_962807ecf486db3c765b,2016,CT,2,TN,2,2,1,ISC,1,Bubbler,1,"NPOC/TN (Manny, ECOCORE), Ortho-P (Manny, in-house), Total P, Total N, TSP (CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,7 V,28.0,median,median
