_wq_idx,Date,Year,Irrigation,Rep,Treatment,InflowOutflow,SampleID,FF,Composite,Duplicate,Flag,NoRunoff,Volume,SampleMethod,MeasureMethod,IrrMethod,FlumeMethod,TSSMethod,Lab,Notes,Analyte,Result_mg_L,Inflow_Result_mg_L,Inflow_Flag,Inflow_Volume,Has_Inflow,MDL_Provided,RL_Provided,RLMDL_Provided_Units,RLMDL_Method,MDL_mg_L,RL_mg_L,RLMDL_Source,RLMDL_Assumed,PlantDate,HarvestDate,SeasonYear,Crop,previous_crop,CumAll_STIR_toDate,Season_STIR_toDate,Residue_PercentCover,Residue_DryMass_kg_m2,Residue_n,Result_is_nd,Result_mg_L_cens,Result_lod_mg_L,Inflow_is_nd,Inflow_Result_mg_L_cens,Inflow_lod_mg_L,analyte_abbr,cout_z,cin_z,stir_season_z,stir_cumall_z,volume_z,IRR_z,inflow_volume_z,residue_prop,residue_obs,DayOfYear,DaysSincePlant,DaysUntilHarvest,IrrigationInfrastructure,EventVolumeID,y_logC,y_logV,Result_mg_L_model_pred,Result_mg_L_model_pi_low,Result_mg_L_model_pi_high,Volume_model_pred,Volume_model_pi_low,Volume_model_pi_high,Result_mg_L_pred,Result_mg_L_pi_low,Result_mg_L_pi_high,q_conformal_logC,Volume_pred,Volume_pi_low,Volume_pi_high,q_conformal_logV,Result_mg_L_filled,Volume_filled
10941,2025-06-30,2025,1.0,1,MT,OUT,K-MT1-01-OT-LC-D,False,TRUE,True,,False,67358.12,LC,Etape,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,,TSP,,,,95862.56,False,,,,,,,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,winter wheat,1158.21875,80.27500000000009,51.0,0.34173,3,0,,,0,,,TSP,,,0.1635451590512377,-0.0207320088124243,1.5620572058763615,-1.3151477727398646,-0.2454654133931603,0.51,1,181,67,130,Gated Pipe,Date=2025-06-30T00:00:00|Year=2025|Irrigation=1.0|Rep=1|Treatment=MT|SampleID=K-MT1-01-OT-LC-D|MeasureMethod=Etape,,11.117793584697855,0.560612621658326,0.0,2.13720243701482,67064.14168367624,16683.78595227718,269569.92778512434,0.560612621658326,0.0,2.13720243701482,0.6982530088043551,,,,,0.560612621658326,67358.12
10942,2025-06-30,2025,1.0,1,MT,OUT,K-MT1-01-OT-ISC,False,TRUE,False,,False,,ISC,Bubbler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,"NA for outflow because we believe the data is an overestimation due to build up of sediment around bubbler tubing, last irrigation event before switching to bubbler tubing on a copper tube in stilling well",TSP,,,,95862.56,False,,,,,,,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,winter wheat,1158.21875,80.27500000000009,51.0,0.34173,3,0,,,0,,,TSP,,,0.1635451590512377,-0.0207320088124243,,-1.3151477727398646,-0.2454654133931603,0.51,1,181,67,130,Gated Pipe,Date=2025-06-30T00:00:00|Year=2025|Irrigation=1.0|Rep=1|Treatment=MT|SampleID=K-MT1-01-OT-ISC|MeasureMethod=Bubbler,,,0.4270153305146807,0.0,1.8686401163352278,54271.15782399459,13501.086385392065,218148.03495650005,0.4270153305146807,0.0,1.8686401163352278,0.6982530088043551,54271.15782399459,13501.086385392065,218148.03495650005,1.3911671276146818,0.4270153305146807,54271.15782399459
10943,2025-06-30,2025,1.0,1,MT,OUT,K-MT1-01-OT-ISC-D,False,TRUE,True,,False,,ISC,Bubbler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,"NA for outflow because we believe the data is an overestimation due to build up of sediment around bubbler tubing, last irrigation event before switching to bubbler tubing on a copper tube in stilling well",TSP,,,,95862.56,False,,,,,,,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,winter wheat,1158.21875,80.27500000000009,51.0,0.34173,3,0,,,0,,,TSP,,,0.1635451590512377,-0.0207320088124243,,-1.3151477727398646,-0.2454654133931603,0.51,1,181,67,130,Gated Pipe,Date=2025-06-30T00:00:00|Year=2025|Irrigation=1.0|Rep=1|Treatment=MT|SampleID=K-MT1-01-OT-ISC-D|MeasureMethod=Bubbler,,,0.414857920533365,0.0,1.8442008316005936,55917.45199866189,13910.659305529362,224765.37798942067,0.414857920533365,0.0,1.8442008316005936,0.6982530088043551,55917.45199866189,13910.659305529362,224765.37798942067,1.3911671276146818,0.414857920533365,55917.45199866189
10952,2025-06-30,2025,1.0,2,MT,OUT,K-MT2-01-OT-LC,False,TRUE,False,,False,58942.28,LC,Etape,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,,TSP,,,,98436.15,False,,,,,,,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,winter wheat,1158.21875,80.27500000000009,53.66666666666666,0.3839733333333333,3,0,,,0,,,TSP,,,0.1635451590512377,-0.0207320088124243,1.182347401014207,-1.3151477727398646,-0.1709881347935496,0.5366666666666666,1,181,67,130,Gated Pipe,Date=2025-06-30T00:00:00|Year=2025|Irrigation=1.0|Rep=2|Treatment=MT|SampleID=K-MT2-01-OT-LC|MeasureMethod=Etape,,10.984330904556662,0.4229475751835033,0.0,1.8604629609277636,58586.585852895005,14574.699161672626,235494.06462758576,0.4229475751835033,0.0,1.8604629609277636,0.6982530088043551,,,,,0.4229475751835033,58942.28
10953,2025-06-30,2025,1.0,2,MT,OUT,K-MT2-01-OT-LC-D,False,TRUE,True,,False,58942.28,LC,Etape,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,,TSP,,,,98436.15,False,,,,,,,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,winter wheat,1158.21875,80.27500000000009,53.66666666666666,0.3839733333333333,3,0,,,0,,,TSP,,,0.1635451590512377,-0.0207320088124243,1.182347401014207,-1.3151477727398646,-0.1709881347935496,0.5366666666666666,1,181,67,130,Gated Pipe,Date=2025-06-30T00:00:00|Year=2025|Irrigation=1.0|Rep=2|Treatment=MT|SampleID=K-MT2-01-OT-LC-D|MeasureMethod=Etape,,10.984330904556662,0.41212471854533095,0.0,1.8387064457301245,56659.04615159595,14095.156637444737,227746.24433559758,0.41212471854533095,0.0,1.8387064457301245,0.6982530088043551,,,,,0.41212471854533095,58942.28
10954,2025-06-30,2025,1.0,2,MT,OUT,K-MT2-01-OT-ISC,False,TRUE,False,,False,,ISC,Bubbler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,,TSP,,,,98436.15,False,,,,,,,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,winter wheat,1158.21875,80.27500000000009,53.66666666666666,0.3839733333333333,3,0,,,0,,,TSP,,,0.1635451590512377,-0.0207320088124243,,-1.3151477727398646,-0.1709881347935496,0.5366666666666666,1,181,67,130,Gated Pipe,Date=2025-06-30T00:00:00|Year=2025|Irrigation=1.0|Rep=2|Treatment=MT|SampleID=K-MT2-01-OT-ISC|MeasureMethod=Bubbler,,,0.60661565275044,0.0,2.229679467668904,56143.35145558038,13966.859650310531,225673.38958320656,0.60661565275044,0.0,2.229679467668904,0.6982530088043551,56143.35145558038,13966.859650310531,225673.38958320656,1.3911671276146818,0.60661565275044,56143.35145558038
10955,2025-06-30,2025,1.0,2,MT,OUT,K-MT2-01-OT-ISC-D,False,TRUE,True,,False,,ISC,Bubbler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,,TSP,,,,98436.15,False,,,,,,,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,winter wheat,1158.21875,80.27500000000009,53.66666666666666,0.3839733333333333,3,0,,,0,,,TSP,,,0.1635451590512377,-0.0207320088124243,,-1.3151477727398646,-0.1709881347935496,0.5366666666666666,1,181,67,130,Gated Pipe,Date=2025-06-30T00:00:00|Year=2025|Irrigation=1.0|Rep=2|Treatment=MT|SampleID=K-MT2-01-OT-ISC-D|MeasureMethod=Bubbler,,,0.6055401752574181,0.0,2.2275175021912212,58239.40680952563,14488.326302683436,234098.56505091948,0.6055401752574181,0.0,2.2275175021912212,0.6982530088043551,58239.40680952563,14488.326302683436,234098.56505091948,1.3911671276146818,0.6055401752574181,58239.40680952563
12051,2025-06-30,2025,1.0,1,MT,OUT,K-MT1-01-OT-LC,False,TRUE,False,,False,67358.12,LC,Etape,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,,Selenium,,,,95862.56,False,0.86,2.0,µg/L,EPA 200.8,0.00086,0.002,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,winter wheat,1158.21875,80.27500000000009,51.0,0.34173,3,0,,0.002,0,,0.002,Se,,,0.1635451590512377,-0.0207320088124243,1.5620572058763615,-1.3151477727398646,-0.2454654133931603,0.51,1,181,67,130,Gated Pipe,Date=2025-06-30T00:00:00|Year=2025|Irrigation=1.0|Rep=1|Treatment=MT|SampleID=K-MT1-01-OT-LC|MeasureMethod=Etape,,11.117793584697855,0.4192780400414199,0.0,1.8530863227853507,65316.137515353475,16248.90913460466,262543.75750355574,0.4192780400414199,0.0,1.8530863227853507,0.6982530088043551,,,,,0.4192780400414199,67358.12
12052,2025-06-30,2025,1.0,1,MT,OUT,K-MT1-01-OT-LC-D,False,TRUE,True,,False,67358.12,LC,Etape,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,,Selenium,,,,95862.56,False,0.86,2.0,µg/L,EPA 200.8,0.00086,0.002,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,winter wheat,1158.21875,80.27500000000009,51.0,0.34173,3,0,,0.002,0,,0.002,Se,,,0.1635451590512377,-0.0207320088124243,1.5620572058763615,-1.3151477727398646,-0.2454654133931603,0.51,1,181,67,130,Gated Pipe,Date=2025-06-30T00:00:00|Year=2025|Irrigation=1.0|Rep=1|Treatment=MT|SampleID=K-MT1-01-OT-LC-D|MeasureMethod=Etape,,11.117793584697855,0.4355830345525138,0.0,1.8858632385976573,67064.14168367624,16683.78595227718,269569.92778512434,0.4355830345525138,0.0,1.8858632385976573,0.6982530088043551,,,,,0.4355830345525138,67358.12
12053,2025-06-30,2025,1.0,1,MT,OUT,K-MT1-01-OT-ISC,False,TRUE,False,,False,,ISC,Bubbler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,"NA for outflow because we believe the data is an overestimation due to build up of sediment around bubbler tubing, last irrigation event before switching to bubbler tubing on a copper tube in stilling well",Selenium,,,,95862.56,False,0.86,2.0,µg/L,EPA 200.8,0.00086,0.002,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,winter wheat,1158.21875,80.27500000000009,51.0,0.34173,3,0,,0.002,0,,0.002,Se,,,0.1635451590512377,-0.0207320088124243,,-1.3151477727398646,-0.2454654133931603,0.51,1,181,67,130,Gated Pipe,Date=2025-06-30T00:00:00|Year=2025|Irrigation=1.0|Rep=1|Treatment=MT|SampleID=K-MT1-01-OT-ISC|MeasureMethod=Bubbler,,,0.5153814453895116,0.0,2.046277018079795,54271.15782399459,13501.086385392065,218148.03495650005,0.5153814453895116,0.0,2.046277018079795,0.6982530088043551,54271.15782399459,13501.086385392065,218148.03495650005,1.3911671276146818,0.5153814453895116,54271.15782399459
12054,2025-06-30,2025,1.0,1,MT,OUT,K-MT1-01-OT-ISC-D,False,TRUE,True,,False,,ISC,Bubbler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,"NA for outflow because we believe the data is an overestimation due to build up of sediment around bubbler tubing, last irrigation event before switching to bubbler tubing on a copper tube in stilling well",Selenium,,,,95862.56,False,0.86,2.0,µg/L,EPA 200.8,0.00086,0.002,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,winter wheat,1158.21875,80.27500000000009,51.0,0.34173,3,0,,0.002,0,,0.002,Se,,,0.1635451590512377,-0.0207320088124243,,-1.3151477727398646,-0.2454654133931603,0.51,1,181,67,130,Gated Pipe,Date=2025-06-30T00:00:00|Year=2025|Irrigation=1.0|Rep=1|Treatment=MT|SampleID=K-MT1-01-OT-ISC-D|MeasureMethod=Bubbler,,,0.5142037033208287,0.0,2.0439094764895436,55917.45199866189,13910.659305529362,224765.37798942067,0.5142037033208287,0.0,2.0439094764895436,0.6982530088043551,55917.45199866189,13910.659305529362,224765.37798942067,1.3911671276146818,0.5142037033208287,55917.45199866189
12063,2025-06-30,2025,1.0,2,MT,OUT,K-MT2-01-OT-LC,False,TRUE,False,,False,58942.28,LC,Etape,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,,Selenium,,,,98436.15,False,0.86,2.0,µg/L,EPA 200.8,0.00086,0.002,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,winter wheat,1158.21875,80.27500000000009,53.66666666666666,0.3839733333333333,3,0,,0.002,0,,0.002,Se,,,0.1635451590512377,-0.0207320088124243,1.182347401014207,-1.3151477727398646,-0.1709881347935496,0.5366666666666666,1,181,67,130,Gated Pipe,Date=2025-06-30T00:00:00|Year=2025|Irrigation=1.0|Rep=2|Treatment=MT|SampleID=K-MT2-01-OT-LC|MeasureMethod=Etape,,10.984330904556662,0.2743321970809963,0.0,1.561710714604371,58586.585852895005,14574.699161672626,235494.06462758576,0.2743321970809963,0.0,1.561710714604371,0.6982530088043551,,,,,0.2743321970809963,58942.28
12064,2025-06-30,2025,1.0,2,MT,OUT,K-MT2-01-OT-LC-D,False,TRUE,True,,False,58942.28,LC,Etape,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,,Selenium,,,,98436.15,False,0.86,2.0,µg/L,EPA 200.8,0.00086,0.002,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,winter wheat,1158.21875,80.27500000000009,53.66666666666666,0.3839733333333333,3,0,,0.002,0,,0.002,Se,,,0.1635451590512377,-0.0207320088124243,1.182347401014207,-1.3151477727398646,-0.1709881347935496,0.5366666666666666,1,181,67,130,Gated Pipe,Date=2025-06-30T00:00:00|Year=2025|Irrigation=1.0|Rep=2|Treatment=MT|SampleID=K-MT2-01-OT-LC-D|MeasureMethod=Etape,,10.984330904556662,0.2585700695811621,0.0,1.5300250905624013,56659.04615159595,14095.156637444737,227746.24433559758,0.2585700695811621,0.0,1.5300250905624013,0.6982530088043551,,,,,0.2585700695811621,58942.28
12065,2025-06-30,2025,1.0,2,MT,OUT,K-MT2-01-OT-ISC,False,TRUE,False,,False,,ISC,Bubbler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,,Selenium,,,,98436.15,False,0.86,2.0,µg/L,EPA 200.8,0.00086,0.002,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,winter wheat,1158.21875,80.27500000000009,53.66666666666666,0.3839733333333333,3,0,,0.002,0,,0.002,Se,,,0.1635451590512377,-0.0207320088124243,,-1.3151477727398646,-0.1709881347935496,0.5366666666666666,1,181,67,130,Gated Pipe,Date=2025-06-30T00:00:00|Year=2025|Irrigation=1.0|Rep=2|Treatment=MT|SampleID=K-MT2-01-OT-ISC|MeasureMethod=Bubbler,,,0.6749817668973901,0.0,2.3671116125423306,56143.35145558038,13966.859650310531,225673.38958320656,0.6749817668973901,0.0,2.3671116125423306,0.6982530088043551,56143.35145558038,13966.859650310531,225673.38958320656,1.3911671276146818,0.6749817668973901,56143.35145558038
12066,2025-06-30,2025,1.0,2,MT,OUT,K-MT2-01-OT-ISC-D,False,TRUE,True,,False,,ISC,Bubbler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,,Selenium,,,,98436.15,False,0.86,2.0,µg/L,EPA 200.8,0.00086,0.002,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,winter wheat,1158.21875,80.27500000000009,53.66666666666666,0.3839733333333333,3,0,,0.002,0,,0.002,Se,,,0.1635451590512377,-0.0207320088124243,,-1.3151477727398646,-0.1709881347935496,0.5366666666666666,1,181,67,130,Gated Pipe,Date=2025-06-30T00:00:00|Year=2025|Irrigation=1.0|Rep=2|Treatment=MT|SampleID=K-MT2-01-OT-ISC-D|MeasureMethod=Bubbler,,,0.6732712850831826,0.0,2.3636731373938358,58239.40680952563,14488.326302683436,234098.56505091948,0.6732712850831826,0.0,2.3636731373938358,0.6982530088043551,58239.40680952563,14488.326302683436,234098.56505091948,1.3911671276146818,0.6732712850831826,58239.40680952563
13162,2025-06-30,2025,1.0,1,MT,OUT,K-MT1-01-OT-LC,False,TRUE,False,,False,67358.12,LC,Etape,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,,NPOC,,,,95862.56,False,,,,,,,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,winter wheat,1158.21875,80.27500000000009,51.0,0.34173,3,0,,,0,,,NPOC,,,0.1635451590512377,-0.0207320088124243,1.5620572058763615,-1.3151477727398646,-0.2454654133931603,0.51,1,181,67,130,Gated Pipe,Date=2025-06-30T00:00:00|Year=2025|Irrigation=1.0|Rep=1|Treatment=MT|SampleID=K-MT1-01-OT-LC|MeasureMethod=Etape,,11.117793584697855,2.7806667153377065,0.880706238343292,6.600039028452125,65316.137515353475,16248.90913460466,262543.75750355574,2.7806667153377065,0.880706238343292,6.600039028452125,0.6982530088043551,,,,,2.7806667153377065,67358.12
13163,2025-06-30,2025,1.0,1,MT,OUT,K-MT1-01-OT-LC-D,False,TRUE,True,,False,67358.12,LC,Etape,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,,NPOC,,,,95862.56,False,,,,,,,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,winter wheat,1158.21875,80.27500000000009,51.0,0.34173,3,0,,,0,,,NPOC,,,0.1635451590512377,-0.0207320088124243,1.5620572058763615,-1.3151477727398646,-0.2454654133931603,0.51,1,181,67,130,Gated Pipe,Date=2025-06-30T00:00:00|Year=2025|Irrigation=1.0|Rep=1|Treatment=MT|SampleID=K-MT1-01-OT-LC-D|MeasureMethod=Etape,,11.117793584697855,2.771084292377352,0.875939427619969,6.580776079885307,67064.14168367624,16683.78595227718,269569.92778512434,2.771084292377352,0.875939427619969,6.580776079885307,0.6982530088043551,,,,,2.771084292377352,67358.12
13164,2025-06-30,2025,1.0,1,MT,OUT,K-MT1-01-OT-ISC,False,TRUE,False,,False,,ISC,Bubbler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,"NA for outflow because we believe the data is an overestimation due to build up of sediment around bubbler tubing, last irrigation event before switching to bubbler tubing on a copper tube in stilling well",NPOC,,,,95862.56,False,,,,,,,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,winter wheat,1158.21875,80.27500000000009,51.0,0.34173,3,0,,,0,,,NPOC,,,0.1635451590512377,-0.0207320088124243,,-1.3151477727398646,-0.2454654133931603,0.51,1,181,67,130,Gated Pipe,Date=2025-06-30T00:00:00|Year=2025|Irrigation=1.0|Rep=1|Treatment=MT|SampleID=K-MT1-01-OT-ISC|MeasureMethod=Bubbler,,,2.5695570670882697,0.7756889854798088,6.1756584398460195,54271.15782399459,13501.086385392065,218148.03495650005,2.5695570670882697,0.7756889854798088,6.1756584398460195,0.6982530088043551,54271.15782399459,13501.086385392065,218148.03495650005,1.3911671276146818,2.5695570670882697,54271.15782399459
13165,2025-06-30,2025,1.0,1,MT,OUT,K-MT1-01-OT-ISC-D,False,TRUE,True,,False,,ISC,Bubbler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,"NA for outflow because we believe the data is an overestimation due to build up of sediment around bubbler tubing, last irrigation event before switching to bubbler tubing on a copper tube in stilling well",NPOC,,,,95862.56,False,,,,,,,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,winter wheat,1158.21875,80.27500000000009,51.0,0.34173,3,0,,,0,,,NPOC,,,0.1635451590512377,-0.0207320088124243,,-1.3151477727398646,-0.2454654133931603,0.51,1,181,67,130,Gated Pipe,Date=2025-06-30T00:00:00|Year=2025|Irrigation=1.0|Rep=1|Treatment=MT|SampleID=K-MT1-01-OT-ISC-D|MeasureMethod=Bubbler,,,2.4806289546443563,0.7314513764996633,5.996891789361213,55917.45199866189,13910.659305529362,224765.37798942067,2.4806289546443563,0.7314513764996633,5.996891789361213,0.6982530088043551,55917.45199866189,13910.659305529362,224765.37798942067,1.3911671276146818,2.4806289546443563,55917.45199866189
13174,2025-06-30,2025,1.0,2,MT,OUT,K-MT2-01-OT-LC,False,TRUE,False,,False,58942.28,LC,Etape,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,,NPOC,,,,98436.15,False,,,,,,,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,winter wheat,1158.21875,80.27500000000009,53.66666666666666,0.3839733333333333,3,0,,,0,,,NPOC,,,0.1635451590512377,-0.0207320088124243,1.182347401014207,-1.3151477727398646,-0.1709881347935496,0.5366666666666666,1,181,67,130,Gated Pipe,Date=2025-06-30T00:00:00|Year=2025|Irrigation=1.0|Rep=2|Treatment=MT|SampleID=K-MT2-01-OT-LC|MeasureMethod=Etape,,10.984330904556662,2.4284520128845934,0.7054957693928106,5.892003730291969,58586.585852895005,14574.699161672626,235494.06462758576,2.4284520128845934,0.7054957693928106,5.892003730291969,0.6982530088043551,,,,,2.4284520128845934,58942.28
13175,2025-06-30,2025,1.0,2,MT,OUT,K-MT2-01-OT-LC-D,False,TRUE,True,,False,58942.28,LC,Etape,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,,NPOC,,,,98436.15,False,,,,,,,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,winter wheat,1158.21875,80.27500000000009,53.66666666666666,0.3839733333333333,3,0,,,0,,,NPOC,,,0.1635451590512377,-0.0207320088124243,1.182347401014207,-1.3151477727398646,-0.1709881347935496,0.5366666666666666,1,181,67,130,Gated Pipe,Date=2025-06-30T00:00:00|Year=2025|Irrigation=1.0|Rep=2|Treatment=MT|SampleID=K-MT2-01-OT-LC-D|MeasureMethod=Etape,,10.984330904556662,2.3337985163113193,0.6584100475109596,5.701727696380292,56659.04615159595,14095.156637444737,227746.24433559758,2.3337985163113193,0.6584100475109596,5.701727696380292,0.6982530088043551,,,,,2.3337985163113193,58942.28
13176,2025-06-30,2025,1.0,2,MT,OUT,K-MT2-01-OT-ISC,False,TRUE,False,,False,,ISC,Bubbler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,,NPOC,,,,98436.15,False,,,,,,,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,winter wheat,1158.21875,80.27500000000009,53.66666666666666,0.3839733333333333,3,0,,,0,,,NPOC,,,0.1635451590512377,-0.0207320088124243,,-1.3151477727398646,-0.1709881347935496,0.5366666666666666,1,181,67,130,Gated Pipe,Date=2025-06-30T00:00:00|Year=2025|Irrigation=1.0|Rep=2|Treatment=MT|SampleID=K-MT2-01-OT-ISC|MeasureMethod=Bubbler,,,2.9467559217523447,0.9633279106949622,6.933917824441985,56143.35145558038,13966.859650310531,225673.38958320656,2.9467559217523447,0.9633279106949622,6.933917824441985,0.6982530088043551,56143.35145558038,13966.859650310531,225673.38958320656,1.3911671276146818,2.9467559217523447,56143.35145558038
13177,2025-06-30,2025,1.0,2,MT,OUT,K-MT2-01-OT-ISC-D,False,TRUE,True,,False,,ISC,Bubbler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,,NPOC,,,,98436.15,False,,,,,,,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,winter wheat,1158.21875,80.27500000000009,53.66666666666666,0.3839733333333333,3,0,,,0,,,NPOC,,,0.1635451590512377,-0.0207320088124243,,-1.3151477727398646,-0.1709881347935496,0.5366666666666666,1,181,67,130,Gated Pipe,Date=2025-06-30T00:00:00|Year=2025|Irrigation=1.0|Rep=2|Treatment=MT|SampleID=K-MT2-01-OT-ISC-D|MeasureMethod=Bubbler,,,2.833820584927179,0.9071478217083249,6.706890944743602,58239.40680952563,14488.326302683436,234098.56505091948,2.833820584927179,0.9071478217083249,6.706890944743602,0.6982530088043551,58239.40680952563,14488.326302683436,234098.56505091948,1.3911671276146818,2.833820584927179,58239.40680952563
14273,2025-06-30,2025,1.0,1,MT,OUT,K-MT1-01-OT-LC,False,TRUE,False,,False,67358.12,LC,Etape,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,,TDS,574.0,546.0,,95862.56,True,5.0,10.0,mg/L,EPA 160.1,5.0,10.0,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,winter wheat,1158.21875,80.27500000000009,51.0,0.34173,3,0,574.0,10.0,0,546.0,10.0,TDS,-1.1040033636629256,-1.249777437806496,0.1635451590512377,-0.0207320088124243,1.5620572058763615,-1.3151477727398646,-0.2454654133931603,0.51,1,181,67,130,Gated Pipe,Date=2025-06-30T00:00:00|Year=2025|Irrigation=1.0|Rep=1|Treatment=MT|SampleID=K-MT1-01-OT-LC|MeasureMethod=Etape,6.354370040797351,11.117793584697855,587.6917366037457,291.8468190544838,1182.4103640410624,65316.137515353475,16248.90913460466,262543.75750355574,,,,,,,,,574.0,67358.12
14274,2025-06-30,2025,1.0,1,MT,OUT,K-MT1-01-OT-LC-D,False,TRUE,True,,False,67358.12,LC,Etape,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,,TDS,574.0,546.0,,95862.56,True,5.0,10.0,mg/L,EPA 160.1,5.0,10.0,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,winter wheat,1158.21875,80.27500000000009,51.0,0.34173,3,0,574.0,10.0,0,546.0,10.0,TDS,-1.1040033636629256,-1.249777437806496,0.1635451590512377,-0.0207320088124243,1.5620572058763615,-1.3151477727398646,-0.2454654133931603,0.51,1,181,67,130,Gated Pipe,Date=2025-06-30T00:00:00|Year=2025|Irrigation=1.0|Rep=1|Treatment=MT|SampleID=K-MT1-01-OT-LC-D|MeasureMethod=Etape,6.354370040797351,11.117793584697855,622.9222959118224,309.37238733645404,1253.2321650343467,67064.14168367624,16683.78595227718,269569.92778512434,,,,,,,,,574.0,67358.12
