VolumeObservationID,PhysicalEventID,Volume,MeasureMethod,FlumeMethod,source_row_count,_confirmed_zero,ObservationDate,_wq_idx,Date,Year,Irrigation,Rep,Treatment,InflowOutflow,FF,Composite,IrrMethod,Notes,Inflow_Result_mg_L,Inflow_Flag,Inflow_Volume,Has_Inflow,MDL_Provided,RL_Provided,RLMDL_Provided_Units,RLMDL_Method,MDL_mg_L,RL_mg_L,RLMDL_Source,RLMDL_Assumed,PlantDate,HarvestDate,SeasonYear,Crop,PreviousHarvestDate,previous_crop,CumAll_STIR_toDate,Season_STIR_toDate,Season_STIR_StartDate,Season_STIR_LeftCensored,Season_STIR_BoundaryDayCarryover,Residue_PercentCover,Residue_DryMass_kg_m2,Residue_n,Result_lod_mg_L,Inflow_is_nd,Inflow_Result_mg_L_cens,Inflow_lod_mg_L,cin_z,stir_season_z,stir_cumall_z,volume_z,IRR_z,inflow_volume_z,residue_prop,residue_obs,DayOfYear,DaysSincePlant,DaysUntilHarvest,IrrigationInfrastructure,EventDate,y_logV,event_weight
VO_11e6e01f887412f138da,PE_c1edec673d6e55fe03b0,70013.48,Etape,60 V Trap,28.0,False,2025-08-19,1037,2025-08-19,2025,5,1,MT,OUT,False,TRUE,Gated Pipe,,0.136,,114678.73,True,0.01,0.05,mg/L,SM4500P E (P-Ortho),0.01,0.05,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,1158.21875,85.7349999999999,2024-08-02,False,0.0,51.0,0.34173,3,0.05,0,0.136,0.05,1.2178228689770954,-0.4165594019509155,-0.0207320088124243,1.6818628326368712,0.6685495838321084,0.2990568824145005,0.51,1,231,117,80,Gated Pipe,2025-08-19,11.156457356782365,0.5
VO_ee3c8475030b1b1d23ef,PE_c1edec673d6e55fe03b0,47704.37,Bubbler,60 V Trap,28.0,False,2025-08-19,1037,2025-08-19,2025,5,1,MT,OUT,False,TRUE,Gated Pipe,,0.136,,114678.73,True,0.01,0.05,mg/L,SM4500P E (P-Ortho),0.01,0.05,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,1158.21875,85.7349999999999,2024-08-02,False,0.0,51.0,0.34173,3,0.05,0,0.136,0.05,1.2178228689770954,-0.4165594019509155,-0.0207320088124243,1.6818628326368712,0.6685495838321084,0.2990568824145005,0.51,1,231,117,80,Gated Pipe,2025-08-19,10.772799249156288,0.5
VO_32ec07d0df219738e931,PE_ff8985d7bd1f94902d4e,65381.63,Bubbler,60 V Trap,28.0,False,2025-08-19,1049,2025-08-19,2025,5,2,MT,OUT,False,TRUE,Gated Pipe,"Og outflow value: 121126.728020075, higher than inflow, impossible, changed to NA",0.136,,111736.07,True,0.01,0.05,mg/L,SM4500P E (P-Ortho),0.01,0.05,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,1158.21875,85.7349999999999,2024-08-02,False,0.0,53.66666666666666,0.3839733333333333,3,0.05,0,0.136,0.05,1.2178228689770954,-0.4165594019509155,-0.0207320088124243,,0.6685495838321084,0.213899064485487,0.5366666666666666,1,231,117,80,Gated Pipe,2025-08-19,11.088011905838062,1.0
VO_c36e2f2e6454e3f1678c,PE_676050582c291c72204b,40839.98,Etape,60 V Trap,28.0,False,2025-09-03,1061,2025-09-03,2025,6,1,MT,OUT,False,TRUE,Gated Pipe,,0.0,,120526.17,True,0.01,0.05,mg/L,SM4500P E (P-Ortho),0.01,0.05,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,1158.21875,85.7349999999999,2024-08-02,False,0.0,51.0,0.34173,3,0.05,1,,0.05,-0.3885840286996418,-0.4165594019509155,-0.0207320088124243,0.3655994330738216,1.1644739229751015,0.4682763066330078,0.51,1,246,132,65,Gated Pipe,2025-09-03,10.617441268072973,0.5
VO_cac907ee3179d92ea323,PE_676050582c291c72204b,30026.03,Bubbler,60 V Trap,28.0,False,2025-09-03,1061,2025-09-03,2025,6,1,MT,OUT,False,TRUE,Gated Pipe,,0.0,,120526.17,True,0.01,0.05,mg/L,SM4500P E (P-Ortho),0.01,0.05,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,1158.21875,85.7349999999999,2024-08-02,False,0.0,51.0,0.34173,3,0.05,1,,0.05,-0.3885840286996418,-0.4165594019509155,-0.0207320088124243,0.3655994330738216,1.1644739229751015,0.4682763066330078,0.51,1,246,132,65,Gated Pipe,2025-09-03,10.309853254987438,0.5
VO_5e794f427a1ece840985,PE_a36448d6fe89c398bac0,53119.23,Etape,60 V Trap,28.0,False,2025-09-03,1073,2025-09-03,2025,6,2,MT,OUT,False,TRUE,Gated Pipe,,0.0,,110972.5,True,0.01,0.05,mg/L,SM4500P E (P-Ortho),0.01,0.05,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,1158.21875,85.7349999999999,2024-08-02,False,0.0,53.66666666666666,0.3839733333333333,3,0.05,1,,0.05,-0.3885840286996418,-0.4165594019509155,-0.0207320088124243,0.9196202858712088,1.1644739229751015,0.1918020654995159,0.5366666666666666,1,246,132,65,Gated Pipe,2025-09-03,10.880313113960218,0.5
VO_3e15d7c2efcf4df1d135,PE_a36448d6fe89c398bac0,30233.38,Bubbler,60 V Trap,28.0,False,2025-09-03,1073,2025-09-03,2025,6,2,MT,OUT,False,TRUE,Gated Pipe,,0.0,,110972.5,True,0.01,0.05,mg/L,SM4500P E (P-Ortho),0.01,0.05,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,1158.21875,85.7349999999999,2024-08-02,False,0.0,53.66666666666666,0.3839733333333333,3,0.05,1,,0.05,-0.3885840286996418,-0.4165594019509155,-0.0207320088124243,0.9196202858712088,1.1644739229751015,0.1918020654995159,0.5366666666666666,1,246,132,65,Gated Pipe,2025-09-03,10.316734966461011,0.5
VO_f3441eb3edf470411157,PE_f0466175569500bfdf4d,51756.6,Bubbler,60 V Trap,28.0,False,2025-09-14,1085,2025-09-14,2025,7,1,MT,OUT,,,Gated Pipe,"This event was skipped because it occurred over the weekend. eTape broke after 6th irrigation, NA for outflow. kerbel irrigated differently, ct1, mt2 at same time, mt1, st2 same time, st1, ct2 same time",,,,False,0.01,0.05,mg/L,SM4500P E (P-Ortho),0.01,0.05,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,1158.21875,85.7349999999999,2024-08-02,False,0.0,51.0,0.34173,3,0.05,0,,0.05,,-0.4165594019509155,-0.0207320088124243,,1.6603982621180948,,0.51,1,257,143,54,Gated Pipe,2025-09-14,10.854326560248138,1.0
VO_eeccba194572ee0d7509,PE_7f8105e65bf5e18e6c6b,42626.49,Etape,60 V Trap,28.0,False,2025-09-14,1097,2025-09-14,2025,7,2,MT,OUT,,,Gated Pipe,"This event was skipped because it occurred over the weekend. kerbel irrigated differently, ct1, mt2 at same time, mt1, st2 same time, st1, ct2 same time.",,,,False,0.01,0.05,mg/L,SM4500P E (P-Ortho),0.01,0.05,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,1158.21875,85.7349999999999,2024-08-02,False,0.0,53.66666666666666,0.3839733333333333,3,0.05,0,,0.05,,-0.4165594019509155,-0.0207320088124243,0.4462040134619607,1.6603982621180948,,0.5366666666666666,1,257,143,54,Gated Pipe,2025-09-14,10.660254629301933,0.5
VO_6ba419697533f51ca92a,PE_7f8105e65bf5e18e6c6b,23050.31,Bubbler,60 V Trap,28.0,False,2025-09-14,1097,2025-09-14,2025,7,2,MT,OUT,,,Gated Pipe,"This event was skipped because it occurred over the weekend. kerbel irrigated differently, ct1, mt2 at same time, mt1, st2 same time, st1, ct2 same time.",,,,False,0.01,0.05,mg/L,SM4500P E (P-Ortho),0.01,0.05,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,1158.21875,85.7349999999999,2024-08-02,False,0.0,53.66666666666666,0.3839733333333333,3,0.05,0,,0.05,,-0.4165594019509155,-0.0207320088124243,0.4462040134619607,1.6603982621180948,,0.5366666666666666,1,257,143,54,Gated Pipe,2025-09-14,10.045477879781663,0.5
VO_138ba356bac9631296fd,PE_07b0e2786e6c6d7e52f2,2499.6,Etape,60 V Trap,14.0,False,2025-09-23,1109,2025-09-23,2025,S1,2,MT,OUT,,,Gated Pipe,"Tried to sample this storm event, only got enough water from MT2 and ST2 LC samplers for TSS analysis",,,,False,0.01,0.05,mg/L,SM4500P E (P-Ortho),0.01,0.05,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,1158.21875,85.7349999999999,2024-08-02,False,0.0,53.66666666666666,0.3839733333333333,3,0.05,0,,0.05,,-0.4165594019509155,-0.0207320088124243,-1.3642594772159675,,,0.5366666666666666,1,266,152,45,Gated Pipe,2025-09-23,7.824285982060899,1.0
VO_82f4421aacd73a1121b6,PE_b29e09cdb7f952a1cdb0,4717.0,Ruler,Weir,14.0,False,2011-06-30,2,2011-06-30,2011,1,1,ST,OUT,False,AC,Siphon,"OG Sample IDS: ST1-T1, ST1-T2, ST1-T3. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.",0.01,,55761.14,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,,grain corn,29.25,29.25,,True,0.0,,0.1071666666666666,0,0.75,0,0.01,0.75,-0.2704658744587053,-1.21610195537916,-1.3969900392440324,-1.2642138034986865,-1.3151477727398646,-1.4059628623185925,,1,181,57,138,Siphon,2011-06-30,8.45914025996762,1.0
VO_65fe3684bea44f9850b3,PE_e7adc6803f9ae278362b,5733.0,Ruler,Weir,14.0,False,2011-07-01,5,2011-07-01,2011,1,2,ST,OUT,False,AC,Siphon,"OG Sample IDS: ST2-T1, ST2-T2, ST2-T3. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.",0.01,,52493.88,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,,grain corn,29.25,29.25,,True,0.0,,0.1772433333333333,0,0.75,0,0.01,0.75,-0.2704658744587053,-1.21610195537916,-1.3969900392440324,-1.2183734479035038,-1.3151477727398646,-1.5005142995239609,,1,182,58,137,Siphon,2011-07-01,8.654168646443315,1.0
VO_57d1c9d70e37b16c96c9,PE_95d3b43c79b8bf669652,32982.49,Transducer,Weir,14.0,False,2011-07-19,11,2011-07-19,2011,2,2,ST,OUT,False,AC,Siphon,"OG Sample IDS: ST2 I2 T1, ST2 I2 T2, ST2 I2 T3. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.",0.0,,129724.88,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,,grain corn,29.25,29.25,,True,0.0,,0.1772433333333333,0,0.75,1,,0.75,-0.3885840286996418,-1.21610195537916,-1.3969900392440324,0.0110815829895781,-0.8192234335968713,0.7344783385910998,,1,200,76,119,Siphon,2011-07-19,10.403762412224996,1.0
VO_b946bee1185e3e922f6f,PE_fcddf23162383dff810e,26177.06,Transducer,Weir,14.0,False,2011-07-28,14,2011-07-28,2011,3,1,ST,OUT,,AC,Siphon,,,,101295.36,False,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,,grain corn,29.25,29.25,,True,0.0,,0.1071666666666666,0,0.75,0,,0.75,,-1.21610195537916,-1.3969900392440324,-0.2959689398235351,-0.3232990944538781,-0.0882452815244611,,1,209,85,110,Siphon,2011-07-28,10.172676934349955,1.0
VO_f862ea153fa9aaa854d3,PE_dfd4f33e25a6c0f68606,43743.25,Transducer,Weir,14.0,False,2011-07-29,17,2011-07-29,2011,3,2,ST,OUT,,AC,Siphon,,,,101612.04,False,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,,grain corn,29.25,29.25,,True,0.0,,0.1772433333333333,0,0.75,0,,0.75,,-1.21610195537916,-1.3969900392440324,0.4965905051100672,-0.3232990944538781,-0.079080859613075,,1,210,86,109,Siphon,2011-07-29,10.686115454576841,1.0
VO_c280754ccee793f24896,PE_bbf4e95c02e1591047b4,48614.54,Transducer,Weir,14.0,False,2011-08-09,20,2011-08-09,2011,4,1,ST,OUT,False,AC,Siphon,"OG Sample IDs: ST1 T1 I4, ST1 T2 I4, ST1 T3 I4. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.",0.005,,118514.59,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,,grain corn,29.25,29.25,,True,0.0,,0.1071666666666666,0,0.75,0,0.005,0.75,-0.3295249515791735,-1.21610195537916,-1.3969900392440324,0.7163756092510681,0.1726252446891151,0.410063069837168,,1,221,97,98,Siphon,2011-08-09,10.791698511864881,1.0
VO_c072e4fa17c562447eaf,PE_f5556b234e32459fa7a2,31332.23,Transducer,Weir,14.0,False,2011-08-10,23,2011-08-10,2011,4,2,ST,OUT,False,AC,Siphon,"OG Sample IDs: ST2 T1 I4, ST2 T2 I4, ST2 T3 I4. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.",0.005,,115634.34,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,,grain corn,29.25,29.25,,True,0.0,,0.1772433333333333,0,0.75,0,0.005,0.75,-0.3295249515791735,-1.21610195537916,-1.3969900392440324,-0.0633756071920221,0.1726252446891151,0.3267113387197294,,1,222,98,97,Siphon,2011-08-10,10.352434474706254,1.0
VO_8929a2fa1d028ad95dc4,PE_23fdec9b5d2f5aa45a05,29496.51,Transducer,Weir,14.0,False,2011-08-18,26,2011-08-18,2011,5,1,ST,OUT,,AC,Siphon,,,,117423.21,False,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,,grain corn,29.25,29.25,,True,0.0,,0.1071666666666666,0,0.75,0,,0.75,,-1.21610195537916,-1.3969900392440324,-0.1462004670081526,0.6685495838321084,0.3784795571882837,,1,230,106,89,Siphon,2011-08-18,10.292061131985797,1.0
VO_c2abac5ef4dc923ffa70,PE_32e6a0947406c0450241,18213.42,Transducer,Weir,14.0,False,2011-08-19,29,2011-08-19,2011,5,2,ST,OUT,,AC,Siphon,,,,116630.57,False,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,,grain corn,29.25,29.25,,True,0.0,,0.1772433333333333,0,0.75,0,,0.75,,-1.21610195537916,-1.3969900392440324,-0.6552761144613499,0.6685495838321084,0.3555412996922585,,1,231,107,88,Siphon,2011-08-19,9.809968867047147,1.0
VO_08d7cd64d819b125c058,PE_db00152d9902bdb511ab,25450.34,Transducer,Weir,14.0,False,2011-08-28,32,2011-08-28,2011,6,1,ST,OUT,,AC,Siphon,,,,109255.42,False,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,,grain corn,29.25,29.25,,True,0.0,,0.1071666666666666,0,0.75,0,,0.75,,-1.21610195537916,-1.3969900392440324,-0.3287574272429555,1.1644739229751015,0.1421113822369062,,1,240,116,79,Siphon,2011-08-28,10.14452367285192,1.0
VO_1cc5d5efdc6df29df452,PE_74d2b6cff9d0f8aad3cb,13379.98,Transducer,Weir,14.0,False,2011-08-29,35,2011-08-29,2011,6,2,ST,OUT,,AC,Siphon,,,,102616.02,False,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,,grain corn,29.25,29.25,,True,0.0,,0.1772433333333333,0,0.75,0,,0.75,,-1.21610195537916,-1.3969900392440324,-0.8733534848825892,1.1644739229751015,-0.0500266209159872,,1,241,117,78,Siphon,2011-08-29,9.50158957464727,1.0
VO_6171abf2c7f37154754b,PE_c8cfe41007225eb1567a,0.0,Transducer,7 V,1.0,True,2012-05-15,14481,2012-05-15,2012,1,1,ST,OUT,,,Siphon,,,,478986.27,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2012-05-03,2012-11-01,2012,grain corn,2011-11-15,grain corn,92.4625,56.712500000000006,2011-11-15,False,0.0,,0.8029877171111112,0,,0,,,,-0.8273715424638158,-1.3199314751795637,-1.4770375804105724,-1.3151477727398646,10.841775090256016,,1,136,12,170,Siphon,2012-05-15,0.0,1.0
VO_cf7bf1f9b32a53560537,PE_1a7d8cf14d5d7a84cc49,0.0,Transducer,7 V,1.0,True,2012-05-16,14484,2012-05-16,2012,1,2,ST,OUT,,,Siphon,,,,442968.75,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2012-05-03,2012-11-01,2012,grain corn,2011-11-15,grain corn,92.4625,56.712500000000006,2011-11-15,False,0.0,,0.9590644183333332,0,,0,,,,-0.8273715424638158,-1.3199314751795637,-1.4770375804105724,-1.3151477727398646,9.799461873501578,,1,137,13,169,Siphon,2012-05-16,0.0,1.0
VO_7d711e3db25a0d72baed,PE_164e2c6f0b39eec70d00,0.0,Transducer,7 V,2.0,True,2012-06-03,4488,2012-06-03,2012,2,1,ST,OUT,,,Siphon,". No TSS results in the ""2012 sediment load excel file""",7.265,,110088.74,True,0.19,0.2,MG/L,EPA300.0 [300Nitrate]_W,0.19,0.2,CSU_assumed_from_ALS_pre2023,True,2012-05-03,2012-11-01,2012,grain corn,2011-11-15,grain corn,92.4625,56.712500000000006,2011-11-15,False,0.0,,0.8029877171111112,0,0.2,0,7.265,0.2,0.3709416720451657,-0.8273715424638158,-1.3199314751795637,-1.4770375804105724,-0.8192234335968713,0.1662268807439055,,1,155,31,151,Siphon,2012-06-03,0.0,1.0
VO_c2f04254c41defae8e44,PE_4c355f124b8d8c67fa55,0.0,Transducer,7 V,1.0,True,2012-06-04,14490,2012-06-04,2012,2,2,ST,OUT,,,Siphon,". No TSS results in the ""2012 sediment load excel file""",,,131764.71,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2012-05-03,2012-11-01,2012,grain corn,2011-11-15,grain corn,93.925,58.175,2011-11-15,False,0.0,,0.9590644183333332,0,,0,,,,-0.8066699228411054,-1.3181486292243447,-1.4770375804105724,-0.8192234335968713,0.7935091038667821,,1,156,32,150,Siphon,2012-06-04,0.0,1.0
VO_aa5895e8544289a8992f,PE_248d74790d081f1ad247,9754.0,Transducer,7 V,14.0,False,2012-06-26,56,2012-06-26,2012,4,1,ST,OUT,False,AC,Siphon,The results are averages of the 3 samples taken at different times. After cultivation.,,,104096.69,False,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2012-05-03,2012-11-01,2012,grain corn,2011-11-15,grain corn,126.425,90.675,2011-11-15,False,0.0,,0.8029877171111112,0,0.75,0,,0.75,,-0.3466339312253138,-1.2785298302194767,-1.0369521193127271,0.1726252446891151,-0.0071774211195606,,1,178,54,128,Siphon,2012-06-26,9.185535253057212,1.0
VO_4985002219dff2627fce,PE_649006527ce5d1d1ff1f,8569.0,Transducer,7 V,14.0,False,2012-06-27,59,2012-06-27,2012,4,2,ST,OUT,False,AC,Siphon,The results are averages of the 3 samples taken at different times. After cultivation.,,,79589.78,False,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2012-05-03,2012-11-01,2012,grain corn,2011-11-15,grain corn,126.425,90.675,2011-11-15,False,0.0,,0.9590644183333332,0,0.75,0,,0.75,,-0.3466339312253138,-1.2785298302194767,-1.0904174946870295,0.1726252446891151,-0.7163843902504584,,1,179,55,127,Siphon,2012-06-27,9.056023011591826,1.0
VO_76b6aa51a29858fdd759,PE_e54a1b2fb0b2d2f3c583,16839.0,Transducer,7 V,14.0,False,2012-07-16,62,2012-07-16,2012,5,1,ST,OUT,False,AC,Siphon,The results are averages of the 3 samples taken at different times. After cultivation.,,,112136.29,False,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2012-05-03,2012-11-01,2012,grain corn,2011-11-15,grain corn,126.425,90.675,2011-11-15,False,0.0,,0.8029877171111112,0,0.75,0,,0.75,,-0.3466339312253138,-1.2785298302194767,-0.7172878285726991,0.6685495838321084,0.2254810555723094,,1,198,74,108,Siphon,2012-07-16,9.731512287796317,1.0
VO_46b0deb58f1724e65965,PE_6c101e1953c53808bd4e,24920.0,Transducer,7 V,14.0,False,2012-07-17,65,2012-07-17,2012,5,2,ST,OUT,False,AC,Siphon,The results are averages of the 3 samples taken at different times. After cultivation.,,,95321.28,False,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2012-05-03,2012-11-01,2012,grain corn,2011-11-15,grain corn,126.425,90.675,2011-11-15,False,0.0,,0.9590644183333332,0,0.75,0,,0.75,,-0.3466339312253138,-1.2785298302194767,-0.352685551442118,0.6685495838321084,-0.2611295484575634,,1,199,75,107,Siphon,2012-07-17,10.123466100507182,1.0
VO_0010c7cab405f6468116,PE_0e586fb82f46b37d94b4,8574.0,Ruler,7 V,14.0,False,2012-07-25,71,2012-07-25,2012,6,2,ST,OUT,,,Siphon,,,,92670.81,False,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2012-05-03,2012-11-01,2012,grain corn,2011-11-15,grain corn,126.425,90.675,2011-11-15,False,0.0,,0.9590644183333332,0,0.75,0,,0.75,,-0.3466339312253138,-1.2785298302194767,-1.0901919023858722,1.1644739229751015,-0.3378316620847963,,1,207,83,99,Siphon,2012-07-25,9.056606272034141,1.0
VO_5e934e5a14f2e052cb49,PE_bf44e09ffc415b58c4a0,26014.0,Transducer,7 V,14.0,False,2012-08-01,77,2012-08-01,2012,7,2,ST,OUT,False,AC,Siphon,The results are averages of the 3 samples taken at different times. After cultivation.,,,95881.53,False,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2012-05-03,2012-11-01,2012,grain corn,2011-11-15,grain corn,126.425,90.675,2011-11-15,False,0.0,,0.9590644183333332,0,0.75,0,,0.75,,-0.3466339312253138,-1.2785298302194767,-0.3033259559488802,1.6603982621180948,-0.2449164394015631,,1,214,90,92,Siphon,2012-08-01,10.166428573724405,1.0
VO_d69e1428608a6736adaf,PE_57bf938d5e71dc213f59,11995.0,Transducer,7 V,14.0,False,2012-08-08,80,2012-08-08,2012,8,1,ST,OUT,,,Siphon,,,,103049.18,False,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2012-05-03,2012-11-01,2012,grain corn,2011-11-15,grain corn,126.425,90.675,2011-11-15,False,0.0,,0.8029877171111112,0,0.75,0,,0.75,,-0.3466339312253138,-1.2785298302194767,-0.9358416499339828,2.1563226012610883,-0.0374913771521373,,1,221,97,85,Siphon,2012-08-08,9.392328539868899,1.0
VO_e69a5d0d7c134745a010,PE_365d30de37f48e464de2,14368.0,Transducer,7 V,14.0,False,2012-08-09,83,2012-08-09,2012,8,2,ST,OUT,,,Siphon,,,,96715.37,False,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2012-05-03,2012-11-01,2012,grain corn,2011-11-15,grain corn,126.425,90.675,2011-11-15,False,0.0,,0.9590644183333332,0,0.75,0,,0.75,,-0.3466339312253138,-1.2785298302194767,-0.8287755438046834,2.1563226012610883,-0.2207858925827228,,1,222,98,84,Siphon,2012-08-09,9.572828387229206,1.0
VO_35649e7d6e1a95871792,PE_57fa018badecf5410da3,19542.0,Transducer,7 V,14.0,False,2012-08-19,86,2012-08-19,2012,9,1,ST,OUT,,,Siphon,,,,113946.0,False,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2012-05-03,2012-11-01,2012,grain corn,2011-11-15,grain corn,126.425,90.675,2011-11-15,False,0.0,,0.8029877171111112,0,0.75,0,,0.75,,-0.3466339312253138,-1.2785298302194767,-0.5953326305670116,2.6522469404040816,0.2778523640769672,,1,232,108,74,Siphon,2012-08-19,9.880372445030076,1.0
VO_6bc651662365155cf665,PE_5a2398fb5beb05ecabaa,5051.0,Ruler,7 V,14.0,False,2012-08-20,89,2012-08-20,2012,9,2,ST,OUT,,,Siphon,,,,89521.56,False,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2012-05-03,2012-11-01,2012,grain corn,2011-11-15,grain corn,126.425,90.675,2011-11-15,False,0.0,,0.9590644183333332,0,0.75,0,,0.75,,-0.3466339312253138,-1.2785298302194767,-1.2491442377813724,2.6522469404040816,-0.4289680006740138,,1,233,109,73,Siphon,2012-08-20,8.527539483470381,1.0
VO_3d01ee3247b2ede88459,PE_6975f3c079d281a511a0,25931.0,Transducer,7 V,14.0,False,2012-08-30,92,2012-08-30,2012,10,1,ST,OUT,,,Siphon,,,,82991.51,False,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2012-05-03,2012-11-01,2012,grain corn,2011-11-15,grain corn,126.425,90.675,2011-11-15,False,0.0,,0.8029877171111112,0,0.75,0,,0.75,,-0.3466339312253138,-1.2785298302194767,-0.3070707881480929,3.148171279547075,-0.6179415174810376,,1,243,119,63,Siphon,2012-08-30,10.163233006294886,1.0
VO_f616f036ac17f6a01fd9,PE_15badc81229f832de396,6600.0,Ruler,7 V,14.0,False,2012-08-31,95,2012-08-31,2012,10,2,ST,OUT,,,Siphon,,,,89018.96,False,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2012-05-03,2012-11-01,2012,grain corn,2011-11-15,grain corn,126.425,90.675,2011-11-15,False,0.0,,0.9590644183333332,0,0.75,0,,0.75,,-0.3466339312253138,-1.2785298302194767,-1.1792557428828117,3.148171279547075,-0.4435127728499096,,1,244,120,62,Siphon,2012-08-31,8.79497643168877,1.0
VO_e2d3c7132662296f0e6c,PE_b7ff1c1774876e409c04,9920.0,Transducer,7 V,14.0,False,2013-07-02,104,2013-07-02,2013,2,1,ST,OUT,False,AC,Siphon,The analyte values are averages of 6 samples over the irrigation period,,,,False,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,2012-11-01,grain corn,212.63125,79.70624999999998,2012-11-01,False,0.0,,,0,0.75,0,,0.75,,-0.5018960783956437,-1.1734409658590637,-1.0294624549143017,-0.8192234335968713,,,1,183,49,90,Siphon,2013-07-02,9.202409001649903,1.0
