PhysicalEventID,Year,Treatment,Analyte,Concentration_mg_L,Volume_L,Load_kg,n_concentration_prediction_rows,n_concentration_observation_ids,n_distinct_concentration_SampleMethod,concentration_SampleMethod_values,n_distinct_concentration_MeasureMethod,concentration_MeasureMethod_values,n_distinct_concentration_Lab,concentration_Lab_values,n_distinct_concentration_Duplicate,concentration_Duplicate_values,n_volume_prediction_rows,n_volume_observation_ids,n_distinct_volume_MeasureMethod,volume_MeasureMethod_values,n_distinct_volume_FlumeMethod,volume_FlumeMethod_values,n_volume_source_rows_before_copy_deduplication,central_estimate_type,concentration_resolution,volume_resolution
PE_911994332227161310e5,2014,CT,ICP,0.15944985968601716,10260.109232052739,0.0016359729774140185,4,4,1,ISC,1,Bubbler,2,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrates from CDA lab | CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrates from CDA lab. Unable to verify which lab the TKN and TSP results originate from",2,False | True,1,1,1,Bubbler,1,7 V,56,physical_event_point_total,median,median
PE_911994332227161310e5,2014,CT,NH4,0.14528814984873856,10260.109232052739,0.0014906722875709043,4,4,1,ISC,1,Bubbler,2,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrates from CDA lab | CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrates from CDA lab. Unable to verify which lab the TKN and TSP results originate from",2,False | True,1,1,1,Bubbler,1,7 V,56,physical_event_point_total,median,median
PE_911994332227161310e5,2014,CT,NO2,0.31512546910172373,10260.109232052739,0.003233221734785546,4,4,1,ISC,1,Bubbler,2,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrates from CDA lab | CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrates from CDA lab. Unable to verify which lab the TKN and TSP results originate from",2,False | True,1,1,1,Bubbler,1,7 V,56,physical_event_point_total,median,median
PE_911994332227161310e5,2014,CT,NO3,8.56215605119871,10260.109232052739,0.08784865634718009,4,4,1,ISC,1,Bubbler,2,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrates from CDA lab | CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrates from CDA lab. Unable to verify which lab the TKN and TSP results originate from",2,False | True,1,1,1,Bubbler,1,7 V,56,physical_event_point_total,median,median
PE_911994332227161310e5,2014,CT,NOx,5.575105657809009,10260.109232052739,0.05720119302935567,4,4,1,ISC,1,Bubbler,2,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrates from CDA lab | CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrates from CDA lab. Unable to verify which lab the TKN and TSP results originate from",2,False | True,1,1,1,Bubbler,1,7 V,56,physical_event_point_total,median,median
PE_911994332227161310e5,2014,CT,NPOC,7.851586528729917,10260.109232052739,0.08055813542968274,4,4,1,ISC,1,Bubbler,2,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrates from CDA lab | CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrates from CDA lab. Unable to verify which lab the TKN and TSP results originate from",2,False | True,1,1,1,Bubbler,1,7 V,56,physical_event_point_total,median,median
PE_911994332227161310e5,2014,CT,OP,0.0835328308790633,10260.109232052739,0.0008570559692817774,4,4,1,ISC,1,Bubbler,2,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrates from CDA lab | CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrates from CDA lab. Unable to verify which lab the TKN and TSP results originate from",2,False | True,1,1,1,Bubbler,1,7 V,56,physical_event_point_total,median,median
PE_911994332227161310e5,2014,CT,Se,0.07653345123217112,10260.109232052739,0.0007852415695480569,4,4,1,ISC,1,Bubbler,2,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrates from CDA lab | CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrates from CDA lab. Unable to verify which lab the TKN and TSP results originate from",2,False | True,1,1,1,Bubbler,1,7 V,56,physical_event_point_total,median,median
PE_911994332227161310e5,2014,CT,TDS,14.138318805521145,10260.109232052739,0.14506069530223234,4,4,1,ISC,1,Bubbler,2,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrates from CDA lab | CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrates from CDA lab. Unable to verify which lab the TKN and TSP results originate from",2,False | True,1,1,1,Bubbler,1,7 V,56,physical_event_point_total,median,median
PE_911994332227161310e5,2014,CT,TKN,3.889977963783017,10260.109232052739,0.03991159881869185,4,4,1,ISC,1,Bubbler,2,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrates from CDA lab | CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrates from CDA lab. Unable to verify which lab the TKN and TSP results originate from",2,False | True,1,1,1,Bubbler,1,7 V,56,physical_event_point_total,median,median
PE_911994332227161310e5,2014,CT,TN,5.3358853814895735,10260.109232052739,0.054746766863796426,4,4,1,ISC,1,Bubbler,2,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrates from CDA lab | CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrates from CDA lab. Unable to verify which lab the TKN and TSP results originate from",2,False | True,1,1,1,Bubbler,1,7 V,56,physical_event_point_total,median,median
PE_911994332227161310e5,2014,CT,TP,1.1914145712455122,10260.109232052739,0.012224043641638234,4,4,1,ISC,1,Bubbler,2,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrates from CDA lab | CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrates from CDA lab. Unable to verify which lab the TKN and TSP results originate from",2,False | True,1,1,1,Bubbler,1,7 V,56,physical_event_point_total,median,median
PE_911994332227161310e5,2014,CT,TSP,0.12415660783388058,10260.109232052739,0.0012738603582567495,4,4,1,ISC,1,Bubbler,2,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrates from CDA lab | CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrates from CDA lab. Unable to verify which lab the TKN and TSP results originate from",2,False | True,1,1,1,Bubbler,1,7 V,56,physical_event_point_total,median,median
PE_911994332227161310e5,2014,CT,TSS,1314.6202513882276,10260.109232052739,13.488147377911847,4,4,1,ISC,1,Bubbler,2,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrates from CDA lab | CSU Soil, Water and Plant Testing Laboratory - NESB A319. Nitrates from CDA lab. Unable to verify which lab the TKN and TSP results originate from",2,False | True,1,1,1,Bubbler,1,7 V,56,physical_event_point_total,median,median
PE_91360ab43bfb234393aa,2018,CT,ICP,0.19839533614507865,17153.729599438553,0.003403219950022397,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_91360ab43bfb234393aa,2018,CT,NH4,0.19160493190267316,17153.729599438553,0.003286739191777293,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_91360ab43bfb234393aa,2018,CT,NO2,0.30855496143940037,17153.729599438553,0.005292868375096664,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_91360ab43bfb234393aa,2018,CT,NO3,3.788085307119947,17153.729599438553,0.06497979105794172,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_91360ab43bfb234393aa,2018,CT,NOx,4.340015009873408,17153.729599438553,0.07444744393687308,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_91360ab43bfb234393aa,2018,CT,NPOC,4.526340513919577,17153.729599438553,0.07764362125076016,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_91360ab43bfb234393aa,2018,CT,OP,0.09482769326660509,17153.729599438553,0.0016266486088338439,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_91360ab43bfb234393aa,2018,CT,Se,0.02600262415365961,17153.729599438553,0.0004460419836077068,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_91360ab43bfb234393aa,2018,CT,TDS,8.640576064984195,17153.729599438553,0.1482181054021197,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_91360ab43bfb234393aa,2018,CT,TKN,2.4956551293773113,17153.729599438553,0.04280979326279023,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_91360ab43bfb234393aa,2018,CT,TN,2.2891493304444017,17153.729599438553,0.03926744862717908,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_91360ab43bfb234393aa,2018,CT,TP,0.4083435551383136,17153.729599438553,0.007004614928516059,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_91360ab43bfb234393aa,2018,CT,TSP,0.18371162876675892,17153.729599438553,0.0031513396041374197,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_91360ab43bfb234393aa,2018,CT,TSS,403.67818376534683,17153.729599438553,6.924586409503225,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_925678de82d1b72f25cc,2025,CT,ICP,0.6249103793488429,44325.61049882749,0.027699534071691338,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,2,2,2,Bubbler | Etape,1,60 V Trap,56,physical_event_point_total,median,median
PE_925678de82d1b72f25cc,2025,CT,NH4,0.8603472616868235,44325.61049882749,0.03813541761526294,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,2,2,2,Bubbler | Etape,1,60 V Trap,56,physical_event_point_total,median,median
PE_925678de82d1b72f25cc,2025,CT,NO2,0.8495421197192625,44325.61049882749,0.0376564731010243,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,2,2,2,Bubbler | Etape,1,60 V Trap,56,physical_event_point_total,median,median
PE_925678de82d1b72f25cc,2025,CT,NO3,0.11224732690622234,44325.61049882749,0.00497543129197977,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,2,2,2,Bubbler | Etape,1,60 V Trap,56,physical_event_point_total,median,median
PE_925678de82d1b72f25cc,2025,CT,NOx,4.015736829435513,44325.61049882749,0.17799998656735497,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,2,2,2,Bubbler | Etape,1,60 V Trap,56,physical_event_point_total,median,median
PE_925678de82d1b72f25cc,2025,CT,NPOC,2.6156281887175394,44325.61049882749,0.11593931630284729,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,2,2,2,Bubbler | Etape,1,60 V Trap,56,physical_event_point_total,median,median
PE_925678de82d1b72f25cc,2025,CT,OP,0.24644605076407436,44325.61049882749,0.010923871655142626,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,2,2,2,Bubbler | Etape,1,60 V Trap,56,physical_event_point_total,median,median
PE_925678de82d1b72f25cc,2025,CT,Se,0.4475956876069318,44325.61049882749,0.019839952109819727,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,2,2,2,Bubbler | Etape,1,60 V Trap,56,physical_event_point_total,median,median
PE_925678de82d1b72f25cc,2025,CT,TDS,775.4111237989443,44325.61049882749,34.370571449970114,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,2,2,2,Bubbler | Etape,1,60 V Trap,56,physical_event_point_total,median,median
PE_925678de82d1b72f25cc,2025,CT,TKN,0.818506326820413,44325.61049882749,0.036280792633467625,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,2,2,2,Bubbler | Etape,1,60 V Trap,56,physical_event_point_total,median,median
PE_925678de82d1b72f25cc,2025,CT,TN,1.4712456086620016,44325.61049882749,0.06521385979766225,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,2,2,2,Bubbler | Etape,1,60 V Trap,56,physical_event_point_total,median,median
PE_925678de82d1b72f25cc,2025,CT,TP,1.8168078225251312,44325.61049882749,0.08053111589247186,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,2,2,2,Bubbler | Etape,1,60 V Trap,56,physical_event_point_total,median,median
PE_925678de82d1b72f25cc,2025,CT,TSP,0.6344639576767926,44325.61049882749,0.02812300226352608,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,2,2,2,Bubbler | Etape,1,60 V Trap,56,physical_event_point_total,median,median
PE_925678de82d1b72f25cc,2025,CT,TSS,1333.627185779847,44325.61049882749,59.113839187524945,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,2,2,2,Bubbler | Etape,1,60 V Trap,56,physical_event_point_total,median,median
PE_9369fd0839122e523c2d,2023,CT,ICP,0.6427472396007573,36017.14945655665,0.023149923391489705,4,4,4,GB3 | GBH | ISC | LC,1,Ruler,1,"ALS Houston, no note about subcontracting TKN",1,False,1,1,1,Ruler,1,60 V Trap,56,physical_event_point_total,median,median
PE_9369fd0839122e523c2d,2023,CT,NH4,0.6461023855685593,36017.14945655665,0.023270766185260593,4,4,4,GB3 | GBH | ISC | LC,1,Ruler,1,"ALS Houston, no note about subcontracting TKN",1,False,1,1,1,Ruler,1,60 V Trap,56,physical_event_point_total,median,median
PE_9369fd0839122e523c2d,2023,CT,NO2,0.0,36017.14945655665,0.0,4,4,4,GB3 | GBH | ISC | LC,1,Ruler,1,"ALS Houston, no note about subcontracting TKN",1,False,1,1,1,Ruler,1,60 V Trap,56,physical_event_point_total,median,median
PE_9369fd0839122e523c2d,2023,CT,NO3,9.152160237707953,36017.14945655665,0.3296347231318824,4,4,4,GB3 | GBH | ISC | LC,1,Ruler,1,"ALS Houston, no note about subcontracting TKN",1,False,1,1,1,Ruler,1,60 V Trap,56,physical_event_point_total,median,median
PE_9369fd0839122e523c2d,2023,CT,NOx,5.09674061940657,36017.14945655665,0.18357006863046957,4,4,4,GB3 | GBH | ISC | LC,1,Ruler,1,"ALS Houston, no note about subcontracting TKN",1,False,1,1,1,Ruler,1,60 V Trap,56,physical_event_point_total,median,median
PE_9369fd0839122e523c2d,2023,CT,NPOC,4.417906226884813,36017.14945655665,0.15912038885876256,4,4,4,GB3 | GBH | ISC | LC,1,Ruler,1,"ALS Houston, no note about subcontracting TKN",1,False,1,1,1,Ruler,1,60 V Trap,56,physical_event_point_total,median,median
PE_9369fd0839122e523c2d,2023,CT,OP,0.16992988930496644,36017.14945655665,0.006120390220233105,4,4,4,GB3 | GBH | ISC | LC,1,Ruler,1,"ALS Houston, no note about subcontracting TKN",1,False,1,1,1,Ruler,1,60 V Trap,56,physical_event_point_total,median,median
PE_9369fd0839122e523c2d,2023,CT,Se,0.3949749162559617,36017.14945655665,0.01422587059038192,4,4,4,GB3 | GBH | ISC | LC,1,Ruler,1,"ALS Houston, no note about subcontracting TKN",1,False,1,1,1,Ruler,1,60 V Trap,56,physical_event_point_total,median,median
PE_9369fd0839122e523c2d,2023,CT,TDS,1112.1162510911715,36017.14945655665,40.05525722861621,4,4,4,GB3 | GBH | ISC | LC,1,Ruler,1,"ALS Houston, no note about subcontracting TKN",1,False,1,1,1,Ruler,1,60 V Trap,56,physical_event_point_total,median,median
PE_9369fd0839122e523c2d,2023,CT,TKN,1.5017847883797284,36017.14945655665,0.05409000717465599,4,4,4,GB3 | GBH | ISC | LC,1,Ruler,1,"ALS Houston, no note about subcontracting TKN",1,False,1,1,1,Ruler,1,60 V Trap,56,physical_event_point_total,median,median
PE_9369fd0839122e523c2d,2023,CT,TN,3.0026692699831083,36017.14945655665,0.10814758786559148,4,4,4,GB3 | GBH | ISC | LC,1,Ruler,1,"ALS Houston, no note about subcontracting TKN",1,False,1,1,1,Ruler,1,60 V Trap,56,physical_event_point_total,median,median
PE_9369fd0839122e523c2d,2023,CT,TP,1.1520729667683571,36017.14945655665,0.041494384228954545,4,4,4,GB3 | GBH | ISC | LC,1,Ruler,1,"ALS Houston, no note about subcontracting TKN",1,False,1,1,1,Ruler,1,60 V Trap,56,physical_event_point_total,median,median
PE_9369fd0839122e523c2d,2023,CT,TSP,0.6582684611267777,36017.14945655665,0.023708953546940706,4,4,4,GB3 | GBH | ISC | LC,1,Ruler,1,"ALS Houston, no note about subcontracting TKN",1,False,1,1,1,Ruler,1,60 V Trap,56,physical_event_point_total,median,median
PE_9369fd0839122e523c2d,2023,CT,TSS,1863.456023832249,36017.14945655665,67.11637411608692,4,4,4,GB3 | GBH | ISC | LC,1,Ruler,1,"ALS Houston, no note about subcontracting TKN",1,False,1,1,1,Ruler,1,60 V Trap,56,physical_event_point_total,median,median
PE_95dc67b8ac58428b4b6e,2020,CT,ICP,0.30470649497996405,18803.42256415534,0.0057295249831509415,1,1,1,GB,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_95dc67b8ac58428b4b6e,2020,CT,NH4,0.3129645995031034,18803.42256415534,0.005884805612078493,1,1,1,GB,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_95dc67b8ac58428b4b6e,2020,CT,NO2,0.5365152135954385,18803.42256415534,0.010088322273333089,1,1,1,GB,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_95dc67b8ac58428b4b6e,2020,CT,NO3,9.957869517584417,18803.42256415534,0.18724202837786144,1,1,1,GB,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_95dc67b8ac58428b4b6e,2020,CT,NOx,4.427238091572121,18803.42256415534,0.08324722862795524,1,1,1,GB,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_95dc67b8ac58428b4b6e,2020,CT,NPOC,5.035391376758824,18803.42256415534,0.09468259183310009,1,1,1,GB,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_95dc67b8ac58428b4b6e,2020,CT,OP,0.06155130601944165,18803.42256415534,0.0011573752164591995,1,1,1,GB,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_95dc67b8ac58428b4b6e,2020,CT,Se,0.042702753436699596,18803.42256415534,0.0008029579175231991,1,1,1,GB,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_95dc67b8ac58428b4b6e,2020,CT,TDS,9.144550640850293,18803.42256415534,0.17194884985922557,1,1,1,GB,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_95dc67b8ac58428b4b6e,2020,CT,TKN,2.5698335438673996,18803.42256415534,0.04832166604487954,1,1,1,GB,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_95dc67b8ac58428b4b6e,2020,CT,TN,2.732338965989481,18803.42256415534,0.051377324166007474,1,1,1,GB,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_95dc67b8ac58428b4b6e,2020,CT,TP,0.4030733917091827,18803.42256415534,0.00757915930867507,1,1,1,GB,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_95dc67b8ac58428b4b6e,2020,CT,TSP,0.30314342050019544,18803.42256415534,0.005700133833208605,1,1,1,GB,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_95dc67b8ac58428b4b6e,2020,CT,TSS,647.5051910319166,18803.42256415534,12.175313719457254,1,1,1,GB,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_97ff290816fc14c1150e,2025,ST,ICP,1.0635756843491715,63620.865340547825,0.06766560539345964,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Etape,1,60 V Trap,28,physical_event_point_total,median,median
PE_97ff290816fc14c1150e,2025,ST,NH4,1.0399880486662174,63620.865340547825,0.06616493959997251,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Etape,1,60 V Trap,28,physical_event_point_total,median,median
PE_97ff290816fc14c1150e,2025,ST,NO2,0.9253870324984523,63620.865340547825,0.05887392378247319,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Etape,1,60 V Trap,28,physical_event_point_total,median,median
PE_97ff290816fc14c1150e,2025,ST,NO3,0.3838732967752646,63620.865340547825,0.02442235132197126,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Etape,1,60 V Trap,28,physical_event_point_total,median,median
PE_97ff290816fc14c1150e,2025,ST,NOx,4.775233976981628,63620.865340547825,0.3038045178191568,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Etape,1,60 V Trap,28,physical_event_point_total,median,median
PE_97ff290816fc14c1150e,2025,ST,NPOC,4.1008611426770685,63620.865340547825,0.2609003345385429,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Etape,1,60 V Trap,28,physical_event_point_total,median,median
PE_97ff290816fc14c1150e,2025,ST,OP,0.39589701885169526,63620.865340547825,0.025187310925088024,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Etape,1,60 V Trap,28,physical_event_point_total,median,median
PE_97ff290816fc14c1150e,2025,ST,Se,0.6302713212665859,63620.865340547825,0.04009840685831062,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Etape,1,60 V Trap,28,physical_event_point_total,median,median
PE_97ff290816fc14c1150e,2025,ST,TDS,610.9544434976439,63620.865340547825,38.869450378972935,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Etape,1,60 V Trap,28,physical_event_point_total,median,median
PE_97ff290816fc14c1150e,2025,ST,TKN,1.242398173007407,63620.865340547825,0.07904244686424687,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Etape,1,60 V Trap,28,physical_event_point_total,median,median
PE_97ff290816fc14c1150e,2025,ST,TN,2.563006406725648,63620.865340547825,0.1630606854692538,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Etape,1,60 V Trap,28,physical_event_point_total,median,median
